date,open,high,low,close,month,ret,ret5,sma20,sma50,fast,slow,prior,mom1,gate_pick,gate_forecast,GVZ,gvz_q90_252,gvz_stress,mtd_peak,mtd_trough,mtd_dd,mtd_up,price_emg_down,price_emg_up,macro_score,macro_series,event_down,bocpd_alarm_month,pos,action,reason,evidence,turn,strat_ret,equity,bh_ret,bh_equity
2026-05-26,4571.54,4580.54,4481.75,4506.94,2026-05,-0.013921677164992596,0.005640767037213834,4610.1235,4655.7322,-1,-1,-1,-1,momentum,4714.24120498,24.27,34.947,False,4765.54,4481.66,-0.05426457442388488,0.005640767037213834,False,False,0,,False,False,1,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.013921677164992596,1.0046209844854836,-0.013921677164992596,1.0436717727835851
2026-05-27,4536.89,4536.89,4401.44,4456.08,2026-05,-0.011284818524320173,-0.01931621862517474,4602.914,4644.7836,-1,-1,-1,-1,momentum,4714.24120498,24.47,34.947,False,4765.54,4456.08,-0.0649370270735321,0.0,False,False,0,,False,False,1,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.011284818524320173,0.9932840189898411,-0.011284818524320173,1.0318941262287669
2026-05-28,4463.91,4516.6,4366.26,4496.3,2026-05,0.009025870271628822,-0.010194579768018741,4599.4105,4638.338400000001,-1,-1,-1,-1,momentum,4714.24120498,24.83,34.947,False,4765.54,4456.08,-0.0564972699840941,0.009025870271628822,False,False,0,,False,False,1,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.009025870271628822,1.0022492716881255,0.009025870271628822,1.0412078687461634
2026-05-29,4499.47,4595.25,4489.01,4541.06,2026-05,0.009954851767008499,0.007324690996530769,4595.216,4636.0070000000005,-1,-1,-1,-1,momentum,4714.24120498,24.91,34.947,False,4765.54,4456.08,-0.047104840165017925,0.019070573239259758,False,False,0,,False,False,1,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.009954851767008499,1.012226514621373,0.009954851767008499,1.0515729387381743
2026-06-01,4523.07,4545.81,4517.52,4537.57,2026-06,-0.0007685430273990379,-0.007220106026163076,4591.6314999999995,4636.797,-1,-1,-1,-1,momentum,4451.14254182,25.64,34.947,False,4537.57,4537.57,0.0,0.0,False,False,0,,False,True,0,SAT,MONTHLY_ORIGIN_REEVALUATION,ANCHOR_CONFIRMED,1.0,-0.001768543027399038,1.0104363484767909,-0.0007685430273990379,1.0507647596883056
2026-06-02,4486.16,4488.27,4479.34,4484.16,2026-06,-0.011770617312790721,-0.005054427172316411,4588.0295,4638.3434,-1,-1,-1,-1,momentum,4451.14254182,24.44,34.947,False,4537.57,4484.16,-0.011770617312790721,0.0,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0104363484767909,-0.011770617312790721,1.038396609816248
2026-06-03,4492.17,4493.33,4462.18,4478.53,2026-06,-0.0012555305787482762,0.00503806035798271,4580.7025,4638.378199999999,-1,-1,-1,-1,momentum,4451.14254182,24.49,34.947,False,4537.57,4478.53,-0.013011369521572114,0.0,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0104363484767909,-0.0012555305787482762,1.0370928711197551
2026-06-04,4439.08,4464.84,4423.29,4460.29,2026-06,-0.004072764947426921,-0.008008807241509763,4568.7085,4637.469,-1,-1,-1,-1,momentum,4451.14254182,23.87,34.947,False,4537.57,4460.29,-0.017031142219293582,0.0,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0104363484767909,-0.004072764947426921,1.0328690356270323
2026-06-05,4474.45,4481.5,4460.19,4460.79,2026-06,0.00011210033428321609,-0.01767648963017454,4555.976000000001,4639.0672,-1,-1,-1,-1,momentum,4451.14254182,28.89,34.947,False,4537.57,4460.29,-0.016920951081746294,0.00011210033428321609,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0104363484767909,0.00011210033428321609,1.032984820591197
2026-06-08,4336.02,4347.08,4310.12,4344.0,2026-06,-0.026181461131324246,-0.04265939699001886,4538.8895,4636.0452000000005,-1,-1,-1,-1,momentum,4451.14254182,27.17,34.947,False,4537.57,4344.0,-0.04265939699001886,0.0,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,-0.0,1.0104363484767909,-0.026181461131324246,1.0059397686616405
2026-06-09,4330.76,4331.36,4312.87,4315.97,2026-06,-0.006452578268876574,-0.037507582245058124,4516.411,4632.1414,-1,-1,-1,-1,momentum,4451.14254182,28.04,34.947,False,4537.57,4315.97,-0.04883671216091423,0.0,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0104363484767909,-0.006452578268876574,0.9994488635705756
2026-06-10,4255.56,4257.93,4210.29,4223.1,2026-06,-0.02151775846449344,-0.05703433939261304,4491.599499999999,4623.2376,-1,-1,-1,-1,momentum,4451.14254182,32.18,34.947,False,4537.57,4223.1,-0.06930361404892915,0.0,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,-0.0,1.0104363484767909,-0.02151775846449344,0.9779429643266515
2026-06-11,4071.37,4071.98,4023.68,4055.94,2026-06,-0.03958229736449537,-0.09065554033482126,4459.556,4609.22,-1,-1,-1,-1,momentum,4451.14254182,28.33,34.947,False,4537.57,4055.94,-0.10614271515370555,0.0,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,-0.0,1.0104363484767909,-0.03958229736449537,0.9392337351071579
2026-06-12,4219.03,4246.71,4205.13,4219.21,2026-06,0.04025454025454023,-0.05415632656995728,4438.0195,4600.0964,-1,-1,-1,-1,momentum,4451.14254182,26.85,34.947,False,4537.57,4055.94,-0.07016090109904638,0.04025454025454023,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,0.0,1.0104363484767909,0.04025454025454023,0.9770421573054512
2026-06-15,4269.15,4309.12,4265.53,4294.98,2026-06,0.01795833817231185,-0.011284530386740377,4426.0824999999995,4593.0024,-1,-1,-1,-1,momentum,4451.14254182,26.47,34.947,False,4537.57,4055.94,-0.0534625361151454,0.058935783073714054,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0104363484767909,0.01795833817231185,0.9945882107749476
2026-06-16,4311.17,4319.15,4305.84,4317.25,2026-06,0.0051851230971973195,0.00029657296042362447,4417.861999999999,4585.221,-1,-1,-1,-1,momentum,4451.14254182,25.18,34.947,False,4537.57,4055.94,-0.048554622848793416,0.06442649546097812,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0104363484767909,0.0051851230971973195,0.999745273078837
2026-06-17,4332.82,4338.43,4329.03,4330.31,2026-06,0.0030250738317216808,0.025386564372143594,4407.1849999999995,4577.4346000000005,-1,-1,-1,-1,momentum,4451.14254182,28.45,34.947,False,4537.57,4055.94,-0.045676430336060836,0.06764646419818843,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0104363484767909,0.0030250738317216808,1.0027695763428153
2026-06-18,4255.74,4283.88,4254.3,4281.07,2026-06,-0.011371010389556568,0.055506245161417445,4394.108,4567.7558,-1,-1,-1,-1,momentum,4451.14254182,27.9,34.947,False,4537.57,4055.94,-0.05652805356170809,0.055506245161417445,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0104363484767909,-0.011371010389556568,0.9913670730718899
2026-06-19,4211.8,4213.34,4186.76,4189.81,2026-06,-0.021317100631384034,-0.0069681291047375415,4378.1965,4556.5684,-1,-1,-1,-1,momentum,4451.14254182,27.9,34.947,False,4537.57,4055.94,-0.07664013998682095,0.03300591231625716,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0104363484767909,-0.021317100631384034,0.9702340014125758
2026-06-22,4141.3,4164.7,4136.47,4145.11,2026-06,-0.010668741541979387,-0.03489422535145681,4356.9235,4544.6534,-1,-1,-1,-1,momentum,4451.14254182,26.15,34.947,False,4537.57,4055.94,-0.0864912276835399,0.02198503922641848,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0104363484767909,-0.010668741541979387,0.9598828256162645
2026-06-23,4193.58,4195.32,4186.8,4189.08,2026-06,0.010607679892692845,-0.02968788001621403,4341.0305,4531.6212,-1,-1,-1,-1,momentum,4451.14254182,27.41,34.947,False,4537.57,4055.94,-0.07680101904764003,0.032825929377653384,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0104363484767909,0.010607679892692845,0.9700649553648953
2026-06-24,4112.59,4115.0,4080.87,4099.31,2026-06,-0.0214295262921691,-0.053344910641501375,4323.192,4517.788,-1,-1,-1,-1,momentum,4451.14254182,31.6,34.947,False,4537.57,4055.94,-0.09658473588286232,0.010692958968821165,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,-0.0,1.0104363484767909,-0.0214295262921691,0.9492769228987915
2026-06-25,4004.76,4018.77,3990.69,4010.77,2026-06,-0.021598756863960178,-0.063138421002226,4298.915500000001,4502.2008000000005,-1,-1,-1,-1,momentum,4451.14254182,29.58,34.947,False,4537.57,4010.77,-0.11609738251971868,0.0,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,-0.0,1.0104363484767909,-0.021598756863960178,0.9287737214445322
2026-06-26,4028.48,4036.55,4012.49,4017.04,2026-06,0.001563290839414977,-0.04123576009413321,4272.7145,4485.1902,-1,-1,-1,-1,momentum,4451.14254182,27.18,34.947,False,4537.57,4010.77,-0.11471558565487694,0.001563290839414977,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,0.0,1.0104363484767909,0.001563290839414977,0.9302256648951558
2026-06-29,4088.03,4088.03,4051.86,4059.13,2026-06,0.010477864298090278,-0.020742513467676305,4248.7925000000005,4469.9586,-1,-1,-1,-1,momentum,4451.14254182,27.7,34.947,False,4537.57,4010.77,-0.10543969569615452,0.01205753508677887,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0104363484767909,0.010477864298090278,0.939972443178528
2026-06-30,4018.98,4022.38,4009.66,4014.85,2026-06,-0.01090874152835708,-0.04159147115834505,4225.326999999999,4455.3027999999995,-1,-1,-1,-1,momentum,4451.14254182,27.2,34.947,False,4537.57,4010.77,-0.11519822283733361,0.0010172610246910185,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,-0.0,1.0104363484767909,-0.01090874152835708,0.9297185267521152
2026-07-01,4011.71,4115.82,3960.2,4031.31,2026-07,0.004099779568352391,-0.016588157519192404,4202.966,4441.022,-1,-1,-1,-1,momentum,4038.51634964,27.12,34.947,False,4031.31,4031.31,0.0,0.0,False,False,0,,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0104363484767909,0.004099779568352391,0.9335301677724122
2026-07-02,4033.0,4045.27,4033.0,4033.71,2026-07,0.0005953399763352074,0.00571959997706184,4181.637000000001,4427.136399999999,-1,-1,-1,-1,momentum,4038.51634964,26.0,34.947,False,4033.71,4031.31,0.0,0.0005953399763352074,False,False,0,,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0104363484767909,0.0005953399763352074,0.934085935600402
2026-07-03,4126.28,4133.11,4121.2,4124.96,2026-07,0.022621854322695478,0.026865552745305,4164.8455,4415.6676,-1,-1,-1,-1,momentum,4038.51634964,26.0,34.947,False,4124.96,4031.31,0.0,0.02323066199324786,False,False,0,,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0104363484767909,0.022621854322695478,0.955216691560433
2026-07-06,4179.77,4201.71,4172.99,4183.16,2026-07,0.014109227725844553,0.030555808757048775,4156.8035,4405.7312,0,-1,-1,-1,momentum,4038.51634964,25.33,34.947,False,4183.16,4031.31,0.0,0.03766765641937719,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.0104363484767909,0.014109227725844553,0.9686940613891869
2026-07-07,4166.12,4168.5,4155.02,4155.42,2026-07,-0.006631350462329877,0.03501251603422295,4148.776,4395.0548,1,-1,-1,-1,momentum,4038.51634964,26.21,34.947,False,4183.16,4031.31,-0.006631350462329877,0.03078651852623593,False,False,0,,False,False,0,TUT,HOLD,TACTICAL_EARLY_REVERSAL,0.0,-0.0,1.0104363484767909,-0.006631350462329877,0.9622703115773376
2026-07-08,4095.6,4107.95,4093.96,4098.31,2026-07,-0.013743496445605907,0.016619907672692058,4142.5365,4385.0156,0,-1,-1,-1,momentum,4038.51634964,27.6,34.947,False,4183.16,4031.31,-0.020283708966427172,0.016619907672692058,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0,1.0104363484767909,-0.013743496445605907,0.9490453529704623
2026-07-09,4076.39,4079.94,4071.88,4077.15,2026-07,-0.005163103815963188,0.010769242211264629,4143.597,4375.2312,-1,-1,-1,-1,momentum,4038.51634964,25.33,34.947,False,4183.16,4031.31,-0.025342085887223975,0.011370993548003083,False,False,0,,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0104363484767909,-0.005163103815963188,0.9441453332870184
2026-07-10,4125.5,4127.72,4121.02,4121.44,2026-07,0.010862980268079303,-0.0008533416081611955,4138.7085,4365.161,-1,-1,-1,-1,momentum,4038.51634964,23.95,34.947,False,4183.16,4031.31,-0.014754396198089492,0.022357496694622725,False,False,0,,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0104363484767909,0.010862980268079303,0.9544015654127145
2026-07-13,4095.48,4103.72,4068.48,4082.35,2026-07,-0.009484549089638472,-0.02409900649269925,4128.077,4354.6228,-1,0,-1,-1,momentum,4038.51634964,26.93,34.947,False,4183.16,4031.31,-0.02409900649269925,0.012660896830062773,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0,1.0104363484767909,-0.009484549089638472,0.9453494969143298
2026-07-14,4004.33,4006.57,3992.64,4000.21,2026-07,-0.020120763775766326,-0.0373512184087289,4112.225,4343.503,-1,0,-1,-1,momentum,4038.51634964,25.02,34.947,False,4183.16,4000.21,-0.04373487985159541,0.0,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0,1.0104363484767909,-0.020120763775766326,0.926328343001377
2026-07-15,4052.46,4062.14,4029.2,4039.02,2026-07,0.009701990645491154,-0.01446693881136385,4097.6605,4331.782,-1,0,-1,-1,momentum,4038.51634964,24.88,34.947,False,4183.16,4000.21,-0.03445720460130619,0.009701990645491154,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.0104363484767909,0.009701990645491154,0.9353155719198297
2026-07-16,4065.56,4065.56,4055.62,4056.95,2026-07,0.004439195646468663,-0.004954441215064498,4086.4545,4318.9176,-1,0,-1,-1,momentum,4038.51634964,26.65,34.947,False,4183.16,4000.21,-0.030170971227493126,0.014184255326595396,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.0104363484767909,0.004439195646468663,0.9394676207347705
2026-07-17,3976.58,3986.89,3973.06,3985.13,2026-07,-0.017702954189723785,-0.03307339182421665,4076.2205000000004,4304.3114000000005,-1,0,-1,-1,momentum,4038.51634964,25.6,34.947,False,4183.16,3985.13,-0.04733981009571708,0.0,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0,1.0104363484767909,-0.017702954189723785,0.922836268482174
2026-07-20,4001.36,4007.73,3982.62,3985.21,2026-07,2.0074627427479896e-05,-0.02379511800801004,4068.2254999999996,4290.301,-1,0,-1,-1,momentum,4038.51634964,25.37,34.947,False,4183.16,3985.13,-0.04732068579733972,2.0074627427479896e-05,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.0104363484767909,2.0074627427479896e-05,0.9228547940764403
2026-07-21,4009.77,4010.82,3999.79,4004.56,2026-07,0.004855453037606594,0.001087442909247338,4058.9994999999994,4275.0814,-1,0,-1,-1,momentum,4038.51634964,23.94,34.947,False,4183.16,3985.13,-0.04269499612732952,0.0048756251364447944,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.0104363484767909,0.004855453037606594,0.9273356721896086
2026-07-22,4081.78,4085.1,4076.7,4077.03,2026-07,0.01809686956869183,0.009410698634817471,4057.8855000000003,4262.2354000000005,0,0,-1,-1,momentum,4038.51634964,24.02,34.947,False,4183.16,3985.13,-0.025370772334789904,0.023060728257296548,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.0104363484767909,0.01809686956869183,0.944117544895619
2026-07-23,4125.02,4138.91,4113.72,4132.8,2026-07,0.013679075209159564,0.01869631126831739,4063.9869999999996,4250.9552,1,0,-1,-1,momentum,4038.51634964,25.14,34.947,False,4183.16,3985.13,-0.012038745828512387,0.03705525290266576,False,False,0,,False,False,0,TUT,HOLD,TACTICAL_EARLY_REVERSAL,0.0,0.0,1.0104363484767909,0.013679075209159564,0.9570321997985333
2026-07-24,4046.05,4050.69,4046.05,4049.09,2026-07,-0.020255032907471993,0.016049664628255522,4065.5895000000005,4238.9382000000005,0,0,-1,-1,momentum,4038.51634964,24.33,34.947,False,4183.16,3985.13,-0.03204993354306307,0.016049664628255522,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0,1.0104363484767909,-0.020255032907471993,0.9376474810981037
2026-07-27,4091.85,4097.97,4083.71,4097.97,2026-07,0.012071848242444672,0.028294619355065498,4067.5315,4230.2232,0,-1,-1,-1,momentum,4038.51634964,24.13,34.947,False,4183.16,3985.13,-0.02036498723453073,0.028315261986434637,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.0104363484767909,0.012071848242444672,0.9489666191948305
2026-07-28,4079.24,4082.19,4069.93,4071.47,2026-07,-0.006466616397875158,0.016708452364304627,4070.3625,4222.0194,1,-1,-1,-1,momentum,4038.51634964,24.62,34.947,False,4183.16,3985.13,-0.026699911072012528,0.021665541651087805,False,False,0,,False,False,0,TUT,HOLD,TACTICAL_EARLY_REVERSAL,0.0,-0.0,1.0104363484767909,-0.006466616397875158,0.9428300160941091
2026-07-29,4026.79,4030.11,4013.95,4022.04,2026-07,-0.012140578218677756,-0.013487759471968674,4069.899,4211.5832,0,-1,-1,-1,momentum,4038.51634964,24.64,34.947,False,4183.16,3985.13,-0.03851633693188883,0.009261931229345155,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0,1.0104363484767909,-0.012140578218677756,0.9313835145368013
2026-07-30,4067.16,4100.37,4062.4,4085.23,2026-07,0.015710932760489627,-0.01151035617499041,4072.475,4202.4356,0,-1,-1,-1,momentum,4038.51634964,24.48,34.947,False,4183.16,3985.13,-0.023410531751116292,0.02511837756861124,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.0104363484767909,0.015710932760489627,0.9460164183079175
2026-07-31,4105.5,4111.85,4020.98,4046.57,2026-07,-0.009463359468132704,-0.0006223620615990466,4068.5555,4193.2062,0,-1,-1,-1,momentum,4038.51634964,23.31,34.947,False,4183.16,3985.13,-0.03265234894194813,0.015417313864290572,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0,1.0104363484767909,-0.009463359468132704,0.9370639248787143
2026-08-03,4071.36,4084.63,4063.26,4075.99,2026-08,0.0072703548931563056,-0.005363631261331991,4063.197,4183.314600000001,0,-1,-1,-1,,,23.65,34.947,False,4075.99,4075.99,0.0,0.0,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.0104363484767909,0.0072703548931563056,0.9438767121701565
2026-08-04,4051.71,4055.16,4049.07,4055.16,2026-08,-0.00511041489306896,-0.004005924150245477,4058.1839999999997,4174.2789999999995,0,-1,-1,-1,,,23.5,34.947,False,4075.99,4055.16,-0.00511041489306896,0.0,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0,1.0104363484767909,-0.00511041489306896,0.9390531105630611
2026-08-05,4077.6,4085.84,4065.35,4072.37,2026-08,0.004243975576796011,0.012513550337639678,4056.8869999999997,4166.6048,0,-1,-1,-1,,,25.59,34.947,False,4075.99,4055.16,-0.0008881277922664355,0.004243975576796011,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.0104363484767909,0.004243975576796011,0.943038429029605
2026-08-06,4246.98,4282.02,4245.62,4277.13,2026-08,0.05028030360699054,0.04697409937751362,4066.886,4162.221399999999,1,-1,-1,-1,,,24.86,34.947,False,4277.13,4055.16,0.0,0.05473766756428855,False,True,0,,False,False,1,AL,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,1.0,-0.001,1.009425912128314,0.05028030360699054,0.9904546875542729
2026-08-07,4244.2,4253.17,4235.83,4252.29,2026-08,-0.0058076326882746665,0.05083811722026299,4073.4285000000004,4156.446,1,-1,-1,-1,,,25.64,34.947,False,4277.13,4055.16,-0.0058076326882746665,0.048612138608587596,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,-0.0058076326882746665,1.003563537204646,-0.0058076326882746665,0.9847024905345778
2026-08-10,4348.04,4350.55,4332.17,4335.41,2026-08,0.01954711461353753,0.06364588725683817,4086.0814999999993,4152.4028,1,0,-1,-1,,,27.9,34.947,False,4335.41,4055.16,0.0,0.06910948026711639,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.01954711461353753,1.0231803086883524,0.01954711461353753,1.003950582977293
2026-08-11,4391.47,4403.58,4388.45,4401.16,2026-08,0.015165809000763586,0.0853233904457531,4106.129,4150.7428,1,0,-1,-1,,,25.99,34.947,False,4401.16,4055.16,0.0,0.0853233904457531,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.015165809000763586,1.0386976658232623,0.015165809000763586,1.019176305764932
2026-08-12,4372.19,4378.58,4362.44,4369.96,2026-08,-0.007089040162139071,0.07307538362182231,4122.676,4148.5714,1,0,-1,-1,,,25.58,34.947,False,4401.16,4055.16,-0.007089040162139071,0.07762948934197422,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,-0.007089040162139071,1.0313342963539212,-0.007089040162139071,1.0119513240010638
2026-08-13,4408.77,4415.77,4398.19,4415.75,2026-08,0.010478356781297826,0.03240958306153896,4140.616,4147.6806,1,0,-1,-1,,,23.87,34.947,False,4415.75,4055.16,0.0,0.08892127560934715,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.010478356781297826,1.0421409850719063,0.010478356781297826,1.0225549110192536
2026-08-14,4353.5,4364.26,4349.12,4356.79,2026-08,-0.013352205174658849,0.024574993709271853,4159.199,4145.6006,1,0,-1,-1,,,23.92,34.947,False,4415.75,4055.16,-0.013352205174658849,0.07438177531835977,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,-0.013352205174658849,1.0282261048183052,-0.013352205174658849,1.0089015480449695
2026-08-17,4380.22,4386.96,4367.09,4368.79,2026-08,0.002754321415537664,0.007699387139855407,4178.378,4146.0964,1,1,-1,-1,,,25.12,34.947,False,4415.75,4055.16,-0.010634660023778553,0.07734096805058255,False,False,0,,False,False,1,TUT,HOLD,TACTICAL_REVERSAL_CONFIRMED,0.0,0.002754321415537664,1.0310581699988213,0.002754321415537664,1.0116803871849187
2026-08-18,4418.11,4436.19,4386.08,4399.16,2026-08,0.006951581559196063,-0.0004544256514191769,4198.108,4147.760200000001,1,1,-1,-1,,,23.98,34.947,False,4415.75,4055.16,-0.003757006171092092,0.0848301916570493,False,False,0,,False,False,1,TUT,HOLD,TACTICAL_REVERSAL_CONFIRMED,0.0,0.006951581559196063,1.0382256549598434,0.006951581559196063,1.0187131659082738
2026-08-19,4334.2,4343.45,4327.23,4333.76,2026-08,-0.014866474508769767,-0.008283828684930716,4210.9445,4149.9734,1,1,-1,-1,,,26.68,34.947,False,4415.75,4055.16,-0.018567627243390117,0.06870259126643585,False,False,0,,False,False,1,TUT,HOLD,TACTICAL_REVERSAL_CONFIRMED,0.0,-0.014866474508769767,1.0227908997260322,-0.014866474508769767,1.0035684925955504
2026-08-20,4522.29,4527.51,4510.33,4513.34,2026-08,0.041437458465628074,0.0221004359395347,4229.971500000001,4159.1214,1,1,-1,-1,,,27.28,34.947,False,4513.34,4055.16,0.0,0.11298691050414789,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.041437458465628074,1.0651727551524521,0.041437458465628074,1.0451538203248916
2026-08-21,4522.05,4532.95,4517.03,4526.27,2026-08,0.0028648406723181807,0.038900199458775875,4253.8305,4165.2626,1,1,-1,-1,,,27.29,34.947,False,4526.27,4055.16,0.0,0.11617544067311791,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.0028648406723181807,1.068224305384458,0.0028648406723181807,1.0481480194981871
2026-08-24,4608.46,4625.48,4604.67,4624.96,2026-08,0.021803825224743445,0.058636373000304554,4280.179999999999,4171.8622000000005,1,1,-1,-1,,,28.28,34.947,False,4624.96,4055.16,0.0,0.14051233490170545,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.021803825224743445,1.0915156814398836,0.021803825224743445,1.0710016557249866
2026-08-25,4652.49,4688.6,4647.77,4688.56,2026-08,0.0137514702829864,0.06578528628192659,4311.0345,4179.2884,1,1,-1,-1,,,27.69,34.947,False,4688.56,4055.16,0.0,0.15619605638248557,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.0137514702829864,1.106525626896618,0.0137514702829864,1.085729503166718
2026-08-26,4657.58,4673.7,4653.32,4655.13,2026-08,-0.0071301209753101835,0.074155006276305,4342.689,4185.784799999999,1,1,-1,-1,,,26.96,34.947,False,4688.56,4055.16,-0.0071301209753101835,0.14795223862930196,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,-0.0071301209753101835,1.098635965314564,-0.0071301209753101835,1.077988120462676
2026-08-27,4596.5,4625.02,4594.51,4624.26,2026-08,-0.006631393752698611,0.024576034599653518,4369.6404999999995,4192.6486,1,1,-1,-1,,,26.8,34.947,False,4688.56,4055.16,-0.013714232088317124,0.14033971532565936,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,-0.006631393752698611,1.091350477637687,-0.006631393752698611,1.0708395567751565
2026-08-28,4603.14,4611.51,4593.17,4593.71,2026-08,-0.006606462439395777,0.014899685613098512,4396.9974999999995,4200.7266,1,1,-1,-1,,,25.17,34.947,False,4688.56,4055.16,-0.020230091968536312,0.13280610382820912,False,False,0,,False,False,1,TUT,HOLD,TACTICAL_REVERSAL_CONFIRMED,0.0,-0.006606462439395777,1.084140511698957,-0.006606462439395777,1.0637650954647022
