origin_index,origin_date,target_date,y,p_cal,p_raw,p_50,p_frequency,p_fast_only,p_static_logistic,p_equal_candidates,config_id,ridge_lambda,state_discount,dma_alpha,calibration_n,calibration_intercept,calibration_slope,direction,candidate_weights
291,2026-03-30,2026-03-31,1,0.5344480061311854,0.4472788677149605,0.5,0.5565068493150684,0.5637092900402926,0.5721560676311236,0.4472707253309272,L4_D0.97_A0.95,4.0,0.97,0.95,231,0.16522483953969022,0.12856807290660002,UNCERTAIN,"[0.3324516512119912,0.33377418504317685,0.33377416374483193]"
292,2026-03-31,2026-04-01,1,0.5852729945536294,0.5112604496168391,0.5,0.5580204778156996,0.5695182848648588,0.5847982250209037,0.5112396879474991,L4_D0.99_A0.95,4.0,0.99,0.95,232,0.36948658993623174,-0.5555827833207381,UNCERTAIN,"[0.3308109658549455,0.33442710885888305,0.3347619252861713]"
293,2026-04-01,2026-04-02,0,0.5734068274776944,0.5394731885013629,0.5,0.5595238095238095,0.5635870962026585,0.5842333213189133,0.5394145575347093,L4_D0.99_A0.95,4.0,0.99,0.95,233,0.3919189501224661,-0.6077175437215568,UNCERTAIN,"[0.3275485372182442,0.3360815778688301,0.33636988491292574]"
294,2026-04-02,2026-04-03,0,0.5796906031292327,0.5215973346409215,0.5,0.5576271186440678,0.5533781462166802,0.5560987897581136,0.5216072540852578,L4_D0.99_A0.95,4.0,0.99,0.95,234,0.3706839256103179,-0.5689348419567235,UNCERTAIN,"[0.332443535872094,0.33362271112339603,0.33393375300451006]"
295,2026-04-03,2026-04-04,1,0.5299535579027992,0.4085767677979441,0.5,0.5557432432432432,0.5507424789802914,0.5175889894328166,0.40834987230827463,L4_D0.97_A0.95,4.0,0.97,0.95,235,0.16464304449987052,0.12081903856519005,UNCERTAIN,"[0.33831765538327896,0.33084118028326104,0.3308411643334599]"
296,2026-04-04,2026-04-05,0,0.5726040509412543,0.5360329260052317,0.5,0.5572390572390572,0.5528721025943187,0.5565489912592254,0.5377257796178593,L4_D0.99_A1,4.0,0.99,1.0,236,0.3817232917852786,-0.6180804349417443,UNCERTAIN,"[0.4516077342287696,0.2699185898979173,0.2784736758733131]"
297,2026-04-05,2026-04-06,0,0.536293515162919,0.44711973739607497,0.5,0.5553691275167785,0.5502636638148451,0.5534075296262193,0.447261181707614,L4_D0.97_A0.95,4.0,0.97,0.95,237,0.16765405456579613,0.10467566542045494,UNCERTAIN,"[0.3639415617712332,0.3180292264474237,0.31802921178134297]"
298,2026-04-06,2026-04-07,1,0.5236457162395649,0.41029129774569806,0.5,0.5535117056856187,0.5476795777626751,0.5214529949684894,0.40963273602814326,L4_D0.97_A0.95,4.0,0.97,0.95,238,0.147830435039659,0.14658940849811766,UNCERTAIN,"[0.3642168171655452,0.31789159741285905,0.3178915854215957]"
299,2026-04-07,2026-04-08,1,0.5375770280686825,0.4458528791203548,0.5,0.555,0.5497937957621172,0.5276537085915207,0.44475950238728096,L4_D0.97_A1,4.0,0.97,1.0,239,0.17018124648792557,0.09008957917375585,UNCERTAIN,"[0.4668952357766603,0.26489481967178746,0.26820994455155217]"
300,2026-04-08,2026-04-09,1,0.5861626115812829,0.5141901138070408,0.5,0.5564784053156147,0.5518882480575588,0.5336929108718645,0.5097506388660149,L4_D0.99_A1,4.0,0.99,1.0,240,0.3850399348202407,-0.6502042881875765,UNCERTAIN,"[0.5073701853869319,0.24247895575535588,0.2501508588577122]"
301,2026-04-09,2026-04-10,0,0.5825446129989982,0.5258293719407567,0.5,0.5579470198675497,0.5539632076751155,0.5395762816774767,0.5227513187664371,L4_D0.99_A1,4.0,0.99,1.0,241,0.40530040786818106,-0.6969600417355953,UNCERTAIN,"[0.5197714258139797,0.23639981038922553,0.2438287637967948]"
302,2026-04-10,2026-04-11,1,0.5753704961107267,0.5298162510027516,0.5,0.5561056105610561,0.5514099173396902,0.552217005321906,0.5312516826905106,L4_D0.99_A1,4.0,0.99,1.0,242,0.380823899197664,-0.6450791547128343,UNCERTAIN,"[0.5110790751063832,0.2406543873466268,0.24826653754699002]"
303,2026-04-11,2026-04-12,0,0.5735296884694691,0.5372179375798914,0.5,0.5575657894736842,0.5534680540747344,0.5547082086696418,0.538776279098028,L4_D0.99_A1,4.0,0.99,1.0,243,0.39757502445380166,-0.6792470275932505,UNCERTAIN,"[0.5072715147290588,0.2425487912508302,0.25017969402011103]"
304,2026-04-12,2026-04-13,0,0.5753273404571231,0.5287324772812876,0.5,0.5557377049180328,0.5509403202429274,0.5516391657778351,0.5300940481170149,L4_D0.99_A1,4.0,0.99,1.0,244,0.377457960718437,-0.6417485794032941,UNCERTAIN,"[0.5121090035092853,0.24014542855066853,0.24774556794004612]"
305,2026-04-13,2026-04-14,1,0.575933359784072,0.5204593895455074,0.5,0.553921568627451,0.5484354365398898,0.5486034514371392,0.521618634951376,L4_D0.99_A1,4.0,0.99,1.0,245,0.3548316379085286,-0.5951189615706801,UNCERTAIN,"[0.5161455586249969,0.23813693393088609,0.24571750744411705]"
306,2026-04-14,2026-04-15,0,0.575013236377669,0.5278553484077496,0.5,0.5553745928338762,0.5504792199092349,0.5510739597191028,0.5291513735045896,L4_D0.99_A1,4.0,0.99,1.0,246,0.3732692713719088,-0.6359711197687894,UNCERTAIN,"[0.5131039356171296,0.23965349245789067,0.24724257192497967]"
307,2026-04-15,2026-04-16,0,0.5754909603701057,0.5197084440504249,0.5,0.5535714285714286,0.547998963041275,0.5480742953894518,0.5208094436507579,L4_D0.99_A1,4.0,0.99,1.0,247,0.35076481119604264,-0.5892209417647422,UNCERTAIN,"[0.5169174244772816,0.23775592371053705,0.24532665181218127]"
308,2026-04-16,2026-04-17,1,0.530912957009259,0.4371712652699733,0.5,0.551779935275081,0.5455408371206703,0.5451067309634965,0.4355759288530188,L4_D0.97_A1,4.0,0.97,1.0,248,0.15149894394403282,0.10959495111780573,UNCERTAIN,"[0.4744184288293152,0.2611566151145583,0.2644249560561265]"
309,2026-04-17,2026-04-18,1,0.5747866159385693,0.519143991004517,0.5,0.5532258064516129,0.547570282184327,0.547556525765204,0.5201938955009703,L4_D0.99_A1,4.0,0.99,1.0,249,0.3459076782508476,-0.5808373292401493,UNCERTAIN,"[0.5176716264476025,0.23738334691484872,0.24494502663754875]"
310,2026-04-18,2026-04-19,1,0.574054687545223,0.5263729530015097,0.5,0.5546623794212219,0.5495816041252569,0.5499798289772778,0.5275521798991387,L4_D0.99_A1,4.0,0.99,1.0,250,0.3640231979758615,-0.6213620190387547,UNCERTAIN,"[0.5149333419446888,0.23874874670713356,0.24631791134817765]"
311,2026-04-19,2026-04-20,0,0.5726285613060399,0.5334483313487057,0.5,0.5560897435897436,0.5515750421573044,0.552377055046546,0.5347413577082754,L4_D0.99_A1,4.0,0.99,1.0,251,0.38048247598554813,-0.6559926812422014,UNCERTAIN,"[0.511852979423915,0.24028155058227418,0.24786546999381087]"
312,2026-04-20,2026-04-21,0,0.5738782027333409,0.5254603151094291,0.5,0.5543130990415336,0.5491446558777313,0.549450137433785,0.52658063961173,L4_D0.99_A1,4.0,0.99,1.0,252,0.36062578437190645,-0.6174254281555623,UNCERTAIN,"[0.5157308948463355,0.2383548042171187,0.24591430093654582]"
313,2026-04-21,2026-04-22,1,0.5752011843240786,0.5155356332990089,0.5,0.552547770700637,0.5526058602020347,0.5542138529089493,0.5166770344669228,L4_D0.99_A1,4.0,0.99,1.0,253,0.33857745124147315,-0.5706534234266538,UNCERTAIN,"[0.5189625352204001,0.23674661359796942,0.24429085118163044]"
314,2026-04-22,2026-04-23,0,0.5736212123929931,0.5245674275770398,0.5,0.553968253968254,0.5744109617853268,0.5800611468121645,0.5270018190477721,L4_D0.99_A1,4.0,0.99,1.0,254,0.3569116506585024,-0.6128233313417332,UNCERTAIN,"[0.5159858822917904,0.23822566976237788,0.24578844794583177]"
315,2026-04-23,2026-04-24,1,0.5805755657230605,0.5043521259898576,0.5,0.5522151898734177,0.5669772768095446,0.5685799582941806,0.5053789355742963,L4_D0.99_A1,4.0,0.99,1.0,255,0.33498939005450384,-0.5659620100358654,UNCERTAIN,"[0.5229862207078421,0.23476579833322772,0.24224798095893035]"
316,2026-04-24,2026-04-25,0,0.5823350057156982,0.5092405321228402,0.5,0.5536277602523659,0.5725100664132736,0.560404321076828,0.506144150858059,L4_D0.99_A1,4.0,0.99,1.0,256,0.3551185799366415,-0.6154883136397234,UNCERTAIN,"[0.5203089246647716,0.23609642155108237,0.24359465378414608]"
317,2026-04-25,2026-04-26,0,0.5804273416876243,0.5019725166307312,0.5,0.5518867924528302,0.565286808260307,0.5696307052461753,0.5021049185128984,L4_D0.99_A1,4.0,0.99,1.0,257,0.32888856700046387,-0.5526733136406451,UNCERTAIN,"[0.5118858454321235,0.2402263686350337,0.24788778593284294]"
318,2026-04-26,2026-04-27,0,0.5827268242059261,0.4830113088645027,0.5,0.5501567398119123,0.5582396238670623,0.554286419333655,0.4815956908502763,L4_D0.99_A1,4.0,0.99,1.0,258,0.30110781536699793,-0.4835118528536879,UNCERTAIN,"[0.5122573827165006,0.240035427692233,0.24770718959126647]"
319,2026-04-27,2026-04-28,0,0.5802378886421002,0.4651750279709961,0.5,0.5484375,0.5513627238846223,0.5423406108426598,0.46242157855725136,L4_D0.99_A1,4.0,0.99,1.0,259,0.2685073442915313,-0.395931641267167,UNCERTAIN,"[0.5084333099163907,0.24190992699473737,0.24965676308887202]"
320,2026-04-28,2026-04-29,0,0.5723745800342114,0.4494331738881478,0.5,0.5467289719626168,0.5446505140381734,0.5334631479758449,0.4459942119771676,L4_D0.99_A1,4.0,0.99,1.0,260,0.2320752414094013,-0.2930155154595345,UNCERTAIN,"[0.5010840058956194,0.24551268446258961,0.253403309641791]"
321,2026-04-29,2026-04-30,1,0.4964046650150734,0.3705840655541701,0.5,0.5450310559006211,0.5380975939197943,0.524866974210467,0.3681095996783576,L4_D0.97_A1,4.0,0.97,1.0,261,0.09871160025426744,0.2134993946767852,UNCERTAIN,"[0.48703433965532145,0.2548878862017222,0.2580777741429564]"
322,2026-04-30,2026-05-01,0,0.568671564555063,0.4533550706796729,0.5,0.5464396284829721,0.5435890037932084,0.5324020062942735,0.4502570062963276,L4_D0.99_A1,4.0,0.99,1.0,262,0.225007042423534,-0.2748243184042238,UNCERTAIN,"[0.5058831565935792,0.24315457964249754,0.2509622637639234]"
323,2026-05-01,2026-05-02,0,0.5559735088716817,0.44868529114068645,0.5,0.5447530864197531,0.5372022540442313,0.6384235055981434,0.4481754884220952,L4_D0.99_A1,4.0,0.99,1.0,263,0.18944824217062559,-0.17180056185305562,UNCERTAIN,"[0.49767227997080715,0.24718319708987507,0.2551445229393178]"
324,2026-05-02,2026-05-03,1,0.4836917922879448,0.3560284698368671,0.5,0.5430769230769231,0.5309622771760751,0.5931213662707456,0.3508057002267478,L4_D0.97_A1,4.0,0.97,1.0,264,0.0832126479411379,0.2505191503441423,UNCERTAIN,"[0.4912030088050812,0.2528211594091303,0.2559758317857886]"
325,2026-05-03,2026-05-04,0,0.5543000209131744,0.4541954531496065,0.5,0.5444785276073619,0.5363480017505806,0.620229338776885,0.4548548564725421,L4_D0.99_A1,4.0,0.99,1.0,265,0.18698945520982177,-0.16910708372941968,UNCERTAIN,"[0.5151966567842602,0.25058557851254437,0.23421776470319547]"
326,2026-05-04,2026-05-05,1,0.5440310528377255,0.4321384775813764,0.5,0.5428134556574924,0.5302592287963092,0.5813856810964245,0.4282703700674151,L4_D0.99_A1,4.0,0.99,1.0,266,0.15534014865989995,-0.07777012113855096,UNCERTAIN,"[0.516324747546591,0.25416278559149463,0.22951246686191448]"
327,2026-05-05,2026-05-06,1,0.5528544930294736,0.4581327577128775,0.5,0.5442073170731707,0.5355320747106666,0.6061358184799478,0.45962625030859633,L4_D0.99_A1,4.0,0.99,1.0,267,0.18441178408111075,-0.1656062431637616,UNCERTAIN,"[0.5277695403329097,0.25215950166286366,0.22007095800422666]"
328,2026-05-06,2026-05-07,0,0.5484018675551527,0.5149442288156804,0.5,0.5455927051671733,0.5514429723136761,0.6342691171191723,0.5193420928409173,L4_D0.99_A1,4.0,0.99,1.0,268,0.2081699823595922,-0.233370520816772,UNCERTAIN,"[0.5249588362307182,0.24812369181252344,0.22691747195675846]"
329,2026-05-07,2026-05-08,1,0.5468198208439752,0.5034075617814396,0.5,0.543939393939394,0.5460496000037948,0.5920988862289541,0.5011774814469367,L4_D0.99_A1,4.0,0.99,1.0,269,0.19049589190717042,-0.1956157135730909,UNCERTAIN,"[0.534711943052918,0.25555279997221264,0.20973525697486936]"
330,2026-05-08,2026-05-09,0,0.5458068664262662,0.5246639898385794,0.5,0.5453172205438066,0.5480309867262145,0.6157238822394927,0.5288520802908009,L4_D0.99_A1,4.0,0.99,1.0,270,0.2068483531173663,-0.23401448550488296,UNCERTAIN,"[0.5419201241042944,0.24666495550493409,0.2114149203907716]"
331,2026-05-09,2026-05-10,0,0.5483507044671305,0.49681625613739516,0.5,0.5436746987951807,0.54564934660248,0.5912118145956676,0.4915339434137287,L4_D0.99_A1,4.0,0.99,1.0,271,0.19140368315554407,-0.2045823896619507,UNCERTAIN,"[0.5496393483451627,0.25282575133223056,0.19753490032260682]"
332,2026-05-10,2026-05-11,1,0.5456645524241911,0.47970399714386763,0.5,0.5420420420420421,0.5432882138518057,0.5648016698283516,0.4699020994328434,L4_D0.99_A1,4.0,0.99,1.0,272,0.17067880094649515,-0.15376123348703608,UNCERTAIN,"[0.5355614594163361,0.26561729231490244,0.19882124826876146]"
333,2026-05-11,2026-05-12,0,0.5467239200070774,0.5035043964600011,0.5,0.5434131736526946,0.5452559882131551,0.5754600486261777,0.5013567844992135,L4_D0.99_A1,4.0,0.99,1.0,273,0.19033334354253767,-0.2062213712687391,UNCERTAIN,"[0.5601250439774353,0.2526658891112408,0.18720906691132388]"
334,2026-05-12,2026-05-13,0,0.5450340715627022,0.4856931912499614,0.5,0.5417910447761194,0.5429167859944258,0.5465883420872933,0.47801505492909935,L4_D0.99_A1,4.0,0.99,1.0,274,0.1713653589154825,-0.16177417955375037,UNCERTAIN,"[0.5534818517763166,0.26036093421537265,0.18615721400831076]"
335,2026-05-13,2026-05-14,0,0.5405306617675476,0.4688288377604374,0.5,0.5401785714285714,0.5405974766464013,0.5203629961521445,0.4573159258094897,L4_D0.99_A1,4.0,0.99,1.0,275,0.14941198861302052,-0.10466579560136569,UNCERTAIN,"[0.5364670541594972,0.2707277973139646,0.19280514852653802]"
336,2026-05-14,2026-05-15,0,0.49037556056431425,0.39326914786699196,0.5,0.5385756676557863,0.5408077830152468,0.5075780989881395,0.3869872772779466,L4_D0.97_A1,4.0,0.97,1.0,276,0.06873472794528163,0.24732346410843728,UNCERTAIN,"[0.5522390782538223,0.26007726835193984,0.18768365339423793]"
337,2026-05-15,2026-05-16,0,0.48039068912962496,0.3856780432170268,0.5,0.5369822485207101,0.5374259620072163,0.5051936315268114,0.37900870827993377,L4_D0.97_A1,4.0,0.97,1.0,277,0.054419168021966426,0.2854823516290662,UNCERTAIN,"[0.5411594111200809,0.26541044707243,0.19343014180748913]"
338,2026-05-16,2026-05-17,0,0.46477729747441493,0.36366588376495496,0.5,0.5353982300884956,0.5315347295912429,0.48470272881664417,0.3562074780802222,L4_D0.97_A1,4.0,0.97,1.0,278,0.040257701514736656,0.32419318348602383,UNCERTAIN,"[0.5295987182408617,0.26957191064287306,0.2008293711162653]"
339,2026-05-17,2026-05-18,1,0.4474361502365847,0.34373934395588746,0.5,0.5338235294117647,0.5257701716621529,0.4658353663431552,0.336037745279625,L4_D0.97_A1,4.0,0.97,1.0,279,0.025824426417204813,0.3662733068071335,UNCERTAIN,"[0.5166368058228928,0.2734342443510621,0.20992894982604512]"
340,2026-05-18,2026-05-19,0,0.47268272849610166,0.3797009958466967,0.5,0.5351906158357771,0.5308581231220094,0.485850092584868,0.37381573590874123,L4_D0.97_A1,4.0,0.97,1.0,280,0.0436230792337502,0.3117270050109523,UNCERTAIN,"[0.5430321317390573,0.26672028720102003,0.1902475810599227]"
341,2026-05-19,2026-05-20,1,0.45752226258397455,0.3601527533799527,0.5,0.533625730994152,0.5252230298761424,0.4683007378605047,0.3536971324334539,L4_D0.97_A1,4.0,0.97,1.0,281,0.03021861283533234,0.3489467404548572,UNCERTAIN,"[0.5331293806588507,0.27027192951301127,0.19659868982813797]"
342,2026-05-20,2026-05-21,0,0.4786999114102199,0.3927878536563599,0.5,0.5349854227405247,0.5302099281009274,0.48683741421926036,0.38823102056783515,L4_D0.97_A1,4.0,0.97,1.0,282,0.046231616976507434,0.30183879413430253,UNCERTAIN,"[0.5524509075857778,0.26431223463489956,0.18323685777932272]"
343,2026-05-21,2026-05-22,0,0.46516170751445857,0.3736139502240211,0.5,0.5334302325581395,0.5246986315794743,0.4704348476067921,0.3683407940187122,L4_D0.97_A1,4.0,0.97,1.0,283,0.033638772219234093,0.335210802093686,UNCERTAIN,"[0.5448307638882969,0.26746598287358503,0.18770325323811812]"
344,2026-05-22,2026-05-23,0,0.45030595964171916,0.35592675320761297,0.5,0.5318840579710145,0.5193000335003572,0.45512806748756346,0.350231469836577,L4_D0.97_A1,4.0,0.97,1.0,284,0.02085005674862419,0.3714201178388827,UNCERTAIN,"[0.536209734773849,0.27051903140276634,0.1932712338233847]"
345,2026-05-23,2026-05-24,0,0.4342488683981429,0.33955716668877406,0.5,0.5303468208092486,0.5140108843816297,0.4408196095458013,0.3336727118320854,L4_D0.97_A1,4.0,0.97,1.0,285,0.008029901358051095,0.40970899492346824,UNCERTAIN,"[0.5268923435182444,0.27343256938490396,0.19967508709685172]"
346,2026-05-24,2026-05-25,1,0.41716665125894264,0.32436405278157243,0.5,0.5288184438040345,0.5088280447939809,0.4274210248126812,0.3184711159197284,L4_D0.97_A1,4.0,0.97,1.0,286,-0.004673133486251603,0.4493701538413548,UNCERTAIN,"[0.5171067539818379,0.27617564899518415,0.20671759702297804]"
347,2026-05-25,2026-05-26,0,0.44471918510345837,0.3550615263763833,0.5,0.5301724137931034,0.5137311651291552,0.44431718626964145,0.35016503324278897,L4_D0.97_A1,4.0,0.97,1.0,287,0.012658350122745915,0.39320403907448337,UNCERTAIN,"[0.5381023521692243,0.2708646598868956,0.19103298794388018]"
348,2026-05-26,2026-05-27,0,0.42942543886398504,0.3397400328700051,0.5,0.5286532951289399,0.5086535310648967,0.4315760664979861,0.334658178686625,L4_D0.97_A1,4.0,0.97,1.0,288,0.0007323389573811303,0.4288160293079655,UNCERTAIN,"[0.5302073987661775,0.27337908207783923,0.19641351915598335]"
349,2026-05-27,2026-05-28,1,0.41326611565281424,0.32542550242794105,0.5,0.5271428571428571,0.5036751050420382,0.41957727097259784,0.32029127541688757,L4_D0.97_A1,4.0,0.97,1.0,289,-0.011062483111924603,0.4656256606755878,UNCERTAIN,"[0.5219339327148853,0.2757708095508873,0.20229525773422752]"
350,2026-05-28,2026-05-30,1,0.4396860793329355,0.35427694367871143,0.5,0.5284900284900285,0.508485782992915,0.4352841955268642,0.35004120623710033,L4_D0.97_A1,4.0,0.97,1.0,290,0.005282598701081629,0.41266396300434943,UNCERTAIN,"[0.5395981790214214,0.2711056065985587,0.1892962143800198]"
351,2026-05-30,2026-05-31,1,0.46374910064793906,0.3906258813672501,0.5,0.5298295454545454,0.5132039442162218,0.5040586871411337,0.3917357848578602,L4_D0.97_A1,4.0,0.97,1.0,291,0.019448424757999933,0.3703924457509541,UNCERTAIN,"[0.5518953589728447,0.2671504011785061,0.18095423984864925]"
352,2026-05-31,2026-06-01,0,0.4812603940899387,0.4220158020556301,0.5,0.5311614730878187,0.5178321427210552,0.5217202208997119,0.42747054745255486,L4_D0.97_A1,4.0,0.97,1.0,292,0.03155891697840449,0.3387955190436324,UNCERTAIN,"[0.5467462210006839,0.27309612232317293,0.1801576566761433]"
353,2026-06-01,2026-06-02,1,0.46461430849417507,0.3886000302060662,0.5,0.5296610169491526,0.5129552290519946,0.4500560932781396,0.3852019819991252,L4_D0.97_A1,4.0,0.97,1.0,293,0.021707222598734702,0.3607386192933524,UNCERTAIN,"[0.5577530358331216,0.2663986591504113,0.17584830501646706]"
354,2026-06-02,2026-06-03,0,0.4795726485595837,0.4133338654962762,0.5,0.5309859154929577,0.5174994026462029,0.46384913569511266,0.4111121429767934,L4_D0.97_A1,4.0,0.97,1.0,294,0.03360073279200508,0.32939910722552723,UNCERTAIN,"[0.5666254518960073,0.26209718852817643,0.17127735957581622]"
355,2026-06-03,2026-06-04,1,0.4691024378375635,0.3968721958339054,0.5,0.5294943820224719,0.512715709842356,0.452498249714099,0.3941035269620989,L4_D0.97_A1,4.0,0.97,1.0,295,0.023745302459329518,0.3524205639198488,UNCERTAIN,"[0.5627353109738304,0.2643145613911713,0.1729501276349983]"
356,2026-06-04,2026-06-05,0,0.4828254545892868,0.42055036223927267,0.5,0.530812324929972,0.5171788511480442,0.46557745756957164,0.4188413281277256,L4_D0.97_A1,4.0,0.97,1.0,296,0.03503665071807026,0.32373532371516567,UNCERTAIN,"[0.5697348164666075,0.2607600464056249,0.16950513712776755]"
357,2026-06-05,2026-06-06,1,0.47293470273205795,0.4042151614949868,0.5,0.5293296089385475,0.5124848858744255,0.45471339299742847,0.4019737234728064,L4_D0.97_A1,4.0,0.97,1.0,297,0.025498799189433374,0.34507547175908454,UNCERTAIN,"[0.5666693100777147,0.26262784401810746,0.1707028459041779]"
358,2026-06-06,2026-06-07,0,0.48564263320811,0.42699122646531695,0.5,0.5306406685236769,0.5168698306609139,0.4671483103694208,0.42569909568602454,L4_D0.97_A1,4.0,0.97,1.0,298,0.03627985237029471,0.31864380362904215,UNCERTAIN,"[0.5722084921236784,0.25968275303393934,0.16810875484238236]"
359,2026-06-07,2026-06-08,1,0.4762445160191006,0.41077751875656415,0.5,0.5291666666666667,0.5122622921347566,0.45673166248841063,0.4089754544370197,L4_D0.97_A1,4.0,0.97,1.0,299,0.027021605052832482,0.3385015342327408,UNCERTAIN,"[0.5698135558176955,0.26125398869406524,0.16893245548823935]"
360,2026-06-08,2026-06-09,0,0.4974898449812525,0.4400831428881183,0.5,0.5304709141274239,0.5165717300747483,0.4685822390588381,0.43477364811918523,L4_D0.99_A1,4.0,0.99,1.0,300,0.03966715753305443,0.20640688339865784,UNCERTAIN,"[0.5188271021439942,0.2984105850451758,0.18276231281082997]"
361,2026-06-09,2026-06-10,0,0.47913078807467036,0.4166765591284747,0.5,0.5290055248618785,0.5120474961838505,0.45857810905380997,0.4152395376832279,L4_D0.97_A1,4.0,0.97,1.0,301,0.02835441117663933,0.33254844572596953,UNCERTAIN,"[0.5723543733270255,0.26012778320714175,0.1675178434658327]"
362,2026-06-10,2026-06-11,1,0.46950438556427204,0.4013867103298058,0.5,0.5275482093663911,0.507601636762018,0.449001973086055,0.3995509090407823,L4_D0.97_A1,4.0,0.97,1.0,302,0.019181645864096073,0.35356284048965575,UNCERTAIN,"[0.5698721107759495,0.26158194002309515,0.16854594920095536]"
363,2026-06-11,2026-06-12,1,0.4902597776605174,0.4336165035049719,0.5,0.5288461538461539,0.5118400953533421,0.46027372086511176,0.4283262307066836,L4_D0.99_A1,4.0,0.99,1.0,303,0.026124178082670153,0.24368155159287685,UNCERTAIN,"[0.5133505831740456,0.30161487391125175,0.1850345429147027]"
364,2026-06-12,2026-06-13,0,0.4996085073586889,0.446037601001655,0.5,0.5301369863013699,0.5160060526731878,0.47110509513064847,0.44141172034346177,L4_D0.99_A1,4.0,0.99,1.0,304,0.04141973124865672,0.19837092868846035,UNCERTAIN,"[0.5277643176561375,0.2952868244320466,0.1769488579118159]"
365,2026-06-13,2026-06-14,0,0.491740788527925,0.43658349943193847,0.5,0.5286885245901639,0.5116397142276495,0.4618362118146348,0.43159539195090985,L4_D0.99_A1,4.0,0.99,1.0,305,0.02751433127114188,0.23743061071874644,UNCERTAIN,"[0.5183168417905017,0.2998957991317152,0.18178735907778307]"
366,2026-06-14,2026-06-15,1,0.4829324475835751,0.427388727713116,0.5,0.5272479564032697,0.5073464887658593,0.4529322037379834,0.42215878492120634,L4_D0.99_A1,4.0,0.99,1.0,306,0.013318341797480296,0.27901343034211673,UNCERTAIN,"[0.508053624336268,0.30455609334331074,0.18739028232042132]"
367,2026-06-15,2026-06-16,1,0.4930649069588795,0.4395217580163726,0.5,0.5285326086956522,0.511446002376975,0.46328063393775426,0.4348346211290837,L4_D0.99_A1,4.0,0.99,1.0,307,0.028717579712540756,0.2322459385734807,UNCERTAIN,"[0.5227625142342043,0.298306188205081,0.17893129756071474]"
368,2026-06-16,2026-06-17,0,0.5012892816924697,0.4511002820477103,0.5,0.5298102981029811,0.5154777159486289,0.47325322929300956,0.44706309216155643,L4_D0.99_A1,4.0,0.99,1.0,308,0.042763924191270515,0.19165028257714406,UNCERTAIN,"[0.5349355663739094,0.29260371177388933,0.1724607218522014]"
369,2026-06-17,2026-06-18,0,0.4942365296847827,0.44204361134231485,0.5,0.5283783783783784,0.5112586323128696,0.464619857830004,0.4376257603290719,L4_D0.99_A1,4.0,0.99,1.0,309,0.029813383979691303,0.2270269845485095,UNCERTAIN,"[0.5267687822040056,0.2968133467543873,0.17641787104160708]"
370,2026-06-18,2026-06-19,0,0.4863545213537265,0.4332280832059147,0.5,0.5269541778975741,0.5071079122665981,0.4563012485443994,0.42852696113824207,L4_D0.99_A1,4.0,0.99,1.0,310,0.016574451351030604,0.2648748707344773,UNCERTAIN,"[0.5178517282873139,0.3011032417712699,0.18104502994141627]"
371,2026-06-19,2026-06-20,0,0.47764469360907447,0.42464060458370223,0.5,0.5255376344086021,0.5030239652125048,0.4482813170491241,0.4197493770296252,L4_D0.99_A1,4.0,0.99,1.0,311,0.0031242879264328956,0.30487127705854694,UNCERTAIN,"[0.5082691361290977,0.30543546530143023,0.18629539856947197]"
372,2026-06-20,2026-06-21,1,0.4681240049443079,0.41626975181865966,0.5,0.5241286863270778,0.4990052458854958,0.44054493765383873,0.41127677280465563,L4_D0.99_A1,4.0,0.99,1.0,312,-0.01046015339092499,0.3466876313712677,UNCERTAIN,"[0.4980982334221109,0.30977263982520736,0.19212912675268168]"
373,2026-06-21,2026-06-22,1,0.4796562612686957,0.4278819029252665,0.5,0.5254010695187166,0.5029760305719786,0.45003704914543813,0.42324548121027944,L4_D0.99_A1,4.0,0.99,1.0,313,0.005020174814700898,0.29755804995910085,UNCERTAIN,"[0.5130858388922145,0.3037348770096892,0.1831792840980963]"
374,2026-06-22,2026-06-23,0,0.48919381351920055,0.4390065357253206,0.5,0.5266666666666666,0.5068843436360723,0.4592210153170127,0.4348351856507237,L4_D0.99_A1,4.0,0.99,1.0,314,0.01918282133780484,0.2545496878834811,UNCERTAIN,"[0.5257969435663523,0.2981457197705373,0.17605733666311055]"
375,2026-06-23,2026-06-24,0,0.48141496109090187,0.4307170475955814,0.5,0.5252659574468085,0.502929591894713,0.4516777627959734,0.4263154749510396,L4_D0.99_A1,4.0,0.99,1.0,315,0.006694498615529143,0.29064646432554364,UNCERTAIN,"[0.5174368970204342,0.302134745514259,0.18042835746530678]"
376,2026-06-24,2026-06-25,1,0.47291017088330495,0.4226312099033493,0.5,0.5238726790450928,0.4990360502999977,0.4443833765325508,0.41807286253294906,L4_D0.99_A1,4.0,0.99,1.0,316,-0.005947356634961687,0.32860363037288537,UNCERTAIN,"[0.5085214644013268,0.30616023692800487,0.1853182986706684]"
377,2026-06-25,2026-06-26,1,0.48303958567361766,0.43354948320216796,0.5,0.5251322751322751,0.5028845802269768,0.4532143699527849,0.42938352812984976,L4_D0.99_A1,4.0,0.99,1.0,317,0.008227552343644747,0.284591850975317,UNCERTAIN,"[0.521376481775753,0.3006523038805057,0.17797121434374125]"
