year,origin_date,target_date,q80,sqrt_forecast,target_dr,target_return,risk_hit,actual_up,outcome_class,RV_LOGIT_available,RV_LOGIT_up,RV_LOGIT_p_up,TTSM_S2_available,TTSM_S2_up,TTSM_S2_signal
2020,2020-10-02,2020-10-05,2.860861230028183e-05,4.4124170242966066e-05,2.24686498999077e-05,0.006547652824909388,0,1,MISS,1,1,0.538560436182243,1,0,-1
2020,2020-10-05,2020-10-06,2.860861230028183e-05,3.845931378854855e-05,7.453806277322612e-05,-0.01532145127815844,1,0,HIT_DOWN,1,1,0.5302208124110527,1,0,-1
2020,2020-10-06,2020-10-07,2.860861230028183e-05,4.5858958479008076e-05,4.854247870056446e-05,0.0012809299385566184,1,1,HIT_UP,1,1,0.5376219571592716,1,0,-1
2020,2020-10-07,2020-10-08,2.860861230028183e-05,4.412791907296686e-05,4.009138341483091e-05,0.013477090938691772,1,1,HIT_UP,1,1,0.5344992288802461,1,0,-1
2020,2020-10-08,2020-10-09,2.860861230028183e-05,4.3607333708746764e-05,1.977890988276726e-05,0.01001189906688058,0,1,MISS,1,1,0.5351758583061099,1,0,-1
2020,2020-10-09,2020-10-12,2.860861230028183e-05,3.7903207652697554e-05,3.817188721735085e-05,-0.00974400770255129,1,0,HIT_DOWN,1,1,0.5283555901957775,1,0,-1
2020,2020-10-12,2020-10-13,2.860861230028183e-05,4.129362404079779e-05,6.601716187794978e-05,-0.008055994530074821,1,0,HIT_DOWN,1,1,0.5308062421661985,1,0,-1
2020,2020-10-13,2020-10-14,2.860861230028183e-05,4.340041904440459e-05,3.612606643263974e-05,0.0011437749981724227,1,1,HIT_UP,1,1,0.5381321172145105,1,0,-1
2020,2020-10-14,2020-10-15,2.860861230028183e-05,4.0172878281307546e-05,3.857272558823184e-05,0.004024422154048049,1,1,HIT_UP,1,1,0.5329531837009027,1,0,-1
2020,2020-10-15,2020-10-16,2.860861230028183e-05,4.012891097026304e-05,2.640412115001909e-05,-0.0034327554734124945,0,0,MISS,1,1,0.536593451317525,1,0,-1
2020,2020-10-16,2020-10-19,2.860861230028183e-05,3.9133264672957114e-05,2.667588579905384e-05,0.0008735624271160926,0,1,MISS,1,1,0.5257308282544332,1,0,-1
2020,2020-10-19,2020-10-20,2.860861230028183e-05,3.784364612211693e-05,2.785008433527244e-05,0.008720762844497555,0,1,MISS,1,1,0.5278509571464892,1,0,-1
2020,2020-10-20,2020-10-21,2.860861230028183e-05,3.494045925848649e-05,3.01245243619173e-05,-0.002048770306526707,1,0,HIT_DOWN,1,1,0.5318765033135409,1,1,1
2020,2020-10-21,2020-10-22,2.860861230028183e-05,3.3213458441352394e-05,4.039822628917437e-05,-0.003850499798608864,1,0,HIT_DOWN,1,1,0.5295810965447355,1,1,1
2020,2020-10-22,2020-10-23,2.860861230028183e-05,3.373616500250913e-05,3.021149562713163e-05,-0.0023534510382948936,1,0,HIT_DOWN,1,1,0.5303550275903964,1,1,1
2020,2020-10-23,2020-10-26,2.860861230028183e-05,3.2163979372556866e-05,2.466762949003349e-05,0.0030028712563043183,0,1,MISS,1,1,0.5258701400617316,1,1,1
2020,2020-10-26,2020-10-27,2.860861230028183e-05,3.0705426612266684e-05,1.689236034916429e-05,-0.00046926018978744546,0,0,MISS,1,1,0.5276578248615755,1,1,1
2020,2020-10-28,2020-10-29,2.860861230028183e-05,3.264624277980888e-05,4.744759362587702e-05,-0.0029946005721357403,1,0,HIT_DOWN,1,1,0.5317789903087295,1,0,-1
2020,2020-10-29,2020-10-30,2.860861230028183e-05,3.322338105799144e-05,2.843002989355082e-05,0.0014585066569241117,0,1,MISS,1,1,0.5335329881017515,1,0,-1
2020,2020-10-30,2020-11-02,2.860861230028183e-05,3.117782458844001e-05,2.103470274777758e-05,0.00679097650125677,0,1,MISS,1,1,0.5308760104106056,1,0,-1
2020,2020-11-02,2020-11-03,2.860861230028183e-05,2.9860390992348597e-05,8.357352857205626e-05,0.003796085125142116,1,1,HIT_UP,1,1,0.5252328531363217,1,0,-1
2020,2020-11-03,2020-11-04,2.860861230028183e-05,4.054715571670916e-05,5.732893217126411e-05,0.0038716963540606055,1,1,HIT_UP,1,1,0.545047801815561,1,1,1
2020,2020-11-04,2020-11-05,2.860861230028183e-05,3.997783320199226e-05,6.119695638060755e-05,0.015924234835592303,1,1,HIT_UP,1,1,0.5422126414741546,1,1,1
2020,2020-11-05,2020-11-06,2.860861230028183e-05,4.121951952038573e-05,4.495968835860361e-05,0.007309534125561412,1,1,HIT_UP,1,1,0.5456858310887737,1,1,1
2020,2020-11-06,2020-11-09,2.860861230028183e-05,4.155142870041172e-05,0.000349283579468392,-0.035204107644775835,1,0,HIT_DOWN,1,1,0.5397744461367728,1,1,1
2020,2020-11-09,2020-11-10,2.860861230028183e-05,8.11893456947086e-05,6.273514485397205e-05,-0.0018943888199452227,1,0,HIT_DOWN,1,1,0.5676511144046605,1,0,0
2020,2020-11-10,2020-11-11,2.860861230028183e-05,6.395414814890741e-05,5.483909925973549e-05,-0.005358753242243525,1,0,HIT_DOWN,1,1,0.5402130704056667,1,0,0
2020,2020-11-11,2020-11-12,2.860861230028183e-05,6.327469528546325e-05,3.374021338975913e-05,0.003897651029331445,1,1,HIT_UP,1,1,0.5366543612183452,1,0,0
2020,2020-11-12,2020-11-13,2.860861230028183e-05,5.7609832336031976e-05,2.008119546084472e-05,0.006421145213479173,0,1,MISS,1,1,0.5318950496029977,1,0,-1
2020,2020-11-13,2020-11-16,2.860861230028183e-05,5.244232609799871e-05,0.0001254770859420619,-0.0004412333270765652,1,0,HIT_DOWN,1,1,0.5265697281593336,1,0,-1
2020,2020-11-16,2020-11-17,2.860861230028183e-05,5.198479410360002e-05,2.959290199325074e-05,-0.0048467730200762605,1,0,HIT_DOWN,1,1,0.5453995905245539,1,0,-1
2020,2020-11-17,2020-11-18,2.860861230028183e-05,4.1905276422201846e-05,3.562936961712778e-05,-0.006681042939190283,1,0,HIT_DOWN,1,1,0.526655234805975,1,0,-1
2020,2020-11-18,2020-11-19,2.860861230028183e-05,4.0933049094745084e-05,4.961497290440339e-05,0.000398161713805019,1,1,HIT_UP,1,1,0.5283699561342672,1,0,-1
2020,2020-11-19,2020-11-20,2.860861230028183e-05,4.402356714306322e-05,1.519788495646422e-05,0.0017153422177678132,0,1,MISS,1,1,0.535066432434557,1,0,-1
2020,2020-11-20,2020-11-23,2.860861230028183e-05,3.942150855337691e-05,0.0001158933140702162,-0.025089643949392844,1,0,HIT_DOWN,1,1,0.5251950082446563,1,0,-1
2020,2020-11-23,2020-11-24,2.860861230028183e-05,4.776114417692224e-05,6.398192559835314e-05,-0.010929013315122381,1,0,HIT_DOWN,1,1,0.5422660990348044,1,0,-1
2020,2020-11-24,2020-11-25,2.860861230028183e-05,4.8214173676877414e-05,2.891845025160377e-05,0.003348644180239624,1,1,HIT_UP,1,1,0.5361324023175603,1,0,-1
2020,2020-11-25,2020-11-26,2.860861230028183e-05,4.439421632686327e-05,1.843463303939307e-05,-0.0016249336882949129,0,0,MISS,1,1,0.5288419133291329,1,0,-1
2020,2020-11-26,2020-11-27,2.860861230028183e-05,3.9848338002636976e-05,0.0001024398508090767,-0.011452150838115788,1,0,HIT_DOWN,1,1,0.5205356506455772,1,0,-1
2020,2020-11-27,2020-11-30,2.860861230028183e-05,5.55969888443905e-05,6.531297186993281e-05,-0.0016099122533369775,1,0,HIT_DOWN,1,1,0.5390577020398181,1,0,-1
2020,2020-11-30,2020-12-01,2.860861230028183e-05,4.960385093746701e-05,2.995865184806873e-05,0.014035129682304472,1,1,HIT_UP,1,1,0.5360917986697721,1,0,-1
2020,2020-12-01,2020-12-02,2.860861230028183e-05,4.3275293790737284e-05,4.484341555834571e-05,0.014548046125340067,1,1,HIT_UP,1,1,0.5303441888788702,1,0,-1
2020,2020-12-02,2020-12-03,2.860861230028183e-05,4.6808132513109714e-05,4.2166169323971e-05,0.0025608299156025544,1,1,HIT_UP,1,1,0.5363806546665117,1,0,-1
2020,2020-12-03,2020-12-04,2.860861230028183e-05,4.885557166929355e-05,3.500592016217301e-05,-0.0010960352643765794,1,0,HIT_DOWN,1,1,0.532810192952571,1,0,-1
2020,2020-12-04,2020-12-07,2.860861230028183e-05,4.251498386365296e-05,4.492201020195944e-05,0.016938295455198704,1,1,HIT_UP,1,1,0.5300533112629556,1,0,-1
2020,2020-12-07,2020-12-08,2.860861230028183e-05,4.152319160996988e-05,4.970167039169978e-05,-0.005185550223287305,1,0,HIT_DOWN,1,1,0.5367998456342148,1,0,-1
2020,2020-12-08,2020-12-09,2.860861230028183e-05,4.392053396183968e-05,0.0001003899603799839,-0.010972651445196654,1,0,HIT_DOWN,1,1,0.5335127452345404,1,0,-1
2020,2020-12-09,2020-12-10,2.860861230028183e-05,4.998442395406775e-05,4.520795501779656e-05,-0.0014247418026746975,1,0,HIT_DOWN,1,1,0.539962618857517,1,0,-1
2020,2020-12-10,2020-12-11,2.860861230028183e-05,4.599941906134103e-05,2.482325794217645e-05,0.0011149516151111258,0,1,MISS,1,1,0.5310521444836868,1,0,-1
2020,2020-12-11,2020-12-14,2.860861230028183e-05,4.230878899650883e-05,4.348806705617647e-05,-0.002073988198562852,1,0,HIT_DOWN,1,1,0.5264687710224684,1,0,-1
2020,2020-12-14,2020-12-15,2.860861230028183e-05,4.420536138214379e-05,2.419661931896853e-05,0.011457332622627974,0,1,MISS,1,1,0.5306603202442943,1,0,-1
2020,2020-12-15,2020-12-16,2.860861230028183e-05,3.9789376555303304e-05,4.670489596406878e-05,0.006128151088351048,1,1,HIT_UP,1,1,0.5265396948448307,1,0,-1
2020,2020-12-16,2020-12-17,2.860861230028183e-05,3.737186278486698e-05,3.704837679087366e-05,0.008765659366681172,1,1,HIT_UP,1,1,0.5339802175662077,1,1,1
2020,2020-12-17,2020-12-18,2.860861230028183e-05,3.596840665225914e-05,3.254501894765986e-05,-0.0017647999693035379,1,0,HIT_DOWN,1,1,0.5325222123096515,1,1,1
2020,2020-12-18,2020-12-21,2.860861230028183e-05,3.632774829788804e-05,0.0001317453627692672,-0.00041543422443821493,1,0,HIT_DOWN,1,1,0.5274110771942442,1,1,1
2020,2020-12-21,2020-12-22,2.860861230028183e-05,4.98583136841489e-05,4.706333674346966e-05,-0.007365529083572511,1,0,HIT_DOWN,1,1,0.5447521331270666,1,1,1
2020,2020-12-22,2020-12-23,2.860861230028183e-05,4.7324852686949236e-05,2.568521505648205e-05,0.004502504421271224,0,1,MISS,1,1,0.5295633853036661,1,1,1
2020,2020-12-23,2020-12-24,2.860861230028183e-05,4.18597352622244e-05,1.600984191977393e-05,0.002230904060196829,0,1,MISS,1,1,0.5260105936916336,1,1,1
2020,2020-12-24,2020-12-28,2.860861230028183e-05,3.745818743908264e-05,5.884247452479002e-05,-0.001201252182859858,1,0,HIT_DOWN,1,1,0.5191175758081465,1,1,1
2020,2020-12-28,2020-12-29,2.860861230028183e-05,4.439592481504985e-05,3.146823401501781e-05,0.004349381265157937,1,1,HIT_UP,1,1,0.5327539400422505,1,1,1
2020,2020-12-29,2020-12-30,2.860861230028183e-05,3.542207566961877e-05,2.572735888643135e-05,0.0018166883018309063,0,1,MISS,1,1,0.5272807215631126,1,1,1
2020,2020-12-30,2020-12-31,2.860861230028183e-05,3.2044799434484065e-05,1.899427558645332e-05,0.005003502321402869,0,1,MISS,1,1,0.5244311950723923,1,1,1
2021,2021-01-06,2021-01-07,5.320470711228011e-05,7.954231996376474e-05,6.163674897281633e-05,-0.004393494776618557,1,0,HIT_DOWN,1,1,0.5481069811716736,1,1,1
2021,2021-01-07,2021-01-08,5.320470711228011e-05,5.8253118650190915e-05,0.00023310979178991,-0.03199984425372292,1,0,HIT_DOWN,1,1,0.5375157526476042,1,1,1
2021,2021-01-08,2021-01-11,5.320470711228011e-05,0.00012502872692427821,7.325593811777873e-05,0.0008305144382979118,1,1,HIT_UP,1,1,0.5465187575181044,1,0,-1
2021,2021-01-11,2021-01-12,5.320470711228011e-05,8.328945641363759e-05,6.674536036714625e-05,0.004810580568106646,1,1,HIT_UP,1,1,0.5397021642748541,1,0,-1
2021,2021-01-12,2021-01-13,5.320470711228011e-05,8.231434749352908e-05,6.344075968070182e-05,-0.010474336497186975,1,0,HIT_DOWN,1,1,0.5396931007832305,1,0,-1
2021,2021-01-13,2021-01-14,5.320470711228011e-05,7.249763945062585e-05,4.170415388382158e-05,0.007037872755694338,0,1,MISS,1,1,0.5355560046268277,1,1,1
2021,2021-01-14,2021-01-15,5.320470711228011e-05,6.220303600277323e-05,6.017902832749556e-05,-0.01362257433987884,1,0,HIT_DOWN,1,1,0.5351751679785391,1,0,-1
2021,2021-01-15,2021-01-18,5.320470711228011e-05,5.671325276691565e-05,2.531923640951687e-05,0.006261345372166889,0,1,MISS,1,1,0.5326110368813369,1,0,-1
2021,2021-01-29,2021-02-01,5.320470711228011e-05,5.880473454073419e-05,6.643070376276386e-05,0.003546912464630886,1,1,HIT_UP,1,1,0.541868042373303,1,0,-1
2021,2021-02-01,2021-02-02,5.320470711228011e-05,5.6534402397956595e-05,7.80816721444031e-05,-0.007333790850745918,1,0,HIT_DOWN,1,1,0.5415946757491189,1,0,-1
2021,2021-02-02,2021-02-03,5.320470711228011e-05,6.667626995970693e-05,3.91037918627564e-05,-0.009935969115603066,0,0,MISS,1,1,0.539372617494344,1,0,-1
2021,2021-02-04,2021-02-05,5.320470711228011e-05,7.299968089084955e-05,3.307295015089783e-05,0.010622753842276103,0,1,MISS,1,1,0.5391218560173557,1,0,-1
2021,2021-02-16,2021-02-17,5.320470711228011e-05,5.736432184557297e-05,5.962854284103064e-05,-0.005729197121295498,1,0,HIT_DOWN,1,1,0.5442609432384965,1,0,-1
2021,2021-02-24,2021-02-25,5.320470711228011e-05,5.792761826607492e-05,9.478547401710524e-05,-0.01687880692316227,1,0,HIT_DOWN,1,1,0.5360059117685431,1,0,-1
2021,2021-02-25,2021-02-26,5.320470711228011e-05,6.632235968174563e-05,0.0001415243712371783,-0.019446921336277085,1,0,HIT_DOWN,1,1,0.5395548522298033,1,0,-1
2021,2021-02-26,2021-03-01,5.320470711228011e-05,8.79204985342267e-05,0.0001129791032255971,-0.011866606753773252,1,0,HIT_DOWN,1,1,0.5391761664813538,1,0,-1
2021,2021-03-01,2021-03-02,5.320470711228011e-05,8.80447236719199e-05,6.182864481301873e-05,0.012641991638603738,1,1,HIT_UP,1,1,0.5342858646765775,1,0,-1
2021,2021-03-02,2021-03-03,5.320470711228011e-05,7.402851064876317e-05,9.816225018740745e-05,-0.011694087223717429,1,0,HIT_DOWN,1,1,0.5339998590141138,1,0,-1
2021,2021-03-03,2021-03-04,5.320470711228011e-05,8.826348346153916e-05,9.965462524031161e-05,-0.013453587558719607,1,0,HIT_DOWN,1,1,0.5345012707047384,1,0,-1
2021,2021-03-04,2021-03-05,5.320470711228011e-05,8.92571242389659e-05,6.426200036387418e-05,0.0045926157103601374,1,1,HIT_UP,1,1,0.5326360953615337,1,0,0
2021,2021-03-05,2021-03-08,5.320470711228011e-05,7.080144600554942e-05,6.181547561931939e-05,-0.007258379785835971,1,0,HIT_DOWN,1,1,0.531143684456107,1,0,-1
2021,2021-03-08,2021-03-09,5.320470711228011e-05,6.517048733312476e-05,3.983915124470609e-05,0.014972710872476628,0,1,MISS,1,1,0.5286732265386268,1,0,-1
2021,2021-03-09,2021-03-10,5.320470711228011e-05,5.494421128874497e-05,4.735823492507545e-05,0.011108687375789546,0,1,MISS,1,1,0.5286282964738754,1,0,-1
2021,2021-05-04,2021-05-05,5.320470711228011e-05,6.0837168251426274e-05,2.59082395832972e-05,0.003953150176863935,0,1,MISS,1,1,0.5393612267218107,1,1,1
2021,2021-06-16,2021-06-17,5.320470711228011e-05,7.278770657316608e-05,0.0001099032278877955,-0.020218816622169913,1,0,HIT_DOWN,1,1,0.5453644259150549,1,0,-1
2021,2021-06-17,2021-06-18,5.320470711228011e-05,7.015900243545875e-05,8.262241029632892e-05,-0.012349800613010277,1,0,HIT_DOWN,1,1,0.5413349891962725,1,0,-1
2021,2021-06-18,2021-06-21,5.320470711228011e-05,6.93545722150987e-05,3.405203224465948e-05,0.014081310745848133,0,1,MISS,1,1,0.5356771498275847,1,0,0
2021,2021-11-22,2021-11-23,5.320470711228011e-05,5.604860385201271e-05,5.88496975200948e-05,-0.007883001717439175,1,0,HIT_DOWN,1,1,0.5388459954659851,1,1,1
2022,2022-02-24,2022-02-28,6.32933221220843e-05,8.789071520430107e-05,7.036338984093433e-05,-0.0034837048998737244,1,0,HIT_DOWN,1,1,0.5493155512630398,1,0,0
2022,2022-03-02,2022-03-03,6.32933221220843e-05,7.944372501556709e-05,6.355099900305961e-05,0.007515923685044293,1,1,HIT_UP,1,1,0.5326593567935693,1,0,0
2022,2022-03-03,2022-03-07,6.32933221220843e-05,6.741237114603895e-05,0.00014970059992931744,0.026517596004144838,1,1,HIT_UP,1,1,0.5330767349531135,1,0,0
2022,2022-03-07,2022-03-08,6.32933221220843e-05,8.227427794382222e-05,0.00034612067849463195,0.0299544537546003,1,1,HIT_UP,1,1,0.5429013543717401,1,0,0
2022,2022-03-08,2022-03-09,6.32933221220843e-05,0.00013407151191008516,0.00026890180593074,-0.036706552842854345,1,0,HIT_DOWN,1,1,0.561649029621174,1,0,0
2022,2022-03-09,2022-03-10,6.32933221220843e-05,0.0001381977094355018,0.00012280800359547133,0.005184038963086115,1,1,HIT_UP,1,1,0.5382730060296059,1,0,0
2022,2022-03-10,2022-03-14,6.32933221220843e-05,0.00010816964609217316,7.89959545088811e-05,-0.023367661963858494,1,0,HIT_DOWN,1,1,0.5439286657593089,1,0,0
2022,2022-03-14,2022-03-15,6.32933221220843e-05,9.856275318023248e-05,8.533799114786873e-05,-0.012480750723600907,1,0,HIT_DOWN,1,1,0.5339500139880434,1,0,0
2022,2022-03-15,2022-03-16,6.32933221220843e-05,9.664141610009523e-05,0.00011423404222090856,0.009536536916007364,1,1,HIT_UP,1,1,0.5319419152272616,1,0,0
2022,2022-03-16,2022-03-17,6.32933221220843e-05,9.381356967300163e-05,4.307346981555387e-05,-0.0006353481511125854,0,0,MISS,1,1,0.536124548738994,1,0,0
2022,2022-10-13,2022-10-17,6.32933221220843e-05,7.393273827569535e-05,2.938800263963362e-05,-0.009995007312493575,0,0,MISS,1,1,0.5563064468510364,1,0,0
2023,2023-03-20,2023-03-21,6.185718147697382e-05,7.089036375136266e-05,8.018974670390623e-05,-0.022540888887635533,1,0,HIT_DOWN,1,1,0.5563344192235574,1,0,0
2023,2023-03-21,2023-03-23,6.185718147697382e-05,6.54892436845427e-05,5.196722501293763e-05,0.027026890360552586,0,1,MISS,1,1,0.5395647839734389,1,0,0
2024,2024-04-10,2024-04-11,5.513863621481717e-05,8.081903791578238e-05,4.581570720376207e-05,0.017042603325443696,0,1,MISS,1,1,0.5904758938602345,1,0,0
2024,2024-04-11,2024-04-15,5.513863621481717e-05,5.6257104751626305e-05,0.000110840128342875,0.0016217612012929998,1,1,HIT_UP,1,1,0.5493175244374607,1,0,0
2024,2024-04-15,2024-04-16,5.513863621481717e-05,7.464342017066799e-05,8.355488319820676e-05,-0.002675048601014471,1,0,HIT_DOWN,1,1,0.5796929360762766,1,0,0
2024,2024-04-16,2024-04-17,5.513863621481717e-05,7.002154862025102e-05,6.929742885626753e-05,-0.002888627923596108,1,0,HIT_DOWN,1,1,0.5607289929635642,1,0,0
2024,2024-04-17,2024-04-18,5.513863621481717e-05,6.739717481619359e-05,8.7474318813164e-05,0.00695293785680566,1,1,HIT_UP,1,1,0.5465037423047857,1,0,0
2024,2024-04-18,2024-04-22,5.513863621481717e-05,6.672567075904345e-05,0.0001383585439742606,-0.037847636909805686,1,0,HIT_DOWN,1,1,0.5642940908681526,1,0,0
2024,2024-04-22,2024-04-23,5.513863621481717e-05,8.482073153534062e-05,4.3249223964477625e-05,0.010940339998898728,0,1,MISS,1,1,0.56856127153823,1,0,0
2024,2024-04-23,2024-04-24,5.513863621481717e-05,5.791771520852628e-05,6.655119229855232e-05,-0.006325832036825193,1,0,HIT_DOWN,1,1,0.5414634112901041,1,0,0
2024,2024-04-24,2024-04-25,5.513863621481717e-05,6.30774082589102e-05,5.077955704735827e-05,0.009225433462530247,0,1,MISS,1,1,0.5434584585302522,1,0,0
2024,2024-04-25,2024-04-29,5.513863621481717e-05,5.78503783363102e-05,3.9286306877253375e-05,-0.002349906741737631,0,0,MISS,1,1,0.5476912755525271,1,0,0
2024,2024-05-23,2024-05-27,5.513863621481717e-05,6.221486676540547e-05,1.0502313430677466e-05,0.008680691978313807,0,1,MISS,1,1,0.5515204620581983,1,0,0
2024,2024-08-05,2024-08-06,5.513863621481717e-05,7.063535843559393e-05,7.211798975163196e-05,-0.00965169267205657,1,0,HIT_DOWN,1,1,0.5734308887391208,1,0,0
2024,2024-08-06,2024-08-07,5.513863621481717e-05,5.766881355585661e-05,3.090007820402627e-05,0.003510280032930067,0,1,MISS,1,1,0.5452933053375923,1,0,0
2024,2024-11-06,2024-11-07,5.513863621481717e-05,6.454181753620326e-05,3.679526093146176e-05,0.014588048634881133,0,1,MISS,1,1,0.5672728328918032,1,0,0
2024,2024-11-12,2024-11-13,5.513863621481717e-05,5.608850244659383e-05,6.276871910312739e-05,-0.015899022102855088,1,0,HIT_DOWN,1,1,0.5478062048230715,1,0,0
2024,2024-11-13,2024-11-14,5.513863621481717e-05,5.652392828679372e-05,5.189396547413205e-05,0.0007637656550748166,0,1,MISS,1,1,0.538961728700011,1,0,0
2024,2024-11-25,2024-11-26,5.513863621481717e-05,5.69060414926973e-05,4.1934771661655685e-05,0.004789637587219778,0,1,MISS,1,1,0.5629872164035716,1,0,0
