origin_date,target_date,actual_return,actual_up,freq_p_up,lag1_return,log_rv,rsk,AR1_LOGIT_p_up,AR1_LOGIT_pred_up,AR1_LOGIT_beta,RV_LOGIT_p_up,RV_LOGIT_pred_up,RV_LOGIT_beta,RSK_LOGIT_p_up,RSK_LOGIT_pred_up,RSK_LOGIT_beta,RM_LOGIT_p_up,RM_LOGIT_pred_up,RM_LOGIT_beta,AR1_RM_LOGIT_p_up,AR1_RM_LOGIT_pred_up,AR1_RM_LOGIT_beta
2024-04-03,2024-04-04,-0.00977257284049148,0,0.5199004975124378,0.0061339175426509225,-9.56322503657181,0.43247989796100994,0.529441103880884,1,"[0.07972675580347569,0.06744954763663148]",0.5224328136687639,1,"[0.07993643948310905,0.11248676634570849]",0.5306040582267569,1,"[0.07995303502546892,0.11553850519470532]",0.5343652541562569,1,"[0.08053252692566726,0.1225249391603627,0.12582611023016066]",0.537929149245412,1,"[0.08058168845767442,0.03359085831211345,0.124199544766356,0.11260512243597504]"
2024-04-04,2024-04-08,0.02908714473259366,1,0.5192546583850932,-0.00977257284049148,-9.072446987422678,-0.8494776861260034,0.5027306591201851,1,"[0.07713304003407766,0.0659149955652889]",0.5441430978354739,1,"[0.07733928765282924,0.11217222631745095]",0.5012609231986807,1,"[0.0773511425349922,0.114453876774056]",0.5268908064203636,1,"[0.07791320157341142,0.12210125460231842,0.12467480761589328]",0.5211876127094571,1,"[0.07795775927259704,0.03219582458380976,0.12370002089760651,0.11199799938755943]"
2024-04-08,2024-04-09,0.003173185424440286,1,0.5198511166253101,0.02908714473259366,-8.942122953200487,-0.6425866518271138,0.5644286254612492,1,"[0.07951958284880767,0.06342551649189528]",0.5511805468015515,1,"[0.07974724295407759,0.11421000302335077]",0.506687839979381,1,"[0.07973936401760319,0.11280698626503231]",0.5396676718395064,1,"[0.08031910963049034,0.12410985240469445,0.12327662087917203]",0.5626058776580479,1,"[0.08035937631537551,0.030169177439114844,0.1256273355212648,0.11138963051807423]"
2024-04-09,2024-04-10,-0.003203078023398376,0,0.5204460966542751,0.003173185424440286,-8.99678103497311,-0.2665390801560256,0.525170353308229,1,"[0.0819216585500974,0.06983746589248394]",0.549839384411411,1,"[0.08215299366474857,0.11672266217696041]",0.515625892612644,1,"[0.08212387428715602,0.11157854527623072]",0.5471356108838674,1,"[0.08272732202052677,0.12662355908804723,0.1223396090087888]",0.5508031476672874,1,"[0.08279024507223023,0.038271961396113045,0.1284044048589485,0.1074031865218872]"
2024-04-10,2024-04-11,0.017042603325443696,1,0.5198019801980198,-0.003203078023398376,-8.074637241932285,-1.1786615394391513,0.5136593565547994,1,"[0.07933603508228357,0.0690835804025954]",0.5904758938602346,1,"[0.07954740377497528,0.11391835680264846]",0.49501966077282045,0,"[0.07953753820960713,0.11196077732333684]",0.570189428435897,1,"[0.08010967839406209,0.1238395172031489,0.12248943742858952]",0.5711539459389352,1,"[0.0801671954532407,0.036970977969027846,0.12553786905174485,0.1080579296903126]"
2024-04-11,2024-04-15,0.0016217612012929998,1,0.5203955500618047,0.017042603325443696,-9.016160857222802,0.8914510070507852,0.5481462020443216,1,"[0.08171480005063228,0.06818600740902914]",0.5493175244374607,1,"[0.08196657273636965,0.11945527618617272]",0.5404195623496257,1,"[0.08191051203612344,0.10966848128560064]",0.5736306395740315,1,"[0.0825274216923311,0.12955387830411383,0.12100460248272842]",0.5862915578071342,1,"[0.08258725988767736,0.03723632694709841,0.13126208208306336,0.10647535172137322]"
2024-04-15,2024-04-16,-0.002675048601014471,0,0.5209876543209877,0.0016217612012929998,-8.414014774891015,-0.6652485118182544,0.5230852075509215,1,"[0.08409975633480105,0.07193491935786944]",0.5796929360762766,1,"[0.0843608270416021,0.1216605206268568]",0.5075120097653683,1,"[0.08429928251281363,0.11136335002735487]",0.5700526823341382,1,"[0.08495042173991493,0.13181146605684052,0.1228071795395673]",0.5739808326578434,1,"[0.0850226019137499,0.04070987581306059,0.1336153175397783,0.10688525475825389]"
2024-04-16,2024-04-17,-0.002888627923596108,0,0.5203452527743526,-0.002675048601014471,-8.750229770015173,-0.13307854177293435,0.514879175137894,1,"[0.08152152506498124,0.07158379704634908]",0.5607289929635642,1,"[0.08174458753952389,0.11620006117925294]",0.5184383441313122,1,"[0.08172432709285635,0.11255761454866675]",0.5622761617798306,1,"[0.08232488758247322,0.1265215715751536,0.12364972160409524]",0.5601708618107754,1,"[0.08239038923735358,0.0393285118803956,0.1282247066845255,0.10826289532041723]"
2024-04-17,2024-04-18,0.00695293785680566,1,0.5197044334975369,-0.002888627923596108,-9.02048000412709,-0.9271054893933314,0.5138048307779477,1,"[0.07895271379242931,0.07232336216749395]",0.5465037423047857,1,"[0.07914672132923393,0.11233837822782683]",0.5002995417180912,1,"[0.07914958494120136,0.11266030494683886]",0.5278648035685164,1,"[0.07970901459530749,0.12262174965739088,0.12338732014291783]",0.5277269113087405,1,"[0.07977477331786871,0.04001057469438821,0.12437037663863518,0.10773359094894278]"
2024-04-18,2024-04-22,-0.037847636909805686,0,0.5202952029520295,0.00695293785680566,-8.656216330280786,-0.12328840107311984,0.5317481009134286,1,"[0.08132058259039723,0.071498262587848]",0.5642940908681526,1,"[0.08153292483906234,0.11450897807754461]",0.5186517312090229,1,"[0.08151411068550525,0.11087915050547481]",0.5664705074255637,1,"[0.08209190845076239,0.12476055366697064,0.12188547799967218]",0.5736662712892487,1,"[0.08215864087427359,0.039957824270174,0.12650958003698573,0.10625483788041923]"
2024-04-22,2024-04-23,0.010940339998898728,1,0.5196560196560197,-0.037847636909805686,-8.505723979243808,-1.6703929479622242,0.4540252026505507,0,"[0.07875227383547333,0.0697764662966403]",0.56856127153823,1,"[0.0789403071502258,0.11024651717068489]",0.4844033621661243,0,"[0.07894606252123618,0.11096022308520742]",0.5349196051002936,1,"[0.07948057991539677,0.12044975675461102,0.12155836377720763]",0.5050558868389106,1,"[0.07953776092520569,0.037444861359512305,0.12202941818657156,0.10690543785481776]"
2024-04-23,2024-04-24,-0.006325832036825193,0,0.5202453987730061,0.010940339998898728,-9.147381273376071,0.6139669554021088,0.5357220099735255,1,"[0.08109341666225113,0.0602523454530381]",0.5414634112901041,1,"[0.08133074471958934,0.11423865446220503]",0.5341888721386683,1,"[0.08129685266723029,0.10768999815560899]",0.5587050426568371,1,"[0.08185856121928908,0.12452777311779027,0.11895857589429862]",0.5647704030366563,1,"[0.08189388993829645,0.028532476875745245,0.12589820986438827,0.10774942747246391]"
2024-04-24,2024-04-25,0.009225433462530247,1,0.5196078431372549,-0.006325832036825193,-9.080202220464892,-1.0451716477677744,0.5101608838857832,1,"[0.07853128403460584,0.05753044251613824]",0.5434584585302522,1,"[0.0787567236666675,0.11219123801640427]",0.49888055265457865,0,"[0.07872761797122388,0.1062312485428895]",0.5228702292157367,1,"[0.07925619588002011,0.12224755798437233,0.11719142822271605]",0.5208904178568067,1,"[0.07928435186921536,0.025649550115637323,0.1234513874484229,0.10710269703388467]"
2024-04-25,2024-04-29,-0.002349906741737631,0,0.5201958384332925,0.009225433462530247,-9.009023476885256,0.9121312617564291,0.5322278581007944,1,"[0.08088572361151145,0.0559275557174088]",0.5476912755525271,1,"[0.08113022848226452,0.11411495920287862]",0.5397643613957948,1,"[0.08107972880971052,0.10423921333751265]",0.5715633327778321,1,"[0.08162371625482695,0.12410867298248054,0.11545378500870096]",0.5752774372330287,1,"[0.08165049735939602,0.024771937188557438,0.12527787164982093,0.10570607956819592]"
2024-04-29,2024-04-30,-0.019521646366309493,0,0.519559902200489,-0.002349906741737631,-9.47408840414953,-0.2855725548395239,0.5159497412849413,1,"[0.07833163573839866,0.05365951293602263]",0.5254958147623512,1,"[0.07855958655541918,0.11147229372680682]",0.5148175525269525,1,"[0.07851466688650074,0.10215698080333056]",0.5208152638165237,1,"[0.07901870388655412,0.12111438447408504,0.11293398200025322]",0.5197647382224646,1,"[0.07904075958184528,0.02268534959483895,0.1221632616661512,0.10399497508877785]"
2024-04-30,2024-05-01,0.015365821637514173,1,0.518925518925519,-0.019521646366309493,-9.390443251067447,-0.6810465732575838,0.4924770550845122,0,"[0.07578969767641455,0.05430940030677885]",0.5285708840446043,1,"[0.07600713480815477,0.11084462562641476]",0.5062152104183842,1,"[0.07596890379847925,0.10257123510973595]",0.5154360700068797,1,"[0.07646104300485256,0.12052060049110162,0.11329569553235827]",0.5053545097164736,1,"[0.07648381969072736,0.023236890153879575,0.12159666807089593,0.10413788551093894]"
2024-05-01,2024-05-02,-0.007390616124653137,0,0.5195121951219512,0.015365821637514173,-9.073283181813187,0.3576972968076418,0.5375820605617277,1,"[0.0781330466104622,0.04956772798185837]",0.543500136931141,1,"[0.07836838937396243,0.11160522824586387]",0.5275841417832468,1,"[0.07831913000669881,0.10130162065198313]",0.5544606605773648,1,"[0.07882028548768086,0.12120068568323324,0.1121073185803797]",0.5606625759642374,1,"[0.07883523940668835,0.0182439275327812,0.12205010605962002,0.10491328463396565]"
2024-05-02,2024-05-06,0.00972446574855971,1,0.5188794153471377,-0.007390616124653137,-9.255199308524066,0.243355545052015,0.5101930452096729,1,"[0.07559048884763082,0.04575717252882477]",0.5343243484173307,1,"[0.07581341733553856,0.10926348641854243]",0.524625607806959,1,"[0.07577356287181974,0.10039538578981055]",0.5420178202602856,1,"[0.07624440853095897,0.11869862893112307,0.11090362883241893]",0.5392064618556788,1,"[0.07625311800692623,0.013728028551789322,0.11931215952728512,0.10548587602272848]"
2024-05-06,2024-05-07,-0.0034035627481909,0,0.5194647201946472,0.00972446574855971,-9.566079351200806,-0.2398654253208684,0.5294453911406746,1,"[0.07793350882563718,0.04392971241361357]",0.5211746439905822,1,"[0.07817141592281666,0.11052701887394048]",0.5156790176851305,1,"[0.0781263404368596,0.10088897787043519]",0.5171801407755185,1,"[0.07861553067495854,0.12000239196331915,0.11150884640655878]",0.5199758461662735,1,"[0.07862211526018364,0.011501927442053774,0.12052185882021203,0.10697339846419086]"
2024-05-07,2024-05-08,-0.0020348551990155804,0,0.5188335358444714,-0.0034035627481909,-9.882912566564173,-0.6409187842402977,0.5149780607346973,1,"[0.07540038895736718,0.04157232808240828]",0.5063560259813616,1,"[0.07563411169936779,0.11029396115602562]",0.5070645431479481,1,"[0.07559313410163539,0.10121002422504423]",0.4923131104632084,0,"[0.07607311960168212,0.11979468995824948,0.11180806649617876]",0.49186965122828497,0,"[0.07607701637469799,0.008538501101082924,0.12017799882721097,0.10844304228456209]"
2024-05-08,2024-05-09,0.017621856494862018,1,0.5182038834951457,-0.0020348551990155804,-9.945008583040485,-0.2341164612961997,0.5156846357823711,1,"[0.07287849742955543,0.042480251381772756]",0.5028031458222849,1,"[0.07310993870481867,0.11136260050019936]",0.5144916692013495,1,"[0.07307002289701063,0.1023341643725226]",0.49741789786376195,0,"[0.07355305425716904,0.1209404468212391,0.1130082559210145]",0.49695105144436674,0,"[0.07355741235635646,0.009131363048504804,0.12134965679953913,0.1094075227408338]"
2024-05-09,2024-05-13,-0.004381777383950818,0,0.5187878787878788,0.017621856494862018,-9.42673042250282,-0.012139450017570202,0.5363641568757483,1,"[0.0752178986538163,0.04189812000524219]",0.5267364506061767,1,"[0.0754494032268605,0.1099700957874069]",0.5195395665493427,1,"[0.07541336006558168,0.10192774874461284]",0.5282944673087108,1,"[0.07589396283237589,0.11948502926835845,0.11245891654616992]",0.5318729928297665,1,"[0.07589787275560168,0.008525571935489907,0.11986559582481353,0.10909676001585308]"
2024-05-13,2024-05-14,0.007313465256073139,1,0.5181598062953995,-0.004381777383950818,-9.848182847478684,-1.357094303815734,0.5137668451148587,1,"[0.07269538382716678,0.03756529192971787]",0.507355361419842,1,"[0.0729220153353938,0.10915324140882843]",0.49197358696197135,0,"[0.0728905601914554,0.10178331171702759]",0.4775913145799317,0,"[0.07335598751099313,0.1186411215068116,0.11222580083528114]",0.4775253980802802,0,"[0.0733568498685626,0.003320751079965211,0.11878597387680472,0.11091739811138594]"
2024-05-14,2024-05-15,0.011939011747183894,1,0.5187424425634825,0.007313465256073139,-9.930735610334928,0.0771970441831193,0.5248725522980201,1,"[0.07502850562715403,0.03644504324152411]",0.5044144587236464,1,"[0.07525776852405311,0.10814741190396446]",0.5212439699470954,1,"[0.0752183745741033,0.09919467523644394]",0.5060017497567892,1,"[0.0756746401865818,0.11732448160209759,0.1094291030158956]",0.5064721039296641,1,"[0.07567539079683372,0.003077005461429072,0.11745842712996436,0.10821647372895599]"
2024-05-15,2024-05-16,-0.004552456025199511,0,0.5193236714975845,0.011939011747183894,-9.187880191460167,1.0809021365995204,0.5299842247249071,1,"[0.077359600526314,0.037985549365045376]",0.5374191222241532,1,"[0.07758628292864492,0.10682087607728717]",0.5413931001455645,1,"[0.07755315649271065,0.09938134085278238]",0.5631651328784025,1,"[0.07800953626160145,0.11601051832350817,0.10951355026525697]",0.56412060406572,1,"[0.07801100709170374,0.004829780990462213,0.1162231838169124,0.107610606791773]"
2024-05-16,2024-05-20,0.015034057340839012,1,0.5186972255729795,-0.004552456025199511,-9.698967682568194,-0.9716444056818627,0.5144290565589794,1,"[0.07484565852294255,0.03510686985526882]",0.5146756338639918,1,"[0.07506070524889762,0.10499401544964931]",0.5010940333978263,1,"[0.07502659366446834,0.09697153105366425]",0.4949840356760686,0,"[0.07545204505555493,0.11384911032013524,0.10678063431159864]",0.4948705352832489,0,"[0.07545248508885309,0.002200175011825046,0.1139438987836058,0.10591211688017937]"
2024-05-20,2024-05-21,0.0001325830233325996,1,0.519277108433735,0.015034057340839012,-8.857945712336315,-0.8442906392764767,0.5313595614195118,1,"[0.07716783253159983,0.03395027058686534]",0.550940837945733,1,"[0.0773879586153839,0.10457509767480615]",0.5044078005942181,1,"[0.07734683695016108,0.09515862650429469]",0.5373249653314079,1,"[0.07777062582518622,0.11324911619680507,0.10488441209821406]",0.5380095072210537,1,"[0.07777090463119142,0.0015947016307345707,0.11331763704329148,0.1042547069006618]"
2024-05-21,2024-05-22,-0.01742740601085159,0,0.51985559566787,0.0001325830233325996,-9.644299568250855,-0.4326391142380245,0.5195739523180967,1,"[0.07949024528948276,0.037196947492920976]",0.5181028489731871,1,"[0.07972518632927035,0.10727476300879728]",0.5128348438065564,1,"[0.07966258904313654,0.09360054811431184]",0.5102194479693118,1,"[0.08010644853138153,0.115935470987615,0.10365420214295287]",0.5103517275270081,1,"[0.08010846677177859,0.00619673917753636,0.11618803505845136,0.10121836166733057]"
2024-05-22,2024-05-23,-0.017805230916809474,0,0.5192307692307693,-0.01742740601085159,-9.125471579867673,-1.5684094650243423,0.5029805632486292,1,"[0.07698631940801648,0.03724898567903]",0.5401026336319674,1,"[0.07721542349830962,0.10736906846193345]",0.4910427482879358,0,"[0.07715721934555965,0.09430252940398613]",0.510716185672651,1,"[0.07759614805894188,0.11608814252450902,0.1043672666663673]",0.5088698517629142,1,"[0.07759802000839233,0.005940735489472836,0.11633027058602087,0.10203168046167062]"
2024-05-23,2024-05-27,0.008680691978313807,1,0.5186074429771909,-0.017805230916809474,-8.832681742949333,-1.205293162574938,0.5001560266118568,1,"[0.074494294831619,0.041514950065310544]",0.5515204620581983,1,"[0.0747010948362068,0.10528726202587563]",0.49654970474130045,0,"[0.07466769121629178,0.09721165863801935]",0.5302092497669378,1,"[0.07509645825396577,0.11436512329765311,0.10726446958364534]",0.5269431804462804,1,"[0.07510073126433876,0.00958773705253033,0.1147675963767024,0.10348053305307782]"
2024-05-27,2024-05-28,0.003053567646301138,1,0.5191846522781774,0.008680691978313807,-10.460921039506795,1.1595629182965461,0.5266948702261945,1,"[0.07680159677618295,0.03730186783658129]",0.4814013840792453,0,"[0.07703312016052055,0.1080658033223926]",0.5418415280694296,1,"[0.07697522120077431,0.09495948404470346]",0.5035084702955108,1,"[0.07742238228419468,0.11711813295719552,0.10539641124812649]",0.5040488685903182,1,"[0.07742428506912037,0.005881673308479264,0.11737490750728213,0.10307097247855733]"
2024-05-28,2024-05-29,-0.010130874971931622,0,0.5197604790419161,0.003053567646301138,-9.793231606214965,0.1847964699304249,0.5222777769692538,1,"[0.07911173763245513,0.03913000611765999]",0.511690639515831,1,"[0.07932921184910621,0.10461730645805382]",0.5243237384445281,1,"[0.07929687175114226,0.09711621236804846]",0.5160592192906384,1,"[0.0797385408715411,0.11400968266517902,0.10746801351962705]",0.5163532169018172,1,"[0.07974107304747978,0.006928695367589133,0.11431710261295681,0.10472424744349351]"
2024-05-29,2024-05-30,0.003993032580877077,1,0.5191387559808612,-0.010130874971931622,-9.764730061261206,-0.9492258870883477,0.509259273831278,1,"[0.07661920807651847,0.03846045746342321]",0.5122409164129326,1,"[0.07683531859467689,0.10532017600909123]",0.5020842547295813,1,"[0.07679792120193854,0.09656912031739767]",0.4927650233018916,0,"[0.07723448895401015,0.11467405906012323,0.10697799753228389]",0.4915462800998147,0,"[0.0772366841532041,0.006418426974964857,0.11495898819881648,0.10443626656735948]"
2024-05-30,2024-06-03,0.000852962168655346,1,0.5197132616487455,0.003993032580877077,-9.638574628111323,0.09481759744178408,0.5228652887090189,1,"[0.07891829389730239,0.03604643630367854]",0.5182436879774879,1,"[0.07913990327516873,0.10464876597722665]",0.5225058472492732,1,"[0.07909684878781857,0.09482157996575698]",0.5212472327583809,1,"[0.0795300722353951,0.11380521761716011,0.10510853909980594]",0.5215628299760837,1,"[0.07953116851994413,0.004194992417509957,0.11398943934948581,0.10344528404935799]"
2024-06-03,2024-06-04,-0.0036258417956893502,0,0.5202863961813843,0.000852962168655346,-9.592939065382412,0.7114134648083513,0.5206889558610461,1,"[0.08121631779867815,0.03682927702291355]",0.520763973753874,1,"[0.0814414414834446,0.10446174234264345]",0.5346187272308227,1,"[0.081399171627706,0.0950473085419101]",0.5367198039019552,1,"[0.08183942640424205,0.11364135357075564,0.1053299838636359]",0.5364762794235635,1,"[0.08184089016470922,0.005023720142491493,0.11386230227623804,0.10333810412166514]"
2024-06-04,2024-06-05,0.01324783870082258,1,0.5196662693682956,-0.0036258417956893502,-9.554608389678599,-0.22148631642341593,0.5160602228170073,1,"[0.07873082540501475,0.036696728481371635]",0.5217714189903255,1,"[0.07894968076991402,0.1043468563314619]",0.516570894307514,1,"[0.07890176942525882,0.09342448080620311]",0.518554871602178,1,"[0.07932716035917352,0.11336698060092848,0.10365296631909551]",0.5180818600313103,1,"[0.0793288823692757,0.005620747942250569,0.1136144128098177,0.10142551643503055]"
2024-06-05,2024-06-06,0.004957196141704722,1,0.5202380952380953,0.01324783870082258,-9.554920272071126,0.4305683700995325,0.5314314496709277,1,"[0.08102129210383292,0.035770433692155615]",0.5223328029112332,1,"[0.08124747705924874,0.10447772840438242]",0.5291258213562845,1,"[0.08119604607819278,0.09306244770275084]",0.5324076456197724,1,"[0.08162842092610795,0.11347008547634523,0.10330574630388918]",0.5336989391969316,1,"[0.08162972043982712,0.004685595703699409,0.11367619329079119,0.10144882614781979]"
2024-06-06,2024-06-10,-0.03262860758302937,0,0.5208085612366231,0.004957196141704722,-9.702530049325793,0.2291473307376752,0.5250789212434006,1,"[0.08331177088253455,0.038586826409133475]",0.5166045678149125,1,"[0.08354004637177041,0.1046071756127257]",0.5260422036420774,1,"[0.08349044549236938,0.09389976117864239]",0.5220855187191689,1,"[0.08393384654991201,0.11367685925089606,0.10417337815505286]",0.5227501252906358,1,"[0.0839367463554729,0.007647262579010257,0.11401316061345503,0.10114140317461293]"
2024-06-10,2024-06-11,0.004456586063599283,1,0.5201900237529691,-0.03262860758302937,-9.695199690117635,-0.02520089533718857,0.48996522604805004,0,"[0.08083092656294287,0.03745696163262466]",0.5162877033219454,1,"[0.08105676177581302,0.10494025982097262]",0.5207001791825483,1,"[0.08100384500114795,0.09326827457577638]",0.516553846442016,1,"[0.08143942144773761,0.1139566629408579,0.10355906270402318]",0.5112059919304158,1,"[0.08144162728145597,0.006599546715900774,0.11424676895267429,0.10094216551918544]"
2024-06-11,2024-06-12,0.00011235269980781835,1,0.5207591933570581,0.004456586063599283,-10.028173284551137,0.37106969046067634,0.5237104194813745,1,"[0.0831022955609562,0.029881017756648354]",0.5026377620880408,1,"[0.08334147890835436,0.10453945801379413]",0.5285695553916046,1,"[0.08328924446540477,0.09326971106849719]",0.5097983312108476,1,"[0.08372961764575154,0.11355516206049358,0.1035310764921831]",0.5096600576619043,1,"[0.08372953259822498,-0.002363529617695454,0.11345452848717612,0.10446307682660783]"
2024-06-12,2024-06-13,-0.0037922493268627714,0,0.5213270142180095,0.00011235269980781835,-8.951325250976112,0.1276115378543333,0.5211220858703806,1,"[0.08537918240968666,0.030762916852132678]",0.5486993621514686,1,"[0.08561430063938988,0.10285778586379181]",0.5246737893823135,1,"[0.08557280544124148,0.09399542646364369]",0.5548175272050003,1,"[0.08601206022734173,0.11195483066195204,0.10415104537044159]",0.554833112360756,1,"[0.0860119564463955,-0.0017077943051463345,0.11188169109636965,0.10482468534824986]"
2024-06-13,2024-06-17,0.008172585080497664,1,0.5207100591715976,-0.0037922493268627714,-9.185665004685907,1.940270855488179,0.5175837503108569,1,"[0.08290646459895722,0.030809283186768552]",0.5377787219002831,1,"[0.08312131628588743,0.10004730857025279]",0.5574209506523431,1,"[0.083093252018195,0.09357123395849669]",0.579583089516526,1,"[0.08350368150324176,0.10904286495674234,0.10341502374060842]",0.5799703684280411,1,"[0.08350357585570876,-0.0015896300882420555,0.10897463497011553,0.10404204038195755]"
2024-06-17,2024-06-18,0.0016334328158313133,1,0.5212765957446809,0.008172585080497664,-9.865373841970419,-0.6795603293509935,0.5269242380937583,1,"[0.08517601230955266,0.02986624231325522]",0.510401699434643,1,"[0.0854044811019057,0.10153635350625642]",0.5091903294758675,1,"[0.08538491580320111,0.09704556803078035]",0.49612712572357487,0,"[0.08582242150404491,0.11070478890363335,0.10692355042877795]",0.4951987006127849,0,"[0.08582247036058988,-0.003969144327324661,0.11053097871728843,0.10848476263629292]"
2024-06-18,2024-06-19,0.0024279487461987305,1,0.5218417945690673,0.0016334328158313133,-9.902776495545194,0.7509795825372134,0.5227943700536456,1,"[0.08744364677440009,0.03155740722127506]",0.5095491662916316,1,"[0.08766997111729001,0.10048997858645349]",0.5370095402277548,1,"[0.08764916943516507,0.09582233034196633]",0.5252274938862346,1,"[0.08808197606931191,0.10950572426151799,0.10555364577605826]",0.5252756919762321,1,"[0.08808187316448543,-0.0012891536547505464,0.10944839978470423,0.10605958368462852]"
2024-06-19,2024-06-20,0.012018410750595274,1,0.5224056603773585,0.0024279487461987305,-10.43004929611596,0.32974885296432976,0.5239795628458133,1,"[0.08970443542825769,0.031813559861980374]",0.4888135872786111,0,"[0.0899294343760054,0.0993043503336334]",0.5297024654143335,1,"[0.08992115193373089,0.09721916016403721]",0.493789482437372,0,"[0.09035783691517041,0.10847844993827184,0.10691493763968497]",0.4937809046436307,0,"[0.09035771726698177,-0.0016919096158824962,0.10840334904432251,0.10757914571657895]"
2024-06-20,2024-06-24,-0.016251842627961727,0,0.5229681978798587,0.012018410750595274,-9.803181190472445,-0.22100573606011994,0.5320718018881069,1,"[0.09196038744618261,0.03224302921846442]",0.515187980470761,1,"[0.09217287548612092,0.09606339726179433]",0.5196488190462452,1,"[0.09218448664000803,0.09785869688844913]",0.5108295215296145,1,"[0.09260816108612263,0.10531028206475894,0.10731760861586208]",0.510351303926756,1,"[0.09260803702743266,-0.001632837107666631,0.10523763765819615,0.10795879343597563]"
2024-06-24,2024-06-25,-0.0029560668608680342,0,0.5223529411764706,-0.016251842627961727,-10.141604662328607,-0.09499555807678188,0.5104328887976879,1,"[0.0894899802850714,0.029405241171357396]",0.5010942453759978,1,"[0.08970494691906662,0.09680229200586161]",0.5214741333119959,1,"[0.08971408610282637,0.09813702094674023]",0.49812681242598833,0,"[0.09013729706996233,0.1060734841749688,0.10765698291811644]",0.5001921797791496,1,"[0.0901375381762895,-0.005011936593948277,0.10584930996174216,0.10962318220283722]"
2024-06-25,2024-06-26,-0.00785896432011982,0,0.5217391304347826,-0.0029560668608680342,-9.836403629008087,-0.15372791086786414,0.5190310968715123,1,"[0.08703443958293508,0.03333024533801282]",0.5124126806770833,1,"[0.08724974617001122,0.09887764010131439]",0.5197164219466647,1,"[0.08724839651692311,0.09816312195466563]",0.5093476445843492,1,"[0.08767943477538954,0.10816236416716557,0.10786262483849665]",0.5093766567214615,1,"[0.08767939052297805,-0.0003753942475756924,0.10814614263285581,0.10800968846854751]"
2024-06-26,2024-06-27,0.009833520328555823,1,0.5211267605633803,-0.00785896432011982,-9.849430485286348,-0.1458923019893599,0.5142899274832344,1,"[0.08458080166017543,0.03410645472248015]",0.5111909223909105,1,"[0.08479420940266634,0.0997413269393399]",0.5192535676005201,1,"[0.08478934614119535,0.0983063945547022]",0.5082390772669738,1,"[0.08521995802654904,0.10904091785763909,0.1080775300624751]",0.5081379452003736,1,"[0.08522003504287905,0.0005122957562550644,0.10906301009690904,0.10787683115827729]"
2024-06-27,2024-07-01,0.0018201639119657,1,0.5216881594372802,0.009833520328555823,-9.934415406592112,1.0324053050055257,0.5291019547303392,1,"[0.08682871318714869,0.03226819211277303]",0.5084143940956006,1,"[0.08704467350274714,0.09877301258534091]",0.5426976822885403,1,"[0.08704328558622645,0.0980784050322056]",0.5303505067011386,1,"[0.08747332171744526,0.10803922184222159,0.10775725340811433]",0.5301164421883804,1,"[0.08747319401068863,-0.001673247808977164,0.10796793960246143,0.10841279776914574]"
2024-07-01,2024-07-02,0.002481809373416149,1,0.522248243559719,0.0018201639119657,-9.807442911957502,-0.09330802588092194,0.5234445998329338,1,"[0.08907677617379338,0.034303541811688196]",0.5142369770518779,1,"[0.08928829933824163,0.09748458054741711]",0.5213665392900358,1,"[0.08930291790276491,0.09996382814897739]",0.5125263587668408,1,"[0.08973781167653888,0.10697361197415854,0.10962405614013297]",0.5125196807246534,1,"[0.08973778688052038,-0.0001912019115934397,0.10696538996977256,0.10969909166429605]"
2024-07-02,2024-07-03,0.011215384083482691,1,0.5228070175438596,0.002481809373416149,-10.002478860736154,-0.778617420584367,0.524569566382301,1,"[0.09131750558703476,0.03459803322648329]",0.5071281811942315,1,"[0.09152916385787029,0.09668301413279982]",0.5083335867842984,1,"[0.09154736160528375,0.09983049772131564]",0.4897504884594637,0,"[0.09198273226639475,0.1061520378810176,0.10941828377301013]",0.48976987010985884,0,"[0.0919827596603195,0.0001918120723518607,0.10616030167443215,0.10934301544860792]"
2024-07-03,2024-07-04,0.0015889666202270484,1,0.5233644859813084,0.011215384083482691,-9.789222600008838,0.882127619604264,0.532584215036947,1,"[0.09355347190255572,0.03503539887269209]",0.516280066216644,1,"[0.09376108811261127,0.09514384038057784]",0.5415385578248613,1,"[0.0937799600106264,0.09842697991585515]",0.5355603992782172,1,"[0.0942053781502666,0.10441169411664118,0.10779386010475318]",0.5358127121156523,1,"[0.09420562428294679,0.0013480645667985054,0.10447032117318349,0.10726541287070217]"
2024-07-04,2024-07-08,0.002494937574448774,1,0.5239206534422404,0.0015889666202270484,-10.94136901353346,0.12804469738934562,0.5250001280208043,1,"[0.09578753880879315,0.03734910898354456]",0.4722174737244231,0,"[0.09599201627385712,0.09441809162173621]",0.527434334469055,1,"[0.09602371105937822,0.10003992608692584]",0.47093746490112337,0,"[0.09645589511853703,0.1038574175512617,0.1094024531413897]",0.470908570455617,0,"[0.09645673069205751,0.0033043888337598256,0.10400214115564092,0.10810510946095692]"
