origin_date,target_date,dr_d,dr_w,dr_m,sd_d,sd_w,sd_m,qt_d,qt_w,qt_m,rqminus,m_intraday_returns,me_sd,me_interaction,target_dr,target_sd,target_qt,target_close_return,evaluation_year,high_risk_threshold,extreme_return_threshold,raw_forecast_dr,sqrt_forecast_dr,quartic_forecast_dr,me_forecast_dr
2024-02-26,2024-02-27,1.0171557900279719e-05,1.0159246932042902e-05,1.9890576122656076e-05,0.0031892879926842164,0.0031600919260017894,0.004265617725327814,0.05647378146258861,0.056088003557029385,0.06465211951380635,8.656046179277044e-10,275,0.000310974450060671,9.917870796100755e-07,7.861723030444432e-06,0.0028038764292394255,0.052951642365836264,-0.001727253244350952,2024,5.513863621481717e-05,-0.016492754977755916,1.9069873778961207e-05,1.5070937330337518e-05,1.3983294661917767e-05,1.4793384234736371e-05
2024-02-27,2024-02-28,7.861723030444432e-06,1.050528318551599e-05,1.9669193105006358e-05,0.0028038764292394255,0.0032256282084148088,0.004230875119500806,0.052951642365836264,0.05672605587411188,0.06434380656009273,2.491706818148086e-10,275,0.00018977904832100372,5.321170003507523e-07,6.008924408262262e-06,0.002451310753099709,0.04951071351838619,0.0024350594680069555,2024,5.513863621481717e-05,-0.016492754977755916,1.8567686333988422e-05,1.4509247926256225e-05,1.3452674651459858e-05,1.4130726518510934e-05
2024-02-28,2024-02-29,6.008924408262262e-06,9.92430378227351e-06,1.8987561246543956e-05,0.002451310753099709,0.0031187698879579446,0.00413397551066435,0.04951071351838619,0.05570006542453,0.0635170838747203,1.873469573788363e-10,275,0.00018822773476940942,4.6140467027185325e-07,9.645961845132553e-06,0.0031057948813681424,0.05572965890231289,0.00506266200137751,2024,5.513863621481717e-05,-0.016492754977755916,1.778658999467579e-05,1.3423352550341414e-05,1.2274925821048861e-05,1.2930448529173483e-05
2024-02-29,2024-03-04,9.645961845132553e-06,9.447351864228038e-06,1.867290621022938e-05,0.0031057948813681424,0.0030462222566413058,0.004090128614708713,0.05572965890231289,0.05506714660240604,0.06315025496461557,8.646474284177303e-10,275,0.00031915776941792654,9.9123856660707e-07,2.0190772768193967e-05,0.004493414377530073,0.06703293502100346,0.03383654158510907,2024,5.513863621481717e-05,-0.016492754977755916,1.8521429996723318e-05,1.4364058470117969e-05,1.3227063468538875e-05,1.407948677137567e-05
2024-03-04,2024-03-05,2.0190772768193967e-05,1.0775787990462587e-05,1.8128607076722e-05,0.004493414377530073,0.0032087368867843137,0.0040365815064857475,0.06703293502100346,0.05633974625402549,0.06277406860018231,5.505777614788149e-09,275,0.0005566619366590984,2.5013127496077276e-06,4.7363071565855496e-05,0.006882083373939573,0.0829583231143179,0.004846496960422573,2024,5.513863621481717e-05,-0.016492754977755916,2.1697141705823087e-05,1.7598118481864683e-05,1.618951335775684e-05,1.771082389174409e-05
2024-03-05,2024-03-06,4.7363071565855496e-05,1.821409072357774e-05,1.956982807786041e-05,0.006882083373939573,0.003947295963035384,0.004169549258245947,0.0829583231143179,0.06163665458437134,0.06368567223576065,5.969855309026706e-08,275,0.0011967973997298125,8.236459486654656e-06,2.8572884570721694e-05,0.005345361032776149,0.07311197598735893,0.014974806905618972,2024,5.513863621481717e-05,-0.016492754977755916,3.1708888502716024e-05,2.6157090507470364e-05,2.3434076297888966e-05,2.6404153894668964e-05
2024-03-06,2024-03-07,2.8572884570721694e-05,2.2356323031633195e-05,2.005702858140913e-05,0.005345361032776149,0.004455592883742729,0.004220454058900678,0.07311197598735893,0.06566872130867588,0.06405423918410207,1.0944941015304748e-08,275,0.0006597635726178972,3.5266744919168843e-06,2.1414091627396617e-05,0.004627536237286167,0.06802599677539585,-0.00025487992023542666,2024,5.513863621481717e-05,-0.016492754977755916,2.8392628199999437e-05,2.452332916797813e-05,2.2791568878609058e-05,2.4784836866792253e-05
2024-03-07,2024-03-11,2.1414091627396617e-05,2.543735647546007e-05,2.0044843000217646e-05,0.004627536237286167,0.00489083798058002,0.004219141515935072,0.06802599677539585,0.0693717779600778,0.06404460682429913,3.0819492530161167e-09,275,0.00040440971254303553,1.871420599503379e-06,2.122288630152569e-05,0.004606830396435893,0.06787363550330786,0.009111207248143382,2024,5.513863621481717e-05,-0.016492754977755916,2.765951537553103e-05,2.4556728482693585e-05,2.3357660918958464e-05,2.468800246089878e-05
2024-03-11,2024-03-12,2.122288630152569e-05,2.775274136673869e-05,1.902021624465835e-05,0.004606830396435893,0.005191045083593571,0.00412783892010836,0.06787363550330786,0.07180057328027681,0.06343269720195116,7.206396303058183e-09,275,0.0006211772061315508,2.8616580347799527e-06,5.7020605501706405e-05,0.007551198944651532,0.08689763486224197,-0.008462654990061883,2024,5.513863621481717e-05,-0.016492754977755916,2.833878457582231e-05,2.5636666794132736e-05,2.46295078605171e-05,2.550976029263989e-05
2024-03-12,2024-03-13,5.7020605501706405e-05,3.5118707913441176e-05,2.0073724437125247e-05,0.007551198944651532,0.005802601997017863,0.004206642952626587,0.08689763486224197,0.07577351324852451,0.06391565311796137,3.985619960599731e-08,275,0.0008912318410396457,6.7298689374984145e-06,1.3563326227284475e-05,0.0036828421398811644,0.0606864246753849,0.006053385541320251,2024,5.513863621481717e-05,-0.016492754977755916,4.0527625036511806e-05,3.672602307675656e-05,3.4557904243466916e-05,3.765197828602754e-05
2024-03-13,2024-03-14,1.3563326227284475e-05,2.8358758845726974e-05,1.9781822213803263e-05,0.0036828421398811644,0.005162753750206181,0.004170841314528274,0.0606864246753849,0.0713191335607379,0.06363496175888686,1.2118439805928771e-09,275,0.00031863898876175357,1.1734970952209068e-06,2.2234638151199175e-05,0.004715361932153159,0.06866849300918988,-0.00353250573503974,2024,5.513863621481717e-05,-0.016492754977755916,2.6656297840971985e-05,2.330904687462915e-05,2.2142042984673955e-05,2.2995625401083062e-05
2024-03-14,2024-03-18,2.2234638151199175e-05,2.7091109561822473e-05,2.03920785801916e-05,0.004715361932153159,0.005036753930081583,0.0042502670552981864,0.06866849300918988,0.07043043696510409,0.06427992444892203,3.5151215825903746e-09,275,0.0004238515800478726,1.998613605440706e-06,1.5075094123992509e-05,0.003882665852734756,0.06231104117838793,-0.0014006432706753474,2024,5.513863621481717e-05,-0.016492754977755916,2.85261812808991e-05,2.5426138478479606e-05,2.4236918509737178e-05,2.556487956778836e-05
2024-03-18,2024-03-19,1.5075094123992509e-05,2.582331006114165e-05,2.0331282082138632e-05,0.003882665852734756,0.004887779853171301,0.004242604192703178,0.06231104117838793,0.06928744584570251,0.06421908898956287,2.523916611673073e-09,275,0.00043618040232319195,1.693542753732365e-06,1.4691811095127115e-05,0.0038329898375976832,0.061911144696231254,-0.0007822147454616069,2024,5.513863621481717e-05,-0.016492754977755916,2.6182487841017556e-05,2.2776686723356928e-05,2.1608797934403285e-05,2.2499153644704055e-05
2024-03-19,2024-03-20,1.4691811095127115e-05,2.4517095019861936e-05,2.0385870835891562e-05,0.0038329898375976832,0.004733011741403659,0.004249876894201347,0.061911144696231254,0.06809494768428719,0.06427845006051887,1.5180884724524014e-09,275,0.00034266483410692926,1.3134308268339558e-06,6.268495946591392e-05,0.007917383372422603,0.08897967954776306,0.01967624057311986,2024,5.513863621481717e-05,-0.016492754977755916,2.560720689686871e-05,2.2057385831127497e-05,2.0855236142715627e-05,2.1850766152017787e-05
2024-03-20,2024-03-21,6.268495946591392e-05,2.564996581270344e-05,2.2593520576056344e-05,0.007917383372422603,0.004806248626957873,0.004438975452797154,0.08897967954776306,0.0685113566213914,0.06553679339592132,7.107920899511678e-08,275,0.0011351370064891669,8.9873148605989e-06,5.7636955483788174e-05,0.007591900650284366,0.08713151353146785,-0.01324758212565139,2024,5.513863621481717e-05,-0.016492754977755916,3.8820113821747435e-05,3.325454797037575e-05,3.038593133904776e-05,3.3928846897851555e-05
2024-03-21,2024-03-25,5.7636955483788174e-05,3.4464691664004175e-05,2.2040914067329903e-05,0.007591900650284366,0.005588060329038513,0.004404321018008468,0.08713151353146785,0.073800374392608,0.06534268718479641,3.104902981293901e-08,275,0.0007824059868428127,5.93994852029833e-06,1.813491574929227e-05,0.004258510977946666,0.0652572676255041,-0.0015930035144174346,2024,5.513863621481717e-05,-0.016492754977755916,4.068730165816636e-05,3.609134077928435e-05,3.351126600099821e-05,3.725746685936577e-05
2024-03-25,2024-03-26,1.813491574929227e-05,3.36447471836228e-05,2.219014778031368e-05,0.004258510977946666,0.005496690138197214,0.004422716973770977,0.0652572676255041,0.07311812931587083,0.06548715473335849,1.4649881887442905e-09,275,0.0003029827857908077,1.2902555194190177e-06,3.1419445068791905e-05,0.00560530508257953,0.07486858541858213,0.0034083759716458015,2024,5.513863621481717e-05,-0.016492754977755916,3.0093571738950486e-05,2.6466144924064435e-05,2.501642313077855e-05,2.6400566905088697e-05
2024-03-26,2024-03-27,3.1419445068791905e-05,3.691361737258267e-05,2.297901371112923e-05,0.00560530508257953,0.0058412179841661705,0.004507037540997069,0.07486858541858213,0.07562963816390969,0.06610666743262815,2.2379295285997044e-08,275,0.0008996687015568194,5.042917545474166e-06,2.3972739600264194e-05,0.004896196442164488,0.06997282645544975,0.007807508396351846,2024,5.513863621481717e-05,-0.016492754977755916,3.4862931941185626e-05,3.174370905549849e-05,3.0219360800291187e-05,3.161925750806565e-05
2024-03-27,2024-04-01,2.3972739600264194e-05,3.8769803073610095e-05,2.3789977249183108e-05,0.004896196442164488,0.006053859305079531,0.00461703760576935,0.06997282645544975,0.07724197451575339,0.0670253695087657,6.752303092437956e-09,275,0.000565751604249604,2.7700309918757626e-06,7.152205077998496e-05,0.008457071052083279,0.09196233496428458,0.025535915724155697,2024,5.513863621481717e-05,-0.016492754977755916,3.3703256512463653e-05,3.0934536165342734e-05,2.9735024514039425e-05,3.083979474569483e-05
2024-04-01,2024-04-02,7.152205077998496e-05,4.05372213364243e-05,2.6635805856251756e-05,0.008457071052083279,0.0061617968410116655,0.004865740728346588,0.09196233496428458,0.07783850559905768,0.0687218090177652,1.1097773547770372e-07,275,0.0013278732249736554,1.1229918211761167e-05,4.971110464544452e-05,0.007050610232132004,0.08396791191956607,0.01477276801175607,2024,5.513863621481717e-05,-0.016492754977755916,4.7112332050035483e-05,4.257135864802108e-05,3.989526261694189e-05,4.28438075014492e-05
2024-04-02,2024-04-03,4.971110464544452e-05,3.895205116875557e-05,2.8348550547619243e-05,0.007050610232132004,0.006053538757381193,0.005028562418991164,0.08396791191956607,0.07720578527667732,0.06986152078624853,1.5173765172414104e-08,275,0.0005889502850963125,4.152458906317122e-06,3.0286985087785812e-05,0.005503361253614541,0.07418464297692981,0.0061339175426509225,2024,5.513863621481717e-05,-0.016492754977755916,4.10442276399973e-05,3.785319092757943e-05,3.6099237441184364e-05,3.896463522686875e-05
2024-04-03,2024-04-04,3.0286985087785812e-05,4.138246503645428e-05,2.9109386590835812e-05,0.005503361253614541,0.006302508812514767,0.005111404238391142,0.07418464297692981,0.07899126034696247,0.07047582561415869,5.287148210240055e-09,275,0.0004453909461037545,2.451147275498125e-06,6.940636365571157e-05,0.008331048172691811,0.09127457571904572,-0.00977257284049148,2024,5.513863621481717e-05,-0.016492754977755916,3.696436430265795e-05,3.46173257486309e-05,3.354956074467116e-05,3.4942472961140276e-05
2024-04-04,2024-04-08,6.940636365571157e-05,4.8979848753838214e-05,3.180187776153726e-05,0.008331048172691811,0.006847657430537224,0.005345120610209669,0.09127457571904572,0.08227245840705519,0.0720576798985431,4.9874013604050185e-08,275,0.0009036415210586918,7.5282810427844635e-06,7.314567277309994e-05,0.008552524350921192,0.09247985916361028,0.02908714473259366,2024,5.513863621481717e-05,-0.016492754977755916,5.0305536558287574e-05,4.6853457151007255e-05,4.46569222514987e-05,4.797135024927648e-05
2024-04-08,2024-04-09,7.314567277309994e-05,5.8814435388405365e-05,3.476933002256706e-05,0.008552524350921192,0.0075789230122885656,0.0056064227884679305,0.09247985916361028,0.0867738649486873,0.07385441702571463,5.822034017649581e-08,275,0.000951046417276784,8.133847642616052e-06,6.508295173368623e-05,0.00806740055616964,0.08981870938824295,0.003173185424440286,2024,5.513863621481717e-05,-0.016492754977755916,5.527199581109345e-05,5.242922530122675e-05,5.0396519371956395e-05,5.344392684836497e-05
2024-04-09,2024-04-10,6.508295173368623e-05,5.752661557914562e-05,3.7454513082813606e-05,0.00806740055616964,0.0075009889131058384,0.005861699597698383,0.08981870938824295,0.08634513983347897,0.07568659865616269,6.693573475478036e-08,275,0.0010810706098340187,8.721429639033616e-06,0.0001756035311139489,0.013251548253466418,0.11511536931907233,-0.003203078023398376,2024,5.513863621481717e-05,-0.016492754977755916,5.3020367960674826e-05,5.073084305828031e-05,4.914504134543197e-05,5.1085009957194184e-05
2024-04-10,2024-04-11,0.0001756035311139489,8.270510087284648e-05,4.499803895866889e-05,0.013251548253466418,0.00874117651737272,0.006322870205521031,0.11511536931907233,0.09257463131338022,0.07838594912965174,1.1314412100542913e-06,275,0.002705876918167347,3.58570585490356e-05,4.581570720376207e-05,0.00676873010274173,0.08227229243640735,0.017042603325443696,2024,5.513863621481717e-05,-0.016492754977755916,9.207462361975699e-05,8.081903791578238e-05,7.393341983946467e-05,7.596636144295961e-05
2024-04-11,2024-04-15,4.581570720376207e-05,8.581084529604175e-05,4.616280870574016e-05,0.00676873010274173,0.00899425028719816,0.006426293647576107,0.08227229243640735,0.09419216120527574,0.07907864719398829,1.3319461281085127e-08,275,0.0005747709321284775,3.89046931047895e-06,0.000110840128342875,0.010528063845877598,0.10260635382800423,0.0016217612012929998,2024,5.513863621481717e-05,-0.016492754977755916,5.948995798207774e-05,5.6257104751626305e-05,5.443836635995306e-05,5.665992084789092e-05
2024-04-15,2024-04-16,0.000110840128342875,9.409759823347443e-05,4.9048129468331965e-05,0.010528063845877598,0.009433653421835317,0.006592020032664198,0.10260635382800423,0.09645851682706744,0.07997173949915584,2.748811120116066e-07,275,0.0016787367716074952,1.767384791190615e-05,8.355488319820676e-05,0.009140836022936126,0.0956077194735662,-0.002675048601014471,2024,5.513863621481717e-05,-0.016492754977755916,7.986982632991006e-05,7.464342017066799e-05,7.08528386403041e-05,7.374325482258427e-05
2024-04-16,2024-04-17,8.355488319820676e-05,9.617944031849578e-05,5.1547311224126744e-05,0.009140836022936126,0.009551315756238302,0.006764541623126016,0.0956077194735662,0.09708408888905859,0.08099427329398345,4.645031348843931e-08,275,0.0007948168588995458,7.265290575465909e-06,6.929742885626753e-05,0.008324507724560505,0.09123874026180165,-0.002888627923596108,2024,5.513863621481717e-05,-0.016492754977755916,7.382190452774322e-05,7.002154862025102e-05,6.721455279003428e-05,7.151084923883634e-05
2024-04-17,2024-04-18,6.929742885626753e-05,9.702233574301204e-05,5.372382655271179e-05,0.008324507724560505,0.009602737189916475,0.006932585781638486,0.09123874026180165,0.09736809506377035,0.08204939799791099,6.374209103276702e-08,275,0.0010223821452037358,8.510828065201238e-06,8.7474318813164e-05,0.00935277064901968,0.09670972365289687,0.00695293785680566,2024,5.513863621481717e-05,-0.016492754977755916,7.067756065704104e-05,6.739717481619359e-05,6.506413946712444e-05,6.752827395256602e-05
2024-04-18,2024-04-22,8.7474318813164e-05,7.939649328285507e-05,5.67352553032408e-05,0.00935277064901968,0.008822981669027128,0.007148310338574113,0.09670972365289687,0.09368696593053527,0.08336012927743776,9.450291734388716e-08,275,0.0011080031296837522,1.0362899150328144e-05,0.0001383585439742606,0.011762590869968257,0.10845547874574275,-0.037847636909805686,2024,5.513863621481717e-05,-0.016492754977755916,6.928617272040306e-05,6.672567075904345e-05,6.469083300164045e-05,6.734343286741766e-05
2024-04-22,2024-04-23,0.0001383585439742606,9.790506063695479e-05,6.043243432472052e-05,0.011762590869968257,0.009821753822472435,0.007339737244270328,0.10845547874574275,0.09892360319240233,0.08434003127214235,2.9849960793906687e-07,275,0.0015657685115825937,1.8417494398825204e-05,4.3249223964477625e-05,0.00657641421783008,0.08109509367298419,0.010940339998898728,2024,5.513863621481717e-05,-0.016492754977755916,8.984597615409995e-05,8.482073153534062e-05,8.090156528736538e-05,8.472256521391589e-05
2024-04-23,2024-04-24,4.3249223964477625e-05,8.43868797612753e-05,6.178179331277476e-05,0.00657641421783008,0.00903142389686293,0.0074712632478134595,0.08109509367298419,0.09462135116139833,0.08526769804476049,1.0546455979637492e-08,275,0.0005264083584135971,3.461879412655773e-06,6.655119229855232e-05,0.008157891412525195,0.09032104634317073,-0.006325832036825193,2024,5.513863621481717e-05,-0.016492754977755916,6.0201203399448084e-05,5.7917715208526295e-05,5.662386969369446e-05,5.810434789663399e-05
2024-04-24,2024-04-25,6.655119229855232e-05,8.098614158134441e-05,6.379618213765444e-05,0.008157891412525195,0.008834834974780744,0.007627741860557644,0.09032104634317073,0.09356401653531923,0.08625190501448689,8.297182209553786e-08,275,0.0011902715616599199,9.710106151438414e-06,5.077955704735827e-05,0.007125977620464316,0.0844155058058904,0.009225433462530247,2024,5.513863621481717e-05,-0.016492754977755916,6.527387389768215e-05,6.30774082589102e-05,6.157006044750236e-05,6.264456639225744e-05
2024-04-25,2024-04-29,5.077955704735827e-05,7.728256721956256e-05,6.54191122705347e-05,0.007125977620464316,0.008595128953961504,0.007775165122727168,0.0844155058058904,0.09219936964413698,0.0872566534066461,3.679371023185786e-08,275,0.0009074046525714164,6.466145246929111e-06,3.9286306877253375e-05,0.006267878977553203,0.0791699373345287,-0.002349906741737631,2024,5.513863621481717e-05,-0.016492754977755916,5.998941536208095e-05,5.7850378336310214e-05,5.667772758871661e-05,5.7573418446082843e-05
2024-04-29,2024-04-30,3.9286306877253375e-05,6.764496483238043e-05,6.653704389699498e-05,0.006267878977553203,0.00797815061966821,0.007885841901816057,0.0791699373345287,0.08869141238046337,0.08804114398111416,1.5948005293431043e-08,275,0.0006791899439313953,4.257080371333131e-06,5.178891860959791e-05,0.00719645180693916,0.08483190323775107,-0.019521646366309493,2024,5.513863621481717e-05,-0.016492754977755916,5.357062135823931e-05,5.112794048189606e-05,5.012137448129154e-05,5.089521642498787e-05
2024-04-30,2024-05-01,5.178891860959791e-05,5.03310397594479e-05,6.6041769312617e-05,0.00719645180693916,0.00706492280706239,0.007853072285203173,0.08483190323775107,0.08396669727886502,0.08785260869429544,1.665764558648389e-08,275,0.0006045706383960714,4.35076346310777e-06,4.860842523469246e-05,0.006971974270943092,0.08349834891147903,0.015365821637514173,2024,5.513863621481717e-05,-0.016492754977755916,5.038539128979592e-05,4.8931573876485486e-05,4.8322864114593474e-05,4.964100486675287e-05
2024-05-01,2024-05-02,4.860842523469246e-05,5.1402880013490864e-05,6.563138157402174e-05,0.006971974270943092,0.007144034817684994,0.007824893813414934,0.08349834891147903,0.084447348326564,0.08768746484793231,2.819983898682736e-08,275,0.0008119442348801911,5.660854315025268e-06,5.0951412723583615e-05,0.00713802582816731,0.0844868381948769,-0.007390616124653137,2024,5.513863621481717e-05,-0.016492754977755916,4.990068260671581e-05,4.8561245129678205e-05,4.8030824967169975e-05,4.865947750250527e-05
2024-05-02,2024-05-06,5.0951412723583615e-05,4.828292409849712e-05,6.71230405273986e-05,0.00713802582816731,0.006940061700813416,0.007955780852061323,0.0844868381948769,0.08328050669690523,0.08856153623744926,1.619227633228197e-08,275,0.0006009446902339376,4.2895587201898495e-06,3.381739021386709e-05,0.005815272153035238,0.07625793173850992,0.00972446574855971,2024,5.513863621481717e-05,-0.016492754977755916,4.9543163743837645e-05,4.8197492545799786e-05,4.769715586666813e-05,4.887504441719328e-05
2024-05-06,2024-05-07,3.381739021386709e-05,4.489049073179889e-05,6.723203803399294e-05,0.005815272153035238,0.006677920607327602,0.007965324809809311,0.07625793173850992,0.08164899188342914,0.08862468834290052,1.4073806344143394e-08,275,0.0006876926852818404,3.9991201225655126e-06,2.8497094530578283e-05,0.005338266996936204,0.07306344501141597,-0.0034035627481909,2024,5.513863621481717e-05,-0.016492754977755916,4.383314770702666e-05,4.232730602714311e-05,4.197416076116799e-05,4.2018829811280904e-05
2024-05-07,2024-05-08,2.8497094530578283e-05,4.2732648262463875e-05,6.743769053082539e-05,0.005338266996936204,0.0064919982112042005,0.007985418925935298,0.07306344501141597,0.08042769341880658,0.08876517100453536,8.994728238423325e-09,275,0.0005988973557370815,3.1970739886836237e-06,2.4342516331843443e-05,0.004933813568817071,0.0702411102476112,-0.0020348551990155804,2024,5.513863621481717e-05,-0.016492754977755916,4.167362143175396e-05,3.984944698644809e-05,3.942172699358952e-05,3.942732318773311e-05
2024-05-08,2024-05-09,2.4342516331843443e-05,3.724336780691298e-05,6.529316623772806e-05,0.004933813568817071,0.0060394705635797834,0.007825270858514106,0.0702411102476112,0.0775095348207786,0.08777784260832293,6.058701624525551e-09,275,0.0005318212806191983,2.6239070505046715e-06,3.335047034209505e-05,0.005774986609689675,0.0759933326660285,0.017621856494862018,2024,5.513863621481717e-05,-0.016492754977755916,3.830237786012692e-05,3.601822504263136e-05,3.545315402262196e-05,3.555611688170186e-05
2024-05-09,2024-05-13,3.335047034209505e-05,3.4191776828393494e-05,6.454950104212127e-05,0.005774986609689675,0.0058000730313291,0.00776728796658491,0.0759933326660285,0.07600853157168849,0.08741536173316213,3.3518033941990294e-08,275,0.0010686782006397192,6.171602298761634e-06,3.302981201987588e-05,0.0057471568640394596,0.07581000503917316,-0.004381777383950818,2024,5.513863621481717e-05,-0.016492754977755916,3.943669900245199e-05,3.7240210952047886e-05,3.6626480262969955e-05,3.649452383639124e-05
2024-05-13,2024-05-14,3.302981201987588e-05,3.060745668765195e-05,6.467417499357989e-05,0.0057471568640394596,0.0055218992385035305,0.007778369585240588,0.07581000503917316,0.07427316494054775,0.08748924182690046,1.5816558256850707e-08,275,0.0007376691233696584,4.239500165763903e-06,2.246375631120081e-05,0.004739594530252647,0.06884471316123444,0.007313465256073139,2024,5.513863621481717e-05,-0.016492754977755916,3.804583624104423e-05,3.5771479068148765e-05,3.5169024550142364e-05,3.5566093798388556e-05
2024-05-14,2024-05-15,2.246375631120081e-05,2.8336729907118688e-05,6.254042011428394e-05,0.004739594530252647,0.005306763713947012,0.007615121692402443,0.06884471316123444,0.07279052122509266,0.08646970261972724,4.390776663317807e-09,275,0.000471289916576687,2.233723110770092e-06,4.0165729023190976e-05,0.006337643806904185,0.07960931984952632,0.011939011747183894,2024,5.513863621481717e-05,-0.016492754977755916,3.4190056208685814e-05,3.157085729084206e-05,3.095430264181139e-05,3.1225630607072244e-05
2024-05-15,2024-05-16,4.0165729023190976e-05,3.0670456805641236e-05,6.104133176201536e-05,0.006337643806904185,0.005506639075940607,0.007514445304038034,0.07960931984952632,0.07409969619271473,0.08588467810545068,1.7182118452826182e-08,275,0.0006972189641719027,4.41872545034021e-06,3.648998491172664e-05,0.006040694075329973,0.07772190215975143,-0.004552456025199511,2024,5.513863621481717e-05,-0.016492754977755916,3.948803023219475e-05,3.7030095387686935e-05,3.621340203627392e-05,3.7255853992630045e-05
2024-05-16,2024-05-20,3.648998491172664e-05,3.309995052161787e-05,5.97416514519263e-05,0.006040694075329973,0.005728015177243188,0.007422322282181687,0.07772190215975143,0.07559585457514277,0.08533482323142834,1.5970030035619843e-08,275,0.000705220110632725,4.26001894410265e-06,8.819357139333362e-05,0.009391143242083662,0.09690791114291784,0.015034057340839012,2024,5.513863621481717e-05,-0.016492754977755916,3.926641418327344e-05,3.7105522693263114e-05,3.645316024908481e-05,3.712988661192959e-05
2024-05-20,2024-05-21,8.819357139333362e-05,4.406857073186559e-05,5.57684714646256e-05,0.009391143242083662,0.006451246503721986,0.007246849327118834,0.09690791114291784,0.07977877027052063,0.08450721149614858,5.061884102590749e-08,275,0.0008075999766666118,7.584287063179574e-06,3.5694676473908886e-05,0.005974502194652613,0.07729490406652054,0.0001325830233325996,2024,5.513863621481717e-05,-0.016492754977755916,5.632205798040435e-05,5.1857442578139666e-05,4.9450536554509443e-05,5.373354731977814e-05
2024-05-21,2024-05-22,3.5694676473908886e-05,4.460154362267219e-05,5.530842461326864e-05,0.005974502194652613,0.006496715569844616,0.00721074805856933,0.07729490406652054,0.08007575007599013,0.08428096657024464,8.15651639317372e-09,275,0.0005095763874390052,3.044465245097487e-06,7.359932337165409e-05,0.00857900480077113,0.09262291725470069,-0.01742740601085159,2024,5.513863621481717e-05,-0.016492754977755916,4.27611209003025e-05,4.0541099341027094e-05,3.9726227818749724e-05,4.076831744643856e-05
2024-05-22,2024-05-23,7.359932337165409e-05,5.4828657034762843e-05,5.361566075094042e-05,0.00857900480077113,0.0072645976239483125,0.007122154465609944,0.09262291725470069,0.08483139089468336,0.08382717399873084,7.001726084647911e-08,275,0.0010397389449320934,8.919925400121138e-06,9.425511672033628e-05,0.009708507440401757,0.09853175853704102,-0.017805230916809474,2024,5.513863621481717e-05,-0.016492754977755916,5.6220221381401547e-05,5.3615578261357934e-05,5.208817519125312e-05,5.421591482749333e-05
2024-05-23,2024-05-27,9.425511672033628e-05,6.56465345741919e-05,5.41020350019463e-05,0.009708507440401757,0.007938770350647826,0.007147957711858382,0.09853175853704102,0.0886158786321863,0.08396008486525242,9.711009810190602e-08,275,0.0010820277340803475,1.0504874307040106e-05,1.0502313430677466e-05,0.00324072729964702,0.05692738620072961,0.008680691978313807,2024,5.513863621481717e-05,-0.016492754977755916,6.566156718183929e-05,6.221486676540547e-05,5.9952028049391346e-05,6.328127984785307e-05
2024-05-27,2024-05-28,1.0502313430677466e-05,6.044900027798207e-05,5.142952975532857e-05,0.00324072729964702,0.007378776995511237,0.006916876783453224,0.05692738620072961,0.08445697544038194,0.08240047786247641,5.021905154274412e-10,245,0.0002469640474727564,8.003431306762842e-07,2.6407974606046704e-05,0.005138869000669963,0.07168590517437834,0.003053567646301138,2024,5.513863621481717e-05,-0.016492754977755916,4.155958078704431e-05,3.62034084595934e-05,3.384408398178431e-05,3.4901458492161714e-05
2024-05-28,2024-05-29,2.6407974606046704e-05,4.809188092052469e-05,4.865378683682323e-05,0.005138869000669963,0.006528322147228496,0.006725335799437327,0.07168590517437834,0.07941257424667404,0.0812630315679983,6.1820064869094424e-09,275,0.0005157697241149935,2.650473046738639e-06,3.456032351093796e-05,0.005878802897779272,0.07667335194041847,-0.010130874971931622,2024,5.513863621481717e-05,-0.016492754977755916,4.0812902714334817e-05,3.7294798603381e-05,3.5779953429155156e-05,3.704905144300249e-05
2024-05-29,2024-05-30,3.456032351093796e-05,4.78650103279305e-05,4.393568590667222e-05,0.005878802897779272,0.006509182287853828,0.006457890891610557,0.07667335194041847,0.07928826382145363,0.07981838944048357,1.4023456165451699e-08,275,0.0006790430287907439,3.991960125371839e-06,3.146982688406688e-05,0.00560979740133874,0.07489858076985664,0.003993032580877077,2024,5.513863621481717e-05,-0.016492754977755916,4.228096181752455e-05,3.901569100535102e-05,3.7450521720038884e-05,3.900591875924058e-05
2024-05-30,2024-06-03,3.146982688406688e-05,3.943911103041305e-05,4.340025876665355e-05,0.00560979740133874,0.005915340807967349,0.006413953763588223,0.07489858076985664,0.07574339652448481,0.07953672976306866,6.411975705336199e-09,275,0.0004811798374201508,2.6993214015361593e-06,2.6694648223415258e-05,0.005166686387174594,0.07187966602019373,0.000852962168655346,2024,5.513863621481717e-05,-0.016492754977755916,3.8300398536636224e-05,3.511217381215644e-05,3.377178550935223e-05,3.5335448249339515e-05
2024-06-03,2024-06-04,2.6694648223415258e-05,2.5927017331028855e-05,4.158859767232914e-05,0.005166686387174594,0.005006976597321917,0.006277989898799559,0.07187966602019373,0.07041297802111536,0.07869848520293335,8.831590185430154e-09,275,0.000613148989580358,3.1679485377746925e-06,3.779418767782772e-05,0.006147697754267667,0.07840725575013875,-0.0036258417956893502,2024,5.513863621481717e-05,-0.016492754977755916,3.1847892555365726e-05,2.9352478171069617e-05,2.8532788920748865e-05,2.9282604712828926e-05
