source_class,origin_date,target_date,evaluation_year,formation_n,sqrt_forecast,q80,q90,sqrt_normalized_risk_score,risk_regime,recent20_n,recent20_high_count,persistent_state,actual_direction,router_up,selected_expert,legacy_bucket,selected_lcb_router,selected_precision_router,selected_fpr_router,selected_history_source_router,competence_n,competence_tp,competence_precision,competence_lcb90,competence_authorized,FAST_UP,SLOW_UP,MONTHLY_UP,action_reason,action
EXTERNAL_RESEARCH_V2,2020-01-08,2020-01-09,2020,498,3.9034848202655376e-05,2.860861230028183e-05,4.226816010694759e-05,1.3644439580968712,HIGH_NON_EXTREME,20,5,NON_PERSISTENT,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-01-09,2020-01-10,2020,498,3.9898332216821805e-05,2.860861230028183e-05,4.226816010694759e-05,1.3946266179582838,HIGH_NON_EXTREME,20,5,NON_PERSISTENT,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-01-10,2020-01-13,2020,498,3.611441966868214e-05,2.860861230028183e-05,4.226816010694759e-05,1.2623618122269555,HIGH_NON_EXTREME,20,4,NON_PERSISTENT,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-01-13,2020-01-14,2020,498,3.445783656571915e-05,2.860861230028183e-05,4.226816010694759e-05,1.2044567630209626,HIGH_NON_EXTREME,20,4,NON_PERSISTENT,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-02-24,2020-02-25,2020,498,3.429820653835549e-05,2.860861230028183e-05,4.226816010694759e-05,1.198876973771203,HIGH_NON_EXTREME,20,4,NON_PERSISTENT,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-02-25,2020-02-26,2020,498,4.7731298801735485e-05,2.860861230028183e-05,4.226816010694759e-05,1.6684241200075711,EXTREME,20,5,NON_PERSISTENT,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-02-26,2020-02-27,2020,498,5.128685441199773e-05,2.860861230028183e-05,4.226816010694759e-05,1.7927068210677417,EXTREME,20,6,NON_PERSISTENT,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-02-27,2020-02-28,2020,498,6.169098733690889e-05,2.860861230028183e-05,4.226816010694759e-05,2.1563781804369855,EXTREME,20,6,NON_PERSISTENT,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-02-28,2020-03-02,2020,498,9.658993409429675e-05,2.860861230028183e-05,4.226816010694759e-05,3.3762537336823297,EXTREME,20,7,NON_PERSISTENT,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.47512849219942466,0.5789473684210527,0.27586206896551724,BUCKET,0,0,,,0,0,0,1,NON_PERSISTENT_REFERENCE_AUTHORITY,SUPPRESS_DOWN
EXTERNAL_RESEARCH_V2,2020-03-02,2020-03-03,2020,498,7.83290317500014e-05,2.860861230028183e-05,4.226816010694759e-05,2.737952855868852,EXTREME,20,8,NON_PERSISTENT,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.4871711260778186,0.5897435897435898,0.27586206896551724,BUCKET,0,0,,,0,0,0,1,NON_PERSISTENT_REFERENCE_AUTHORITY,SUPPRESS_DOWN
EXTERNAL_RESEARCH_V2,2020-03-03,2020-03-04,2020,498,8.056067362968692e-05,2.860861230028183e-05,4.226816010694759e-05,2.815958802339158,EXTREME,20,8,NON_PERSISTENT,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-04,2020-03-05,2020,498,7.444987723587073e-05,2.860861230028183e-05,4.226816010694759e-05,2.602358913967222,EXTREME,20,8,NON_PERSISTENT,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-05,2020-03-06,2020,498,6.557563911509762e-05,2.860861230028183e-05,4.226816010694759e-05,2.292164276505352,EXTREME,20,9,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-06,2020-03-09,2020,498,9.144442734759109e-05,2.860861230028183e-05,4.226816010694759e-05,3.1963950710985816,EXTREME,20,10,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-09,2020-03-10,2020,498,0.0001027294405068182,2.860861230028183e-05,4.226816010694759e-05,3.5908571666653746,EXTREME,20,11,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-10,2020-03-11,2020,498,9.593903673414659e-05,2.860861230028183e-05,4.226816010694759e-05,3.353501935960783,EXTREME,20,12,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-11,2020-03-12,2020,498,0.00010421878394859316,2.860861230028183e-05,4.226816010694759e-05,3.642916435606577,EXTREME,20,13,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-12,2020-03-13,2020,498,0.00016605645760906255,2.860861230028183e-05,4.226816010694759e-05,5.80442196448049,EXTREME,20,14,PERSISTENT_HIGH,DOWN,0,,NON_CONSENSUS_UP,,,,,0,0,,,0,0,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-13,2020-03-16,2020,498,0.00019354640433615755,2.860861230028183e-05,4.226816010694759e-05,6.7653195584831245,EXTREME,20,15,PERSISTENT_HIGH,DOWN,0,,NON_CONSENSUS_UP,,,,,0,0,,,0,0,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-16,2020-03-17,2020,498,0.00029242886182687876,2.860861230028183e-05,4.226816010694759e-05,10.221707322168786,EXTREME,20,16,PERSISTENT_HIGH,UP,0,,NON_CONSENSUS_UP,,,,,0,0,,,0,0,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-17,2020-03-18,2020,498,0.00028531634347398203,2.860861230028183e-05,4.226816010694759e-05,9.973092734427086,EXTREME,20,17,PERSISTENT_HIGH,DOWN,0,,NON_CONSENSUS_UP,,,,,0,0,,,0,0,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-18,2020-03-19,2020,498,0.00036025708410445165,2.860861230028183e-05,4.226816010694759e-05,12.592609537405025,EXTREME,20,18,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.49868480334828014,0.6,0.26229508196721313,BUCKET,0,0,,,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-03-19,2020-03-20,2020,498,0.0003393039511955475,2.860861230028183e-05,4.226816010694759e-05,11.86020306172645,EXTREME,20,19,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5097025764350799,0.6097560975609756,0.26229508196721313,BUCKET,1,1,1.0,0.3784475032253529,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-03-20,2020-03-23,2020,498,0.0002868953762061509,2.860861230028183e-05,4.226816010694759e-05,10.028287048488703,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,NON_CONSENSUS_UP,,,,,0,0,,,0,0,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-23,2020-03-24,2020,498,0.00022673277054189846,2.860861230028183e-05,4.226816010694759e-05,7.925332699190896,EXTREME,20,20,PERSISTENT_HIGH,UP,1,AR1_RM_LOGIT,NON_CONSENSUS_UP,0.4282399795597391,0.5217391304347826,0.36065573770491804,BUCKET,0,0,,,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-03-24,2020-03-25,2020,498,0.0002695620680331071,2.860861230028183e-05,4.226816010694759e-05,9.422409769608139,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.520254930914069,0.6190476190476191,0.26229508196721313,BUCKET,2,2,1.0,0.5490923699884755,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-03-25,2020-03-26,2020,498,0.00024084699111773928,2.860861230028183e-05,4.226816010694759e-05,8.418688351247525,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-26,2020-03-27,2020,498,0.00020854836972384802,2.860861230028183e-05,4.226816010694759e-05,7.289705894675415,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-27,2020-03-30,2020,498,0.00019942599300071522,2.860861230028183e-05,4.226816010694759e-05,6.9708376941705295,EXTREME,20,20,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-30,2020-03-31,2020,498,0.00018317189704583972,2.860861230028183e-05,4.226816010694759e-05,6.402683748628914,EXTREME,20,20,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-03-31,2020-04-01,2020,498,0.00015968102524494836,2.860861230028183e-05,4.226816010694759e-05,5.581571855667229,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5069431939771335,0.6046511627906976,0.27419354838709675,BUCKET,3,2,0.6666666666666666,0.32118264783034833,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-04-01,2020-04-02,2020,498,0.00014305624369397144,2.860861230028183e-05,4.226816010694759e-05,5.000460777070343,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5170922389009781,0.6136363636363636,0.27419354838709675,BUCKET,4,3,0.75,0.4325414503690775,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-04-02,2020-04-03,2020,498,0.0001281021608278733,2.860861230028183e-05,4.226816010694759e-05,4.477748150916476,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5268387186551255,0.6222222222222222,0.27419354838709675,BUCKET,5,4,0.8,0.5135414727563555,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-04-03,2020-04-06,2020,498,0.00012234285082318862,2.860861230028183e-05,4.226816010694759e-05,4.27643429674439,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-06,2020-04-07,2020,498,0.00012863684473452517,2.860861230028183e-05,4.226816010694759e-05,4.496437764416066,EXTREME,20,20,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-07,2020-04-08,2020,498,0.00013190119605355953,2.860861230028183e-05,4.226816010694759e-05,4.610541562418256,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-08,2020-04-09,2020,498,0.00011487714621339198,2.860861230028183e-05,4.226816010694759e-05,4.0154742567594,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-09,2020-04-13,2020,498,0.00011692988005899968,2.860861230028183e-05,4.226816010694759e-05,4.087226560718143,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-13,2020-04-14,2020,498,0.00010870213542891795,2.860861230028183e-05,4.226816010694759e-05,3.7996297858825927,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-14,2020-04-15,2020,498,0.00011227666551217446,2.860861230028183e-05,4.226816010694759e-05,3.92457573033238,EXTREME,20,20,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-15,2020-04-16,2020,498,0.00010263941075151241,2.860861230028183e-05,4.226816010694759e-05,3.587710220761085,EXTREME,20,20,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-16,2020-04-17,2020,498,0.00010709547736166428,2.860861230028183e-05,4.226816010694759e-05,3.743469841793384,EXTREME,20,20,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-17,2020-04-20,2020,498,0.0001062245977588318,2.860861230028183e-05,4.226816010694759e-05,3.713028672760383,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-20,2020-04-21,2020,498,0.00010129379138160922,2.860861230028183e-05,4.226816010694759e-05,3.5406747562030945,EXTREME,20,20,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-21,2020-04-22,2020,498,0.00011572423312067687,2.860861230028183e-05,4.226816010694759e-05,4.0450837637985275,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-22,2020-04-23,2020,498,0.00010213754158410177,2.860861230028183e-05,4.226816010694759e-05,3.5701676303640775,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-23,2020-04-24,2020,498,9.057024612432937e-05,2.860861230028183e-05,4.226816010694759e-05,3.1658384955441248,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-24,2020-04-27,2020,498,8.407653891728897e-05,2.860861230028183e-05,4.226816010694759e-05,2.9388541476533176,EXTREME,20,20,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-27,2020-04-28,2020,498,7.986796855661317e-05,2.860861230028183e-05,4.226816010694759e-05,2.7917456365342956,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-04-28,2020-04-29,2020,498,6.709480450334318e-05,2.860861230028183e-05,4.226816010694759e-05,2.3452659569468954,EXTREME,20,20,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5291193774531155,0.5977011494252874,0.3804347826086957,BUCKET,0,0,,,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-04-29,2020-04-30,2020,498,6.587119010974534e-05,2.860861230028183e-05,4.226816010694759e-05,2.3024951164477288,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.5341250746796001,0.6022727272727273,0.3804347826086957,BUCKET,1,1,1.0,0.3784475032253529,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-04-30,2020-05-01,2020,498,7.598163935123122e-05,2.860861230028183e-05,4.226816010694759e-05,2.6559009068217794,EXTREME,20,20,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,0,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-05-01,2020-05-04,2020,498,6.966831199680273e-05,2.860861230028183e-05,4.226816010694759e-05,2.435221648136929,EXTREME,20,20,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,0,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-05-04,2020-05-05,2020,498,6.736082435589568e-05,2.860861230028183e-05,4.226816010694759e-05,2.3545645503131274,EXTREME,20,20,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5276877404546921,0.5955056179775281,0.3829787234042553,BUCKET,2,1,0.5,0.1642517200298993,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-05,2020-05-06,2020,498,6.5968334735557e-05,2.860861230028183e-05,4.226816010694759e-05,2.305890759158113,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.5326000204613491,0.6,0.3829787234042553,BUCKET,3,2,0.6666666666666666,0.32118264783034833,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-06,2020-05-07,2020,498,6.881215093739204e-05,2.860861230028183e-05,4.226816010694759e-05,2.4052949585644234,EXTREME,20,20,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5263282277259155,0.5934065934065934,0.3894736842105263,BUCKET,4,2,0.5,0.23024149937764674,0,0,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-07,2020-05-08,2020,498,5.958334872415099e-05,2.860861230028183e-05,4.226816010694759e-05,2.082706707293315,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.5311503683752175,0.5978260869565217,0.3894736842105263,BUCKET,5,3,0.6,0.33042112439620736,0,0,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-08,2020-05-11,2020,498,5.896535994740398e-05,2.860861230028183e-05,4.226816010694759e-05,2.0611052129509653,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5362055628792521,0.6304347826086957,0.27419354838709675,BUCKET,6,5,0.8333333333333334,0.574671383047168,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-11,2020-05-12,2020,498,5.6016804061656375e-05,2.860861230028183e-05,4.226816010694759e-05,1.958039889306499,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5236592187720968,0.6170212765957447,0.2857142857142857,BUCKET,7,5,0.7142857142857143,0.47246281655659694,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-12,2020-05-13,2020,498,5.1869025188467625e-05,2.860861230028183e-05,4.226816010694759e-05,1.8130563147921948,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5327101098931812,0.625,0.2857142857142857,BUCKET,8,6,0.75,0.5237063285891094,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-13,2020-05-14,2020,498,5.243710034771939e-05,2.860861230028183e-05,4.226816010694759e-05,1.8329131031358283,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.541428425627944,0.6326530612244898,0.2857142857142857,BUCKET,9,7,0.7777777777777778,0.5660581495362462,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-14,2020-05-15,2020,498,4.750517871468919e-05,2.860861230028183e-05,4.226816010694759e-05,1.6605202033592246,EXTREME,20,20,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5250358433729229,0.5913978494623656,0.3958333333333333,BUCKET,6,3,0.5,0.26821147361954895,0,1,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-15,2020-05-18,2020,498,4.631376022847451e-05,2.860861230028183e-05,4.226816010694759e-05,1.6188747549988036,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.5297709634467894,0.5957446808510638,0.3958333333333333,BUCKET,7,4,0.5714285714285714,0.34169705362090663,0,1,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-18,2020-05-19,2020,498,5.4231637122573425e-05,2.860861230028183e-05,4.226816010694759e-05,1.8956402552261922,EXTREME,20,20,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5238060341252196,0.5894736842105263,0.4020618556701031,BUCKET,8,4,0.5,0.2936454286357453,0,1,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-19,2020-05-20,2020,498,4.758507215240722e-05,2.860861230028183e-05,4.226816010694759e-05,1.663312839257794,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.5284571023817136,0.59375,0.4020618556701031,BUCKET,9,5,0.5555555555555556,0.3515895409147135,0,1,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-20,2020-05-21,2020,498,4.6374493871841e-05,2.860861230028183e-05,4.226816010694759e-05,1.6209976696906812,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.5226346417300276,0.5876288659793815,0.40816326530612246,BUCKET,10,5,0.5,0.3122044448805158,0,1,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-21,2020-05-22,2020,498,4.906838205550463e-05,2.860861230028183e-05,4.226816010694759e-05,1.7151612088161734,EXTREME,20,20,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5169416916401594,0.5816326530612245,0.41414141414141414,BUCKET,11,5,0.45454545454545453,0.28088424054408373,0,1,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-22,2020-05-25,2020,498,4.358958530385691e-05,2.860861230028183e-05,4.226816010694759e-05,1.5236525577099558,EXTREME,20,19,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5215178613432622,0.5858585858585859,0.41414141414141414,BUCKET,12,6,0.5,0.32651532871340977,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-25,2020-05-26,2020,498,3.57879730868151e-05,2.860861230028183e-05,4.226816010694759e-05,1.250951032198879,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.5260091744847952,0.59,0.41414141414141414,BUCKET,13,7,0.5384615384615384,0.3671320528625824,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-26,2020-05-27,2020,498,3.8681978454683505e-05,2.860861230028183e-05,4.226816010694759e-05,1.3521095692677985,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,0,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-05-27,2020-05-28,2020,498,3.7059203769067184e-05,2.860861230028183e-05,4.226816010694759e-05,1.2953862766948017,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5204522050548865,0.5841584158415841,0.42,BUCKET,14,7,0.5,0.33798517673986284,0,0,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-28,2020-05-29,2020,498,3.477350000128493e-05,2.860861230028183e-05,4.226816010694759e-05,1.215490623463144,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5248675557495351,0.5882352941176471,0.42,BUCKET,15,8,0.5333333333333333,0.37328682651584794,0,0,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-05-29,2020-06-01,2020,498,3.548935548391807e-05,2.860861230028183e-05,4.226816010694759e-05,1.2405130004704372,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5292032790804594,0.5922330097087378,0.42,BUCKET,16,9,0.5625,0.40521106136564305,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
