origin_week,target_week,n_train,omega,a,b,g,slack,lambda_last,lambda_forecast,theta,psi,realp_forecast,historical_mean_realp,previous_realp,forecast_direction,actual_direction,previous_week_direction,historical_mean_realp_direction,previous_realp_direction,actual_realp,actual_return_log,converged_starts,optimizer_nit
2024-04-29,2024-05-06,114,0.04314961386088595,6.149790511584311e-06,0.6791433405475676,1.971361604686998e-06,0.320848538300316,0.16909240388299088,0.15057587380185522,0.5389739088467678,-0.2542583905311779,0.5006887295210823,0.5046306945231567,0.45063519167748,UP,UP,DOWN,UP,DOWN,0.585801097792918,0.025121780808519,5,38
2024-05-06,2024-05-13,115,0.04323424483502636,2.0258049405228072e-06,0.6782176046187434,2.6563354994835046e-06,0.3217777132408165,0.1505134854078909,0.1425225218231762,0.5373735337795128,-0.23701844697847355,0.5035930669975279,0.5053365241168069,0.585801097792918,UP,UP,UP,UP,UP,0.58066343326864,0.022722777434669,5,60
2024-05-13,2024-05-20,116,0.043256669565971476,3.8650305212154355e-06,0.6779393653725364,5.7949229318357255e-06,0.3220509746740106,0.1425044903421386,0.1387445104972314,0.5370249447223469,-0.22955195191847466,0.5051758715197341,0.5059858940232881,0.58066343326864,UP,DOWN,UP,UP,UP,0.400128089716865,-0.033982923702306,5,46
2024-05-20,2024-05-27,117,0.04299089775144895,1.954029666759232e-06,0.6819684021401278,1.954029660372941e-06,0.31802768980054524,0.13904595402782094,0.15901651889772697,0.5366654345073577,-0.2330489918248664,0.4996067950947426,0.5050811264651136,0.400128089716865,DOWN,DOWN,DOWN,UP,DOWN,0.489391913563533,-0.002844690597512,5,41
2024-05-27,2024-06-03,118,0.04367452681491407,3.1311730147030267e-06,0.6753569379423401,1.9946444182061783e-06,0.3246379362402269,0.1585754925709903,0.13422798107788003,0.5372290891842725,-0.23821446987642556,0.5052540418292224,0.5049481670337442,0.489391913563533,UP,DOWN,DOWN,UP,DOWN,0.457945947782068,-0.014446038524573,5,38
2024-06-03,2024-06-10,119,0.04362378776976182,2.01965213856029e-06,0.678131661367763,1.9776028623858616e-06,0.32186434137723596,0.13454910267382217,0.16009731424883092,0.5366729531473364,-0.23647489032907013,0.49881395831836545,0.5045531904013771,0.457945947782068,DOWN,UP,DOWN,UP,DOWN,0.559459639883507,0.016763611020998,5,39
2024-06-10,2024-06-17,120,0.04418081540536247,2.716941208730982e-05,0.6728165916193763,2.0101050544265687e-06,0.3271542288634819,0.15974483419433336,0.13902962194669097,0.5347344385957749,-0.21876969582885958,0.5043189704912959,0.5050107441470617,0.559459639883507,UP,DOWN,UP,UP,UP,0.481587690986436,-0.004847152939892,5,38
2024-06-17,2024-06-24,121,0.044221633334148386,2.014825465206908e-06,0.6720734720136217,2.014825465206908e-06,0.327922498335448,0.13896166655623596,0.13268590415827367,0.534690479632707,-0.21993169146938657,0.5055086442970329,0.504817165195321,0.481587690986436,UP,UP,DOWN,UP,DOWN,0.509602449264005,0.002228790585602,5,56
2024-06-24,2024-07-01,122,0.04419923492462396,1.4518669139719051e-05,0.6711912125452618,2.020169415442759e-06,0.32879224861618306,0.13254911180514994,0.1220950703068987,0.5347594795125633,-0.22042174059866704,0.507847071597,0.5048563888352283,0.509602449264005,UP,UP,UP,UP,UP,0.62768892019749,0.027524379845809,5,39
2024-07-01,2024-07-08,123,0.0438966588475898,2.618770991808457e-06,0.6725377504474487,3.6761543636282873e-06,0.3274559546271959,0.12194718665540533,0.11638245491623994,0.5385791954196211,-0.24162972585398634,0.5104577347439961,0.5058550273015882,0.62768892019749,UP,UP,UP,UP,UP,0.530774268228102,0.008116257235453,5,42
2024-07-08,2024-07-15,124,0.044407553911483884,6.335068026785843e-06,0.6696996581490178,3.490922163058292e-06,0.3302905158607924,0.1165879174466103,0.13271997315448264,0.5396298051399617,-0.2479566749827837,0.5067210018927719,0.5060559889219632,0.530774268228102,UP,DOWN,UP,UP,UP,0.486482319025839,-0.004293570953957,5,34
2024-07-15,2024-07-22,125,0.04443920346056407,1.336942161111135e-05,0.6710602113255261,2.0210110272098474e-06,0.32892439824183556,0.1329318580892226,0.15101448669171144,0.5393618886323441,-0.24677799313392906,0.5020948366724132,0.5058993995627943,0.486482319025839,UP,DOWN,DOWN,UP,DOWN,0.479566155864414,-0.005726996122068,5,55
2024-07-22,2024-07-29,126,0.04466695771803198,3.4003222504622686e-06,0.6687381752577705,2.9374673076733805e-06,0.33125548695267126,0.15087229115384984,0.13838154953795348,0.5398783772260144,-0.25206514869537705,0.5049972113650335,0.5056904055651881,0.479566155864414,UP,UP,DOWN,UP,DOWN,0.568007982757899,0.023029067620346,5,49
2024-07-29,2024-08-05,127,0.044452104009593305,2.014153559305626e-06,0.6721828292622498,2.014153559305626e-06,0.3278131424306314,0.13864907478515245,0.15826066871377192,0.5399513971431732,-0.24848140883847075,0.5006265632174567,0.5061810951493827,0.568007982757899,UP,DOWN,UP,UP,UP,0.487733549864817,-0.00473553064819,5,49
2024-08-05,2024-08-12,128,0.04353201077792046,1.0819052259278564e-05,0.6809786673291671,1.9600562956147126e-06,0.31900855356227786,0.1588310362361986,0.17498189047561039,0.5399616650815081,-0.24878267636086196,0.4964292020543025,0.5060369737018469,0.487733549864817,DOWN,UP,DOWN,UP,DOWN,0.61723336216906,0.031005740553627,5,41
2024-08-12,2024-08-19,129,0.045038385148781904,2.042698112995101e-06,0.6675370092912636,2.042698112995101e-06,0.33245890531251027,0.17389227220044545,0.13331343852040786,0.5333659801355565,-0.19413737017901334,0.5074848597716829,0.5068989612093446,0.61723336216906,UP,UP,UP,UP,UP,0.507645209125646,0.001876437573415,5,31
2024-08-19,2024-08-26,130,0.04502357274799984,2.885440672612471e-06,0.6670342866591296,2.045781750665986e-06,0.33296078211844715,0.133232292601002,0.12688229340740506,0.5333757716502894,-0.19431935803697103,0.5087200858491038,0.5069047015779317,0.507645209125646,UP,DOWN,UP,UP,UP,0.48482636600349,-0.003572655449073,5,42
2024-08-26,2024-09-02,131,0.044915311636269384,4.423376327630921e-06,0.6672904430138147,2.044198431952141e-06,0.33270308941142573,0.12680567233556056,0.12347339347662752,0.5327870470872191,-0.19143848841959343,0.5091494872800159,0.5067361646651496,0.48482636600349,UP,DOWN,DOWN,UP,DOWN,0.490284051456275,-0.002399569277108,5,39
2024-09-02,2024-09-09,132,0.04491516441427693,2.0441851875007943e-06,0.6672949778161158,2.0441851875007943e-06,0.3327009338135092,0.12347347842141906,0.1273173267021983,0.5322420696236836,-0.18848266803449373,0.508244960199834,0.5066115274438704,0.490284051456275,UP,UP,DOWN,UP,DOWN,0.643805620782609,0.032135416941308,5,35
