origin_date,target_date,dr_d,dr_w,dr_m,target_dr,target_close_return,qhar_dr_forecast,ols_har_dr_forecast
2024-09-24,2024-09-25,3.1499134415746794e-05,3.9232440459681016e-05,3.032786841977566e-05,2.0775892492332564e-05,0.0004094919123423658,0.00011582916728114566,3.6636215303589694e-05
2024-09-25,2024-09-26,2.0775892492332564e-05,3.757979142194985e-05,2.9928352068592042e-05,5.015523473405039e-05,0.004186342424525504,0.0001162273210249145,3.317912145552652e-05
2024-09-26,2024-09-30,5.015523473405039e-05,2.997667622174502e-05,3.0023391859638644e-05,3.61836056282243e-05,-0.013445648092677846,0.00011065944973506848,3.8053205785283667e-05
2024-09-30,2024-10-01,3.61836056282243e-05,3.12919691357919e-05,3.005131146930972e-05,3.7013400210768984e-05,0.0065929095033380155,0.00011327088853809093,3.489549130469826e-05
2024-10-01,2024-10-02,3.7013400210768984e-05,3.512545349622461e-05,2.9877313950312306e-05,2.9264347663606772e-05,0.00018827002424697377,0.00011302917688077007,3.65051368694954e-05
2024-10-02,2024-10-03,2.9264347663606772e-05,3.4678496145796596e-05,3.0291319827158113e-05,1.9482238207965605e-05,0.0019483681965522823,0.0001155761137176857,3.4368383950082686e-05
2024-10-03,2024-10-07,1.9482238207965605e-05,3.4419765288923206e-05,3.0173378701155295e-05,3.4754645306150766e-05,-0.006847371361152581,0.00011684449437619254,3.17055497170388e-05
2024-10-07,2024-10-08,3.4754645306150766e-05,3.133964740334329e-05,3.0363769671370326e-05,5.267998726288799e-05,-0.009828621784430504,0.00011448584539023394,3.457828244248359e-05
2024-10-08,2024-10-09,5.267998726288799e-05,3.463892373027602e-05,3.1357503048966555e-05,2.3387940178034555e-05,-0.002038554689947528,0.00011488970335831602,4.059504828525027e-05
2024-10-09,2024-10-10,2.3387940178034555e-05,3.191383172372913e-05,3.18274750479297e-05,2.5148559115966366e-05,0.012823965013641268,0.0001210116244829411,3.2002238840826114e-05
2024-10-10,2024-10-14,2.5148559115966366e-05,3.1090674014201055e-05,3.124175353679064e-05,2.318720605460641e-05,6.422630351915026e-05,0.00011880640186094106,3.20865476486436e-05
2024-10-14,2024-10-15,2.318720605460641e-05,3.183166758352922e-05,3.126522238139167e-05,2.0674775173802652e-05,0.008093461092602203,0.00011929698736173224,3.1850909604364596e-05
2024-10-15,2024-10-16,2.0674775173802652e-05,2.9015693557059595e-05,3.124084494793164e-05,2.361133642178246e-05,0.0036114192039124818,0.0001193271803081968,3.015330680235807e-05
2024-10-16,2024-10-17,2.361133642178246e-05,2.320196338883849e-05,3.1426677177016204e-05,2.025938259140973e-05,0.012318904231572612,0.00011873923610088432,2.8797479139515904e-05
2024-10-17,2024-10-21,2.025938259140973e-05,2.257625187151352e-05,3.166045028202391e-05,2.471422543628354e-05,0.007719037189277216,0.00011996077550700159,2.772035457594956e-05
2024-10-21,2024-10-22,2.471422543628354e-05,2.248938513557696e-05,3.1213582054435283e-05,1.6381584679931997e-05,0.0055137056169348,0.0001178111916117472,2.8796409216415277e-05
2024-10-22,2024-10-23,1.6381584679931997e-05,2.1128260860642076e-05,3.0524197419801814e-05,5.0182867769652686e-05,-0.008461973595182663,0.00011693953330005501,2.6035400250829866e-05
2024-10-23,2024-10-24,5.0182867769652686e-05,2.7029879379812087e-05,3.2000883237539223e-05,1.8573632269216875e-05,0.0011487549076804671,0.00011643590401271512,3.7214598879861934e-05
2024-10-24,2024-10-28,1.8573632269216875e-05,2.6022338549298966e-05,3.152517844609506e-05,1.6687221924308e-05,0.009357665159779779,0.0001202222375731108,2.8535281792364047e-05
2024-10-28,2024-10-29,1.6687221924308e-05,2.5307906415878617e-05,2.8275924409242027e-05,1.776739784608648e-05,0.00986477634052954,0.00011040947911309247,2.7382779912181332e-05
2024-10-29,2024-10-30,1.776739784608648e-05,2.391854089783921e-05,2.773775426324642e-05,2.182408668338156e-05,0.001998699663553858,0.0001084023876340891,2.7086411589106897e-05
2024-10-30,2024-10-31,2.182408668338156e-05,2.5007041298529124e-05,2.7918577366645334e-05,3.8178107540625886e-05,-0.011841650369794315,0.00010839647668328677,2.8568806498456605e-05
2024-10-31,2024-11-04,3.8178107540625886e-05,2.260608925272376e-05,2.8222167054139837e-05,2.440551816389411e-05,-0.006299244192004169,0.00010628169446770252,3.198821116675668e-05
2024-11-04,2024-11-05,2.440551816389411e-05,2.3772466431659205e-05,2.8387150039210817e-05,4.692151919492742e-05,0.002680506914470614,0.0001092663183428999,2.884423193831451e-05
2024-11-05,2024-11-06,4.692151919492742e-05,2.9819325885783095e-05,2.8240162969250685e-05,0.0001603132084448359,-0.032338292681653745,0.00010567458174616416,3.693354580185813e-05
2024-11-06,2024-11-07,0.0001603132084448359,5.832848800553297e-05,3.388241764273303e-05,3.679526093146176e-05,0.014588048634881133,0.00010710939827554135,7.773386779897519e-05
2024-11-07,2024-11-11,3.679526093146176e-05,6.132272285514902e-05,3.387250222094634e-05,5.997087889461182e-05,-0.028547421827124234,0.00012841630027877308,4.660102595080537e-05
2024-11-11,2024-11-12,5.997087889461182e-05,6.56812771259462e-05,3.5268253640537476e-05,6.752180661294455e-05,-0.004417957496235804,0.00012929230987427555,5.442791215297049e-05
2024-11-12,2024-11-13,6.752180661294455e-05,7.43045348157563e-05,3.745187038621834e-05,6.276871910312739e-05,-0.015899022102855088,0.0001357484004715647,5.984656760612749e-05
2024-11-13,2024-11-14,6.276871910312739e-05,7.747397479739628e-05,3.8725237376990005e-05,5.189396547413205e-05,0.0007637656550748166,0.0001408574219118804,5.993083548583331e-05
2024-11-14,2024-11-18,5.189396547413205e-05,5.5790126203255514e-05,3.8689509113864736e-05,2.0209003841134654e-05,0.02151469018052128,0.00014012006088697619,4.9088324651504446e-05
2024-11-18,2024-11-19,2.0209003841134654e-05,5.2472874785190095e-05,3.854501200764201e-05,2.925943986456383e-05,0.005224620828869759,0.0001446802198424459,3.957752974896866e-05
2024-11-19,2024-11-20,2.925943986456383e-05,4.63305869791805e-05,3.873187022348736e-05,2.0865732556060467e-05,0.007665696097610421,0.00014301869718350978,3.969623882281196e-05
2024-11-20,2024-11-21,2.0865732556060467e-05,3.6999372167803685e-05,3.8626348700826175e-05,3.0640868779233576e-05,0.011912151313593562,0.0001430538186488898,3.405008520344017e-05
2024-11-21,2024-11-25,3.0640868779233576e-05,3.0573802103024916e-05,3.9079352955618484e-05,0.00013354466871143763,-0.023469002627496443,0.00014206011848474811,3.428590152078348e-05
2024-11-25,2024-11-26,0.00013354466871143763,4.690394275048603e-05,4.4076322605148266e-05,4.1934771661655685e-05,0.004789637587219778,0.00014189112827850858,6.77769727205835e-05
2024-11-26,2024-11-27,4.1934771661655685e-05,5.124909631459023e-05,4.506156756288672e-05,5.306042308234183e-05,-0.0029409273560146417,0.00016100708443330845,4.559152287883926e-05
2024-11-27,2024-11-28,5.306042308234183e-05,5.6009292958145846e-05,4.635003109225301e-05,1.2824371270085792e-05,0.01081777277590517,0.00016364531068852417,5.040863570338714e-05
2024-11-28,2024-12-02,1.2824371270085792e-05,5.4401020700950905e-05,4.6188339573623634e-05,3.738870319694513e-05,-0.007573833483493786,0.00016980089444827479,3.929454460230334e-05
2024-12-02,2024-12-03,3.738870319694513e-05,5.575058758449322e-05,4.560678663850056e-05,2.1979131591848564e-05,0.0032600011968300776,0.00016398038758009135,4.613238849521336e-05
2024-12-03,2024-12-04,2.1979131591848564e-05,3.34374801605754e-05,4.576158206225655e-05,2.656057654505079e-05,-0.0008196311041821293,0.0001645314301166534,3.389745575611241e-05
2024-12-04,2024-12-05,2.656057654505079e-05,3.036264113725442e-05,4.621037090865395e-05,4.4718888496334524e-05,-0.00152402424446479,0.00016479002641980834,3.401349572757692e-05
2024-12-05,2024-12-09,4.4718888496334524e-05,2.869433422005296e-05,4.74354386654834e-05,2.057918244178517e-05,0.010570890856973238,0.0001653028583159047,3.8286567335822234e-05
2024-12-09,2024-12-10,2.057918244178517e-05,3.024529645439284e-05,4.737885210904721e-05,2.4702706648064352e-05,0.005325820518268833,0.00016940815784016446,3.255177110825091e-05
2024-12-10,2024-12-11,2.4702706648064352e-05,2.770809714461668e-05,4.6766333886658046e-05,3.183511389876827e-05,0.010360944760915878,0.00016652271903428004,3.261711609493456e-05
2024-12-11,2024-12-12,3.183511389876827e-05,2.9679293606000618e-05,4.710404278369779e-05,3.905499739460028e-05,-0.009325956459957756,0.00016658009798121366,3.524703659906618e-05
2024-12-12,2024-12-16,3.905499739460028e-05,3.217817777591052e-05,4.674647361095564e-05,1.449042134661663e-05,-0.013327723233519044,0.00016453194163731086,3.8009607410223174e-05
2024-12-16,2024-12-17,1.449042134661663e-05,2.6132484345966942e-05,4.0118165106491126e-05,2.6231511558935166e-05,-0.002503311572843838,0.00014751205106835173,2.8559100906971545e-05
2024-12-17,2024-12-18,2.6231511558935166e-05,2.726295016939694e-05,3.9637994680467184e-05,8.782301176622032e-05,-0.013656823994140236,0.00014415988226714274,3.1981812004004506e-05
2024-12-18,2024-12-19,8.782301176622032e-05,3.988701119302813e-05,4.0904000720085755e-05,3.833326379120006e-05,-0.004320739352239489,0.00013904807992718964,5.286828960075403e-05
2024-12-19,2024-12-23,3.833326379120006e-05,4.118664117151449e-05,3.957724877364281e-05,1.578806430450232e-05,0.0085274876557079,0.00014350435694171536,4.026975578883003e-05
2024-12-23,2024-12-26,1.578806430450232e-05,3.65332545534949e-05,3.744176446461441e-05,1.2507309515709345e-05,0.00508174783338584,0.00014019910144988265,3.2408334380241675e-05
2024-12-26,2024-12-30,1.2507309515709345e-05,3.6136632187313445e-05,3.5651461921049745e-05,2.757909455364123e-05,-0.010339113910655324,0.00013517303197132393,3.1187257841405566e-05
