origin_date,target_date,dr_d,dr_w,dr_m,sd_d,sd_w,sd_m,target_dr,target_sd,target_close_return,evaluation_year,formation_n,formation_mean_dr,high_risk_threshold,extreme_return_threshold,raw_har_dr_forecast,sqrt_har_sd_forecast,sqrt_har_dr_forecast,actual_high_risk,raw_high_risk_alert,sqrt_high_risk_alert,raw_normalized_risk_score,sqrt_normalized_risk_score
2024-06-27,2024-07-01,1.8827689252389383e-05,2.4175257853150007e-05,3.342194235684848e-05,0.004339088527835009,0.004898208779677375,0.005583373945538138,2.7996926730662212e-05,0.005291212217503869,0.0018201639119657,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.8151642190143567e-05,0.005072482095969141,2.5730074613927493e-05,0,0,0,0.5105610896951872,0.46664329008219396
2024-07-01,2024-07-02,2.7996926730662212e-05,2.4670480468830882e-05,3.134910614589431e-05,0.005291212217503869,0.004946088641680639,0.005433928828116898,2.4779986059429016e-05,0.004977949985629527,0.002481809373416149,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.0474376152360314e-05,0.005308491282703261,2.8180079698536515e-05,0,0,0,0.5526864326791432,0.511076835283855
2024-07-02,2024-07-03,2.4779986059429016e-05,2.5667670984412658e-05,2.8191145661307616e-05,0.004977949985629527,0.005051868917989331,0.005218903489263616,2.0363027034213895e-05,0.0045125410839364,0.011215384083482691,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.961725224806706e-05,0.005245656492017574,2.7516912032246118e-05,0,0,0,0.5371415450443829,0.4990495580094093
2024-07-03,2024-07-04,2.0363027034213895e-05,2.42238209128877e-05,2.8639359916013816e-05,0.0045125410839364,0.00490400049010407,0.005276713206731314,8.512681204504244e-06,0.002917649945504814,0.0015889666202270484,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.7986508866584327e-05,0.00507625111647278,2.5768325397491143e-05,0,0,0,0.5075662146874723,0.467337010242675
2024-07-04,2024-07-08,8.512681204504244e-06,2.0096062056239747e-05,2.7825937488670978e-05,0.002917649945504814,0.004407688352081924,0.005175748704223808,4.371224494868661e-05,0.006611523648047144,0.002494937574448774,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.3271574629041332e-05,0.004459397817598891,1.988622889560575e-05,0,0,0,0.4220556804919245,0.3606587006999968
2024-07-08,2024-07-09,4.371224494868661e-05,2.5072973195499194e-05,2.824193391765955e-05,0.006611523648047144,0.004862175376124351,0.005209054192872347,2.824656359052975e-05,0.005314749626325755,0.000194237402236904,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.4345078281250254e-05,0.0055706071192625755,3.103166367717889e-05,0,0,0,0.6228858861768665,0.5627934567746868
2024-07-09,2024-07-10,2.824656359052975e-05,2.51229005674727e-05,2.8095421949771504e-05,0.005314749626325755,0.004866882857888728,0.0051956429303717565,1.3964953151412339e-05,0.003736971119959631,0.004432251311709475,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.0309306154020535e-05,0.005248856429708501,2.7550493819692273e-05,0,0,0,0.5496927061441473,0.49965860077418356
2024-07-10,2024-07-11,1.3964953151412339e-05,2.295989398586937e-05,2.751679944649864e-05,0.003736971119959631,0.004618687084754749,0.005130655872771076,2.994787468307104e-05,0.005472465137675254,0.012565888382147837,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.571338011842323e-05,0.004744742079378717,2.251257739982707e-05,0,0,0,0.46634051698785733,0.40829042836894397
2024-07-11,2024-07-15,2.994787468307104e-05,2.4876863515640795e-05,2.716014885582788e-05,0.005472465137675254,0.004810671895502519,0.0050999634811077854,2.11391828042082e-05,0.004597736704532808,0.008202461980752205,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.0548393060548844e-05,0.005251523135744315,2.7578495245257807e-05,0,0,0,0.5540288109690262,0.5001664375196635
2024-07-15,2024-07-16,2.11391828042082e-05,2.7402163835581586e-05,2.6823933926954073e-05,0.004597736704532808,0.00514668924730812,0.005066137810272492,4.025031076985148e-05,0.006344313262272874,0.01759863554060482,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.9140100043161515e-05,0.005170093590227634,2.6729867731712863e-05,0,0,0,0.5284878633855442,0.4847756413048508
2024-07-16,2024-07-17,4.025031076985148e-05,2.6709776999814564e-05,2.738954739794196e-05,0.006344313262272874,0.005093247170153264,0.005114824017463381,5.033923456894336e-05,0.007095014768761469,-0.0015020296086457135,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.394140525041282e-05,0.005587945366754847,3.122513342183697e-05,0,0,0,0.6155648304063766,0.5663022440414652
2024-07-17,2024-07-18,5.033923456894336e-05,3.1128311195497286e-05,2.829897612170497e-05,0.007095014768761469,0.005449300198640407,0.005186986889523924,6.005234085681435e-05,0.007749344543689766,-0.01603478464406607,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.831563139231796e-05,0.005932768661213507,3.519774398747711e-05,1,0,0,0.6948962473979645,0.6383499194711415
2024-07-18,2024-07-22,6.005234085681435e-05,4.0345788736577686e-05,3.014254217199436e-05,0.007749344543689766,0.006251774883386433,0.00533853944592149,3.829549553021515e-05,0.006188335440990182,-0.012603608035685554,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,4.447630756583264e-05,0.0064508653615228525,4.161366391249536e-05,0,0,0,0.8066269066314105,0.7547097057382914
2024-07-22,2024-07-23,3.829549553021515e-05,4.201531290600651e-05,2.8923811538955588e-05,0.006188335440990182,0.0063949489440494195,0.005253058049373204,2.5023508890754993e-05,0.005002350336667254,0.007547307550421073,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.926529565469783e-05,0.006111538808490602,3.735090660768673e-05,0,0,0,0.7121194565226885,0.6773998990865425
2024-07-23,2024-07-24,2.5023508890754993e-05,4.279217812331587e-05,2.8013663279851783e-05,0.005002350336667254,0.006475871670476309,0.005175360832803968,6.431779579319885e-05,0.008019837641324096,-0.017431530298034622,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.5977032444031055e-05,0.0058403690006779835,3.410991006408035e-05,1,0,0,0.6524831753884239,0.618620851106835
2024-07-24,2024-07-25,6.431779579319885e-05,4.760567512798534e-05,2.9610618736666245e-05,0.008019837641324096,0.006810976546286554,0.005294340109081121,6.928754987728634e-05,0.008323914336253487,-0.0012935844137033537,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,4.8203052197774754e-05,0.006745486477767111,4.550158782173894e-05,1,0,0,0.8742155320994565,0.825221495222827
2024-07-25,2024-07-29,6.928754987728634e-05,5.139533818965394e-05,3.1833690492881295e-05,0.008323914336253487,0.0070567564597849575,0.00546749902660031,3.9803626070443025e-05,0.006309011497092316,0.005923172171715543,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,5.116957763393991e-05,0.006947137775601022,4.826272327318271e-05,0,0,0,0.9280167437327608,0.8752977328846824
2024-07-29,2024-07-30,3.9803626070443025e-05,4.7345595232379677e-05,3.3041345083180676e-05,0.006309011497092316,0.006768689850465468,0.005588907508843341,2.8727764052594296e-05,0.005359828733513254,0.012710810360264396,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,4.212801641772848e-05,0.006343219397629239,4.023643232645985e-05,0,0,0,0.7640380558851689,0.729732091481205
2024-07-30,2024-07-31,2.8727764052594296e-05,4.5432048936855505e-05,3.3187115555923235e-05,0.005359828733513254,0.006602988508970081,0.005602908228208147,3.2390661252011134e-05,0.005691279403790604,0.010858048862704235,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.8549195392923154e-05,0.006040325228156396,3.6485528861902616e-05,0,0,0,0.6991321882307273,0.6617053189302134
2024-07-31,2024-08-01,3.2390661252011134e-05,4.690547940910673e-05,3.375968954549101e-05,0.005691279403790604,0.006740774322394752,0.005659373264558353,8.034649405092962e-05,0.008963620588296318,0.004835304246637501,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,4.011864823225412e-05,0.00618780976051906,3.8288989632374946e-05,1,0,0,0.7275959469863205,0.6944130696886135
2024-08-01,2024-08-05,8.034649405092962e-05,5.011121906065288e-05,3.6158063029995145e-05,0.008963620588296318,0.006929530911789196,0.005828088599328062,0.00015864045247790656,0.012595255157316448,-0.018706425570382035,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,5.410985644460927e-05,0.007101846181883055,5.043621919112692e-05,1,0,0,0.9813419438558504,0.9147164792874114
2024-08-05,2024-08-06,0.00015864045247790656,6.798179958077693e-05,4.204392562045708e-05,0.012595255157316448,0.007783799076001787,0.00615518153213265,7.211798975163196e-05,0.008492231140968313,-0.00965169267205657,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,8.185495392751271e-05,0.008404484424138933,7.063535843559393e-05,1,1,1,1.4845298967607794,1.281050154385436
2024-08-06,2024-08-07,7.211798975163196e-05,7.44446723170147e-05,4.446621200678629e-05,0.008492231140968313,0.008220443004776987,0.006343960741820528,3.090007820402627e-05,0.00555878387815413,0.003510280032930067,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,6.19539571609963e-05,0.007593998522244827,5.766881355585661e-05,0,1,1,1.1236033644290186,1.0458875575228594
2024-08-07,2024-08-08,3.090007820402627e-05,7.48791351473011e-05,4.459817343739375e-05,0.00555878387815413,0.008260234033705164,0.006356123090031901,3.300179174914465e-05,0.0057447185961668,0.011114274874712497,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,5.137310135762023e-05,0.006884110479028024,4.7390977087463454e-05,0,0,0,0.9317078710012592,0.8594876540440853
2024-08-08,2024-08-12,3.300179174914465e-05,7.500136124672781e-05,4.497189187783537e-05,0.0057447185961668,0.008270921872180401,0.006390976208692686,2.3691580850704012e-05,0.004867399803869003,0.017360937031626517,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,5.201232590187491e-05,0.0069394666907968885,4.815619795267952e-05,0,0,0,0.9433009133421014,0.8733657786722464
2024-08-12,2024-08-13,2.3691580850704012e-05,6.36703786066827e-05,4.512318977858492e-05,0.004867399803869003,0.007451677715294938,0.006407106150507804,2.992509875571112e-05,0.005470383785047547,-0.0010356606402322037,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,4.542053436897768e-05,0.006381820642104676,4.0727634707993335e-05,0,0,0,0.8237515014339802,0.7386405885941875
2024-08-13,2024-08-14,2.992509875571112e-05,3.79273078622436e-05,4.6096481485457956e-05,0.005470383785047547,0.006026703440841158,0.006523139506850656,5.475243974997974e-05,0.007399489154663296,-0.002950340854656178,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.766857986180163e-05,0.005952293706441255,3.542980036774018e-05,0,0,0,0.6831612540260673,0.6425585179457028
2024-08-14,2024-08-15,5.475243974997974e-05,3.445419786191315e-05,4.6598308521880376e-05,0.007399489154663296,0.005808155043580155,0.006558956120787754,5.962941699517086e-05,0.007722008611441122,-0.0004769081267053545,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,4.292802933826288e-05,0.006344765172216215,4.025604509056785e-05,1,0,0,0.7785471728212061,0.7300877905962792
2024-08-15,2024-08-19,5.962941699517086e-05,4.020006562014207e-05,4.802480185845498e-05,0.007722008611441122,0.006240799990237553,0.0066683769837475445,2.9565252218372217e-05,0.005437393881113655,0.01990217818323338,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,4.649483198526747e-05,0.00662034984672564,4.382903209304021e-05,0,0,0,0.8432350739348375,0.7948878518192697
2024-08-19,2024-08-20,2.9565252218372217e-05,3.9512757713987586e-05,4.87339063614986e-05,0.005437393881113655,0.006179335047226925,0.006745668927436364,4.8064359331025126e-05,0.006932846409017376,0.006211990145428531,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.848151610705237e-05,0.006038097571705587,3.64586222854369e-05,0,0,0,0.6979047497136209,0.6612173384810619
2024-08-20,2024-08-21,4.8064359331025126e-05,4.438731341005181e-05,4.95573829364056e-05,0.006932846409017376,0.006592424368256598,0.006812049894315552,3.556937421546063e-05,0.005964006557295241,-0.005972256317768535,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,4.520842585021996e-05,0.006590815644243364,4.3438850856403075e-05,0,0,0,0.8199046794354934,0.7878114846215573
2024-08-21,2024-08-22,3.556937421546063e-05,4.551616850200171e-05,5.021330072782616e-05,0.005964006557295241,0.006691148922706137,0.006874153069441116,4.0841345628711934e-05,0.006390723404178273,-0.0036911814197701145,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,4.2443960988025606e-05,0.0063999920655204824,4.095989843872513e-05,0,0,0,0.769768059236471,0.7428529475982605
2024-08-22,2024-08-26,4.0841345628711934e-05,4.273394967774815e-05,5.0240165948683465e-05,0.006390723404178273,0.006489395772609134,0.0068762626213459055,2.015621837299908e-05,0.004489567726741527,0.006345112374037276,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,4.2796677810605076e-05,0.006421961054723974,4.1241583788391455e-05,0,0,0,0.7761649679522633,0.7479616221865999
2024-08-26,2024-08-27,2.015621837299908e-05,3.48393099533138e-05,4.886821066704963e-05,0.004489567726741527,0.005842907595669215,0.006757833210344999,2.207694298002756e-05,0.004698610750001277,0.0027581110200932046,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.431807903839801e-05,0.005664005511583173,3.2080958435244565e-05,0,0,0,0.62239622512056,0.5818235748569999
2024-08-27,2024-08-28,2.207694298002756e-05,3.334164810564487e-05,4.714205621810478e-05,0.004698610750001277,0.0056951509694467385,0.006619163492450068,3.056604396142016e-05,0.005528656614533061,0.0002662256893385183,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.4056124163127514e-05,0.005635342588622815,3.1757086091146095e-05,0,0,0,0.6176453844532295,0.5759497925814159
2024-08-28,2024-08-29,3.056604396142016e-05,2.9841985031723873e-05,4.679071751043228e-05,0.005528656614533061,0.005414313010549876,0.0065891780912474725,3.081785295577092e-05,0.005551382976859994,-0.0012086770945647254,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.493760790881154e-05,0.005720042313207304,3.2718884064881964e-05,0,0,0,0.6336320646868467,0.5933930599482176
2024-08-29,2024-09-02,3.081785295577092e-05,2.8891680779785933e-05,4.705409678611482e-05,0.005551382976859994,0.005331788294462826,0.006614134120347143,1.3048556200845263e-05,0.0036122785331207867,-0.007507163081037384,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.4684869986282784e-05,0.005694620167170037,3.242869884833971e-05,0,0,0,0.6290483836261817,0.5881302308965212
2024-09-02,2024-09-03,1.3048556200845263e-05,2.3333122894212596e-05,4.472367680464421e-05,0.0036122785331207867,0.004776099320251329,0.006413790524519721,3.803443236102576e-05,0.0061672062038678225,0.00010020099887861625,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.7712141334509503e-05,0.004954017032121626,2.4542284754551166e-05,0,0,0,0.5025902567946092,0.4451014105415256
2024-09-03,2024-09-04,3.803443236102576e-05,2.6908765691817934e-05,4.330308055390508e-05,0.0061672062038678225,0.005111627015676588,0.006315758336684007,2.2670891473383802e-05,0.004761395958475183,-7.221585343373813e-05,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.537887515730451e-05,0.005714979296647913,3.2660988361114274e-05,0,0,0,0.6416349330707112,0.5923430574863843
2024-09-04,2024-09-05,2.2670891473383802e-05,2.7027555390489184e-05,4.252431989040239e-05,0.004761395958475183,0.005124184057371369,0.0062454121758377746,2.1211078709923386e-05,0.0046055486871732654,0.009355145368763883,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.131799540577758e-05,0.005361697626612618,2.874780143922338e-05,0,0,0,0.567986398571128,0.5213730953958217
2024-09-05,2024-09-09,2.1211078709923386e-05,2.515656234018983e-05,4.2182652374826445e-05,0.0046055486871732654,0.00493956247189941,0.006211126719185957,1.9523027381921853e-05,0.004418487001443125,-0.006249660582669485,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.0205022131652203e-05,0.005241262883002791,2.7470836608742725e-05,0,0,0,0.5478014003461213,0.4982139293710098
2024-09-09,2024-09-10,1.9523027381921853e-05,2.2897597225420012e-05,4.159775992618602e-05,0.004418487001443125,0.004712983276816037,0.006153272519079253,1.5116374281240345e-05,0.0038879781739665597,0.006702285701110116,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.8859656834369416e-05,0.005092355716518027,2.593208674355383e-05,0,0,0,0.5234017163923631,0.47030700292484223
2024-09-10,2024-09-11,1.5116374281240345e-05,2.331116084149903e-05,3.8632754482109234e-05,0.0038879781739665597,0.004768123204985191,0.005922561500246081,3.4545326443233314e-05,0.005877527238833804,-0.0014576567610124415,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.7500265209402963e-05,0.00495231725092043,2.4525446153764083e-05,0,0,0,0.4987476495113772,0.4447960239388994
2024-09-11,2024-09-12,3.4545326443233314e-05,2.2613339657940542e-05,3.299206693507863e-05,0.005877527238833804,0.004710187411978387,0.005617210231224143,3.1548046641868214e-05,0.005616764784274682,0.020524423380512465,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.162498717423305e-05,0.005380457060256801,2.894931817726726e-05,0,0,0,0.5735540329837647,0.5250278237655764
2024-09-12,2024-09-16,3.1548046641868214e-05,2.4388770691637422e-05,3.114797861190756e-05,0.005616764784274682,0.004881261177138287,0.005486507215010796,1.7695779779429876e-05,0.004206635208742241,0.003607176982648398,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.127268217495658e-05,0.005369384148387861,2.8830286132958832e-05,0,0,0,0.5671645931379203,0.5228690463187661
2024-09-16,2024-09-17,1.7695779779429876e-05,2.3685710905538722e-05,3.054778322897136e-05,0.004206635208742241,0.004801478481452082,0.0054250459118557115,2.9039137680988403e-05,0.005388797424378504,-0.0005511820100385849,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.732480556668815e-05,0.004977683130316837,2.477732934584083e-05,0,0,0,0.49556549531316246,0.4493642035198274
2024-09-17,2024-09-18,2.9039137680988403e-05,2.5588932965352028e-05,3.0367662589509707e-05,0.005388797424378504,0.004995540566039158,0.005408867676774425,8.817081073507452e-05,0.009389931348794544,-0.0045641760320493125,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.0965437276832344e-05,0.005349954335683806,2.8622011393901954e-05,1,0,0,0.5615923679394728,0.5190917541448093
2024-09-18,2024-09-19,8.817081073507452e-05,4.0199820256118866e-05,3.3298536675162906e-05,0.009389931348794544,0.006095931201004756,0.00561443729245286,2.9607141057989897e-05,0.00544124444019839,0.010613720579943234,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,5.2146163172698835e-05,0.006830550912631081,4.66564257700453e-05,0,0,0,0.9457281999057826,0.8461657555017206
2024-09-19,2024-09-23,2.9607141057989897e-05,3.921218317907018e-05,3.328408405253922e-05,0.00544124444019839,0.006008674641277673,0.005613112776777896,1.7845978408605456e-05,0.004224450071737795,0.01630088436821196,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.649578821678822e-05,0.005813772967033126,3.379995611220516e-05,0,0,0,0.6618913836497984,0.6129994942298236
2024-09-23,2024-09-24,1.7845978408605456e-05,3.647176953241764e-05,3.16065176279313e-05,0.004224450071737795,0.005730211698770295,0.005468792818463102,3.1499134415746794e-05,0.005612408967257,0.010352029024413652,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.221049903996943e-05,0.005375837398468433,2.8899627734771853e-05,0,0,0,0.5841729366406353,0.5241266327694514
2024-09-24,2024-09-25,3.1499134415746794e-05,3.9232440459681016e-05,3.032786841977566e-05,0.005612408967257,0.006011366450473246,0.005372901925545641,2.0775892492332564e-05,0.0045580579737792455,0.0004094919123423658,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.6636215303589694e-05,0.005824716619508688,3.392732369758072e-05,0,0,0,0.6644381837965119,0.6153094459101542
2024-09-25,2024-09-26,2.0775892492332564e-05,3.757979142194985e-05,2.9928352068592042e-05,0.0045580579737792455,0.005845218560353395,0.005332932111575895,5.015523473405039e-05,0.007082036058511026,0.004186342424525504,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.317912145552652e-05,0.005488190792927257,3.0120238179571517e-05,0,0,0,0.6017399727889976,0.5462637498364066
2024-09-26,2024-09-30,5.015523473405039e-05,2.997667622174502e-05,3.0023391859638644e-05,0.007082036058511026,0.005383639502296691,0.005339713459280152,3.61836056282243e-05,0.00601528100991336,-0.013445648092677846,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.8053205785283667e-05,0.005922901265284497,3.50807593983087e-05,0,0,0,0.6901368694907581,0.6362282748821705
2024-09-30,2024-10-01,3.61836056282243e-05,3.12919691357919e-05,3.005131146930972e-05,0.00601528100991336,0.005498446816239686,0.005342044116217339,3.7013400210768984e-05,0.0060838639211252075,0.0065929095033380155,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.489549130469826e-05,0.005706359009581538,3.2562533146232394e-05,0,0,0,0.6328682336056934,0.5905574635428144
2024-10-01,2024-10-02,3.7013400210768984e-05,3.512545349622461e-05,2.9877313950312306e-05,0.0060838639211252075,0.0058703295861171675,0.005328095957896745,2.9264347663606772e-05,0.005409653192544488,0.00018827002424697377,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.65051368694954e-05,0.005876761875774506,3.4536330144556695e-05,0,0,0,0.6620609317806365,0.6263544497184335
2024-10-02,2024-10-03,2.9264347663606772e-05,3.4678496145796596e-05,3.0291319827158113e-05,0.005409653192544488,0.005829778431174664,0.005369918024524153,1.9482238207965605e-05,0.004413868848070319,0.0019483681965522823,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.4368383950082686e-05,0.005698161505287898,3.246904454034484e-05,0,0,0,0.6233085601933516,0.5888619445328169
2024-10-03,2024-10-07,1.9482238207965605e-05,3.4419765288923206e-05,3.0173378701155295e-05,0.004413868848070319,0.00580094060603288,0.005356975210800019,3.4754645306150766e-05,0.0058953070578342875,-0.006847371361152581,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.1705549717038805e-05,0.005437181344928887,2.9562940977642697e-05,0,0,0,0.5750151235789671,0.5361565502357922
2024-10-07,2024-10-08,3.4754645306150766e-05,3.133964740334329e-05,3.0363769671370326e-05,0.0058953070578342875,0.005563594805897533,0.005373641140040983,5.267998726288799e-05,0.007258098047208235,-0.009828621784430504,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.457828244248359e-05,0.0057080773371696114,3.258214688710932e-05,0,0,0,0.6271153009256243,0.5909131803726705
2024-10-08,2024-10-09,5.267998726288799e-05,3.463892373027602e-05,3.1357503048966555e-05,0.007258098047208235,0.005812158213356507,0.005451219097784085,2.3387940178034555e-05,0.004836107957648853,-0.002038554689947528,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,4.059504828525027e-05,0.006160692117049391,3.79541273610745e-05,0,0,0,0.7362359875404633,0.6883399729584762
2024-10-09,2024-10-10,2.3387940178034555e-05,3.191383172372913e-05,3.18274750479297e-05,0.004836107957648853,0.005562607020661236,0.005506847707989906,2.5148559115966366e-05,0.005014833907116602,0.012823965013641268,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.2002238840826114e-05,0.005462860220507426,2.9842841788802438e-05,0,0,0,0.5803959081640523,0.541232860249505
2024-10-10,2024-10-14,2.5148559115966366e-05,3.1090674014201055e-05,3.124175353679064e-05,0.005014833907116602,0.005483643163575659,0.005454467149046668,2.318720605460641e-05,0.0048153095491989305,6.422630351915026e-05,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.20865476486436e-05,0.005467130491769412,2.9889515814034854e-05,0,0,0,0.5819249414083463,0.5420793451906736
2024-10-14,2024-10-15,2.318720605460641e-05,3.183166758352922e-05,3.126522238139167e-05,0.0048153095491989305,0.005563931303801382,0.00545691776680684,2.0674775173802652e-05,0.004546952295087629,0.008093461092602203,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.1850909604364596e-05,0.005451460200019459,2.9718418312396202e-05,0,0,0,0.5776513855053498,0.5389763032334502
2024-10-15,2024-10-16,2.0674775173802652e-05,2.9015693557059595e-05,3.124084494793164e-05,0.004546952295087629,0.005294260351252049,0.00545425429443931,2.361133642178246e-05,0.004859149763259254,0.0036114192039124818,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.015330680235807e-05,0.00527188660269679,2.77927883516939e-05,0,0,0,0.5468634857939251,0.5040528794258655
2024-10-16,2024-10-17,2.361133642178246e-05,2.320196338883849e-05,3.1426677177016204e-05,0.004859149763259254,0.004814470694462254,0.005474284419976407,2.025938259140973e-05,0.004501042389426001,0.012318904231572612,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.8797479139515907e-05,0.005151774873513033,2.654078434736023e-05,0,0,0,0.5222740552980395,0.48134640552150687
2024-10-17,2024-10-21,2.025938259140973e-05,2.257625187151352e-05,3.166045028202391e-05,0.004501042389426001,0.004747457580817684,0.005502150975224563,2.471422543628354e-05,0.00497134040639781,0.007719037189277216,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.7720354575949564e-05,0.005038692610683416,2.538842322495566e-05,0,0,0,0.5027392129894643,0.46044706521292483
2024-10-21,2024-10-22,2.471422543628354e-05,2.248938513557696e-05,3.1213582054435283e-05,0.00497134040639781,0.0047387588806739244,0.005460960664659291,1.6381584679931997e-05,0.00404741703805427,0.005513705616934801,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.8796409216415277e-05,0.005146198805816502,2.6483362148987194e-05,0,0,0,0.5222546510622064,0.4803049906024051
2024-10-22,2024-10-23,1.6381584679931997e-05,2.1128260860642076e-05,3.0524197419801814e-05,0.00404741703805427,0.004585180378444993,0.005389626676194727,5.0182867769652686e-05,0.007083986714389905,-0.008461973595182663,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.6035400250829866e-05,0.004843031258240365,2.3454951768293253e-05,0,0,0,0.4721807073609391,0.4253814272248958
2024-10-23,2024-10-24,5.0182867769652686e-05,2.7029879379812087e-05,3.2000883237539223e-05,0.007083986714389905,0.005092587262305448,0.005520415380996894,1.8573632269216875e-05,0.00430971371081849,0.0011487549076804671,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,3.7214598879861934e-05,0.005826434387431732,3.394733767104698e-05,0,0,0,0.6749278080595946,0.6156724213995786
2024-10-24,2024-10-28,1.8573632269216875e-05,2.6022338549298966e-05,3.152517844609506e-05,0.00430971371081849,0.004982700051817295,0.00547136612128962,1.6687221924308e-05,0.004084999623538294,0.009357665159779779,2024,731,4.203262469048263e-05,5.513863621481717e-05,-0.016492754977755916,2.853528179236405e-05,0.005085236356286035,2.5859628799293275e-05,0,0,0,0.5175188171356311,0.4689928981657353
